지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10330.63,-6.97,-0.07
코스피 200,253.98,2.54,1.01
FnGuide-RAFI 코리아 대형 지수,6013.28,56.35,0.95
MKF SAMs EW 지수,12361.62,105.11,0.86
MKF SAMs SW,9448.69,126.97,1.36
MKF F15 VW,,,
코스피 200 선물지수,1271.76,9.97,0.79
스타지수,,,
10년국채선물지수,1150.81,-1.96,-0.17
DJ Brazil 20,27944.76,229.85,0.83
Hang Seng China H,10367.46,-7.86,-0.08
TOPIX100,485.26,7.02,1.47
MSCI Korea Index,555.31,6.04,1.1
KRX 건설,951.39,14.26,1.52
S&P GSCI Gold Index(TR),955.48,4.76,0.5
S&P GSCI North American Copper Index(TR),543.37,-0.22,-0.04
MKF 국고채지수(총수익),150.74,-0.08,-0.05
KRW Cash 지수(총수익),131.39,0,0
KRX 반도체,1476.55,31.96,2.21
KRX 보험,1561.14,-15.53,-0.98
삼성그룹,6241.9,68.43,1.11
핵심소비재 지수,,,
KRX 에너지화학,2214.24,26.35,1.2
KRX 운송,1085.21,11.86,1.1
S&P GSCI Silver Index(TR),1202.64,7.88,0.66
KRX 은행,704.44,5.88,0.84
KRX 자동차,2196.27,10.22,0.47
KRX 기계장비,1476.15,-2.88,-0.19
주식골드지수,3892.71,-4.77,-0.12
KRX 증권,622.95,5.62,0.91
KRX 철강,2219.37,40.56,1.86
S&P GSCI Soybeans Index(TR),4641.61,3.12,0.07
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11906,-16.13,-0.14
KRX 정보통신,,,
KRX 100,4135.35,39.58,0.97
MKF 웰스 고배당20,6893.21,1.09,0.02
MK 머니마켓 지수(총수익),10843.45,0.63,0.01
미국달러선물지수,1194.22,-4.31,-0.36
MKF 블루칩,6346.75,37.68,0.6
MK 통안채지수(총수익),11179.03,-0.74,-0.01
MKF 5대그룹주,5087.35,50.07,0.99
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,10048.3,117.72,1.19
MKF 우량업종대표주 지수,9969.31,3.64,0.04
KOBI 크레딧 지수(총수익),11171.8,-2.79,-0.02
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1285.95,22.11,1.75
MKF LG그룹+ FW,6029.21,95.13,1.6
S&P 500 Futures Index(ER),124.09,1.18,0.96
MKF 순수가치,14950.72,70.28,0.47
코스피 200 건설,522.02,8.26,1.61
코스피 200 경기소비재,2033.14,11.95,0.59
코스피 200 생활소비재,963.02,-3.42,-0.35
S&P GSCI Industrial Metals Select Index(TR),217.26,0.07,0.03
코스피 200 금융,666.19,1.46,0.22
S&P GSCI Precious Metals Index(TR),2276.85,11.86,0.52
NASDAQ 100,2739.87,19.73,0.73
S&P GSCI Agriculture Enhanced Index(ER),137.23,0.31,0.23
BNY Latin America 35 ADR,4071.02,26.75,0.66
FnGuide 모멘텀 지수,19619.19,120.08,0.62
MKF 중형 가치,8192.44,61.66,0.76
KRX 방송통신,791.19,3.91,0.5
BNY BRIC Select ADR,4161.7,38.3,0.93
MKF 블루칩30 지수,,,
MKF SAMs FW,8507.28,91.44,1.09
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2479.96,1.31,0.05
코스피 200 에너지/화학,1148.75,12.47,1.1
S&P GSCI Crude Oil Enhanced Index (ER),1014.36,2.41,0.24
KIS MSB 6M(총수익),10272.92,0.77,0.01
국채선물지수,1175.16,-0.99,-0.08
FnGuide 자동차 지수,,,
KRX 헬스케어,1416.15,-0.18,-0.01
코스피 200 중공업,516.65,1.48,0.29
FnGuide 중국내수테마 지수,3580.09,-13.45,-0.37
FnGuide 증권 지수,1931.28,17.33,0.91
Hang Seng China (Hong Kong-listed) 25 Index,7684.36,7.48,0.1
코스피 200 철강/소재,979.27,14.95,1.55
코스닥 프리미어,,,
MKF 현대차그룹+ FW,25566.7,185.76,0.73
FnGuide 화학 지수,,,
MKF 중소형 가치,6297.37,33.15,0.53
FnGuide-RAFI 코리아200 지수,6244.78,55.78,0.9
코스피 100,1919.67,20.22,1.06
코스피 200 커버드콜 5% OTM,306.07,2.92,0.96
코스피 100 동일가중지수,1837.61,8.69,0.48
코스피 50,1653.67,19.37,1.19
KRX 100 동일가중지수,1766.54,8.51,0.48
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,10732.81,-13.2,-0.12
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
