지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10204.86,11.69,0.11
코스피 200,235.85,-8.63,-3.53
FnGuide-RAFI 코리아 대형 지수,5596.16,-199.93,-3.45
MKF SAMs EW 지수,11582.04,-404.02,-3.37
MKF SAMs SW,9052.09,-365.1,-3.88
MKF F15 VW,,,
코스피 200 선물지수,1194.93,-42.96,-3.47
스타지수,,,
10년국채선물지수,1082.98,2.64,0.24
DJ Brazil 20,26488.8,-722.09,-2.65
Hang Seng China H,9577.18,-123.69,-1.28
TOPIX100,482.2,-15.56,-3.13
MSCI Korea Index,520.14,-19.08,-3.54
KRX 건설,973.85,-36.39,-3.6
S&P GSCI Gold Index(TR),874.51,9.38,1.08
S&P GSCI North American Copper Index(TR),512.2,-1.55,-0.3
MKF 국고채지수(총수익),146.45,0.18,0.12
KRW Cash 지수(총수익),129.47,0.05,0.04
KRX 반도체,1467.39,-64.1,-4.19
KRX 보험,1446.95,-23.71,-1.61
삼성그룹,6041.25,-218.5,-3.49
핵심소비재 지수,,,
KRX 에너지화학,2044.62,-58.07,-2.76
KRX 운송,968.21,-37.19,-3.7
S&P GSCI Silver Index(TR),1052.72,25.48,2.48
KRX 은행,693.65,-30.96,-4.27
KRX 자동차,2226.3,-90.97,-3.93
KRX 기계장비,1563.13,-61.53,-3.79
KRX 증권,593.23,-22.33,-3.63
KRX 철강,1990.1,-64.41,-3.14
S&P GSCI Soybeans Index(TR),4082.54,-95.87,-2.29
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11189.43,24.74,0.22
KRX 정보통신,,,
KRX 100,3880.91,-139.73,-3.48
MKF 웰스 고배당20,6132.98,-150.13,-2.39
MK 머니마켓 지수(총수익),10677.25,3.71,0.03
미국달러선물지수,1275.25,9.56,0.76
MKF 블루칩,5734.37,-163.98,-2.78
MK 통안채지수(총수익),10982.11,5.44,0.05
MKF 5대그룹주,4887.96,-172.49,-3.41
MKF 수출주 지수,9439.74,-320.36,-3.28
MKF 우량업종대표주 지수,9445.37,-320.77,-3.28
KOBI 크레딧 지수(총수익),10902.62,9.28,0.09
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1181.39,-41.32,-3.38
MKF LG그룹+ FW,5081.83,-114.24,-2.2
S&P 500 Futures Index(ER),109.45,-0.89,-0.81
MKF 순수가치,13138.26,-503.23,-3.69
코스피 200 건설,532.66,-20.8,-3.76
코스피 200 경기소비재,2007.07,-77.82,-3.73
코스피 200 생활소비재,775.64,-18.64,-2.35
S&P GSCI Industrial Metals Select Index(TR),216.47,0.11,0.05
코스피 200 금융,644.52,-23.38,-3.5
S&P GSCI Precious Metals Index(TR),2071.1,26,1.27
NASDAQ 100,2509.05,-52.51,-2.05
S&P GSCI Agriculture Enhanced Index(ER),117.6,1.07,0.92
BNY Latin America 35 ADR,3828.11,-93.57,-2.39
FnGuide 모멘텀 지수,16818.98,-645.99,-3.7
MKF 중형 가치,7365.42,-230.1,-3.03
KRX 방송통신,642.08,-17.89,-2.71
BNY BRIC Select ADR,3879.43,-107.56,-2.7
MKF 블루칩30 지수,,,
MKF SAMs FW,8179.01,-294.39,-3.47
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2261.21,-84.6,-3.61
코스피 200 에너지/화학,1054.7,-30.49,-2.81
S&P GSCI Crude Oil Enhanced Index (ER),1024.99,-12.73,-1.23
KIS MSB 6M(총수익),10135.46,3.17,0.03
국채선물지수,1154.94,1.33,0.12
FnGuide 자동차 지수,,,
KRX 헬스케어,1096.28,-14.19,-1.28
코스피 200 중공업,519.9,-18.87,-3.5
FnGuide 중국내수테마 지수,2893.05,-84.82,-2.85
FnGuide 증권 지수,1841.25,-68.56,-3.59
Hang Seng China (Hong Kong-listed) 25 Index,7014.77,-73.55,-1.04
코스피 200 철강/소재,874.41,-28.78,-3.19
코스닥 프리미어,,,
MKF 현대차그룹+ FW,25758.88,-1077.06,-4.01
FnGuide 화학 지수,,,
MKF 중소형 가치,5503.67,-187.64,-3.3
FnGuide-RAFI 코리아200 지수,5778.84,-204.05,-3.41
코스피 100,1787.25,-65.63,-3.54
코스피 200 커버드콜 5% OTM,290.17,-10.52,-3.5
코스피 100 동일가중지수,1658.7,-55.72,-3.25
코스피 50,1550.21,-56.84,-3.54
KRX 100 동일가중지수,1616.99,-50.62,-3.04
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
