지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10362.81,-2.98,-0.03
코스피 200,246.79,1.04,0.42
FnGuide-RAFI 코리아 대형 지수,5904.53,27.87,0.47
MKF SAMs EW 지수,12474.12,79.7,0.64
MKF SAMs SW,9500.83,33.52,0.35
MKF F15 VW,,,
코스피 200 선물지수,1235.37,4.52,0.37
스타지수,,,
10년국채선물지수,1147.84,-0.69,-0.06
DJ Brazil 20,27170.31,253.13,0.94
Hang Seng China H,9069.39,49.05,0.54
TOPIX100,475.4,1.69,0.36
MSCI Korea Index,539.72,1.81,0.34
KRX 건설,1012.91,6.35,0.63
S&P GSCI Gold Index(TR),933.11,6.35,0.69
S&P GSCI North American Copper Index(TR),516.36,-1.84,-0.36
MKF 국고채지수(총수익),150.38,-0.02,-0.01
KRW Cash 지수(총수익),131,0.01,0.01
KRX 반도체,1472.3,5.86,0.4
KRX 보험,1498.54,10.06,0.68
삼성그룹,6238.46,18.42,0.3
핵심소비재 지수,,,
KRX 에너지화학,2235.41,-0.59,-0.03
KRX 운송,1095.96,1.91,0.17
S&P GSCI Silver Index(TR),1192.12,12.59,1.07
KRX 은행,688.83,4.07,0.59
KRX 자동차,2254.95,2.15,0.1
KRX 기계장비,1527.8,-0.13,-0.01
KRX 증권,602.67,0.53,0.09
KRX 철강,2186.01,4.52,0.21
S&P GSCI Soybeans Index(TR),5428.96,-1.54,-0.03
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11816.35,-13.81,-0.12
KRX 정보통신,,,
KRX 100,4053.05,15.27,0.38
MKF 웰스 고배당20,6630.7,70.61,1.08
MK 머니마켓 지수(총수익),10809.28,0.69,0.01
미국달러선물지수,1225.76,-2.38,-0.19
MKF 블루칩,6219.14,28.98,0.47
MK 통안채지수(총수익),11148.25,-0.13,0
MKF 5대그룹주,5098.54,2.68,0.05
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,10135.47,42.66,0.42
MKF 우량업종대표주 지수,9950.06,11.87,0.12
KOBI 크레딧 지수(총수익),11151.42,-1.94,-0.02
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1257.33,10.07,0.81
MKF LG그룹+ FW,5974.67,36.69,0.62
S&P 500 Futures Index(ER),121.96,2.34,1.96
MKF 순수가치,14559.31,93.51,0.65
코스피 200 건설,557.35,3.8,0.69
코스피 200 경기소비재,2042.05,4.16,0.2
코스피 200 생활소비재,887.08,7.48,0.85
S&P GSCI Industrial Metals Select Index(TR),210.83,-0.51,-0.24
코스피 200 금융,650.26,2.66,0.41
S&P GSCI Precious Metals Index(TR),2228.24,16.36,0.74
NASDAQ 100,2766.95,-5.08,-0.18
S&P GSCI Agriculture Enhanced Index(ER),147.96,1.29,0.88
BNY Latin America 35 ADR,3884.38,29.93,0.78
FnGuide 모멘텀 지수,18448.58,46.29,0.25
MKF 중형 가치,7729.35,37.48,0.49
KRX 방송통신,763.77,17.29,2.32
BNY BRIC Select ADR,3908.11,6.76,0.17
MKF 블루칩30 지수,,,
MKF SAMs FW,8497.34,27.4,0.32
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2671.35,55.18,2.11
코스피 200 에너지/화학,1166.98,0.26,0.02
S&P GSCI Crude Oil Enhanced Index (ER),1055.04,1.83,0.17
KIS MSB 6M(총수익),10239.91,0.78,0.01
국채선물지수,1174.89,-0.45,-0.04
FnGuide 자동차 지수,,,
KRX 헬스케어,1320.86,12.46,0.95
코스피 200 중공업,528.84,0.28,0.05
FnGuide 중국내수테마 지수,3284.05,-9.68,-0.29
FnGuide 증권 지수,1871.72,1.34,0.07
Hang Seng China (Hong Kong-listed) 25 Index,6920.39,26.22,0.38
코스피 200 철강/소재,954.37,2.38,0.25
코스닥 프리미어,,,
MKF 현대차그룹+ FW,25775.34,3.2,0.01
FnGuide 화학 지수,,,
MKF 중소형 가치,5870.03,27.45,0.47
FnGuide-RAFI 코리아200 지수,6118.54,29.5,0.48
코스피 100,1866.24,7.3,0.39
코스피 200 커버드콜 5% OTM,296.02,1.24,0.42
코스피 100 동일가중지수,1817.34,8.4,0.46
코스피 50,1602.99,6.74,0.42
KRX 100 동일가중지수,1744.18,7.81,0.45
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,10488.89,92.97,0.89
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
