지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10305.95,3.1,0.03
코스피 200,262.03,-1.53,-0.58
FnGuide-RAFI 코리아 대형 지수,6219.26,-48.71,-0.78
MKF SAMs EW 지수,12782.42,-67.34,-0.52
MKF SAMs SW,9870.15,-59.98,-0.6
MKF F15 VW,,,
코스피 200 선물지수,1318.88,-4.23,-0.32
스타지수,,,
10년국채선물지수,1143.36,0.29,0.03
DJ Brazil 20,28787.6,41.16,0.14
Hang Seng China H,9745.4,-22.09,-0.23
TOPIX100,502.68,1.79,0.36
MSCI Korea Index,572.97,-3.3,-0.57
KRX 건설,1053.82,-14.62,-1.37
S&P GSCI Gold Index(TR),966.42,0.98,0.1
S&P GSCI North American Copper Index(TR),551.92,3.96,0.72
MKF 국고채지수(총수익),150.34,0.03,0.02
KRW Cash 지수(총수익),131.15,0.01,0.01
KRX 반도체,1516.89,-11.52,-0.75
KRX 보험,1526.48,4.19,0.28
삼성그룹,6478.5,-40.29,-0.62
핵심소비재 지수,,,
KRX 에너지화학,2331.22,-0.06,0
KRX 운송,1134.68,-11.47,-1
S&P GSCI Silver Index(TR),1238.66,-1.31,-0.11
KRX 은행,735.69,-6.1,-0.82
KRX 자동차,2337.12,-4.88,-0.21
KRX 기계장비,1632.21,-14.76,-0.9
KRX 증권,677.39,-4.98,-0.73
KRX 철강,2336.03,-41.17,-1.73
S&P GSCI Soybeans Index(TR),5008.16,4.68,0.09
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11806.38,0.98,0.01
KRX 정보통신,,,
KRX 100,4276.38,-26.2,-0.61
MKF 웰스 고배당20,6810.26,-60.97,-0.89
MK 머니마켓 지수(총수익),10821.82,0.84,0.01
미국달러선물지수,1208.05,-1.83,-0.15
MKF 블루칩,6484.17,-51.1,-0.78
MK 통안채지수(총수익),11157.28,0.86,0.01
MKF 5대그룹주,5339.98,-36.56,-0.68
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,10562.86,-113.64,-1.06
MKF 우량업종대표주 지수,10361.59,-58.93,-0.57
KOBI 크레딧 지수(총수익),11152.87,0.82,0.01
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1314.73,-23.53,-1.76
MKF LG그룹+ FW,6178.14,-119.83,-1.9
S&P 500 Futures Index(ER),123.06,-1.22,-0.98
MKF 순수가치,15348.65,-147.84,-0.95
코스피 200 건설,580.5,-8.56,-1.45
코스피 200 경기소비재,2147.98,-6.49,-0.3
코스피 200 생활소비재,930.23,-2.8,-0.3
S&P GSCI Industrial Metals Select Index(TR),227.09,2.84,1.27
코스피 200 금융,691.03,-4.63,-0.67
S&P GSCI Precious Metals Index(TR),2308.86,1.68,0.07
NASDAQ 100,2843.98,-17.66,-0.62
S&P GSCI Agriculture Enhanced Index(ER),142.84,0.16,0.11
BNY Latin America 35 ADR,4086.43,-6.89,-0.17
FnGuide 모멘텀 지수,19292.72,-218.26,-1.12
MKF 중형 가치,8323.8,-79.66,-0.95
KRX 방송통신,777.45,-5.22,-0.67
BNY BRIC Select ADR,4207.55,3.49,0.08
MKF 블루칩30 지수,,,
MKF SAMs FW,8840.44,-54.9,-0.62
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2616.62,-56.76,-2.12
코스피 200 에너지/화학,1211.43,-0.31,-0.03
S&P GSCI Crude Oil Enhanced Index (ER),1005.68,-6.17,-0.61
KIS MSB 6M(총수익),10253.91,0.8,0.01
국채선물지수,1174.5,0.34,0.03
FnGuide 자동차 지수,,,
KRX 헬스케어,1374.47,-26.31,-1.88
코스피 200 중공업,559.56,-4.05,-0.72
FnGuide 중국내수테마 지수,3534.15,-45.25,-1.26
FnGuide 증권 지수,2098.84,-14.93,-0.71
Hang Seng China (Hong Kong-listed) 25 Index,7376.9,-5.24,-0.07
코스피 200 철강/소재,1022.66,-16.69,-1.61
코스닥 프리미어,,,
MKF 현대차그룹+ FW,27662.72,-93.24,-0.34
FnGuide 화학 지수,,,
MKF 중소형 가치,6311.22,-60.47,-0.95
FnGuide-RAFI 코리아200 지수,6449.35,-48.87,-0.75
코스피 100,1980.85,-11.36,-0.57
코스피 200 커버드콜 5% OTM,313.95,-1.49,-0.47
코스피 100 동일가중지수,1904.43,-17.19,-0.89
코스피 50,1706.52,-8.89,-0.52
KRX 100 동일가중지수,1817.53,-14.54,-0.79
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,10944.09,-107.9,-0.98
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
