지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10315.66,10.06,0.1
코스피 200,262.49,0.87,0.33
FnGuide-RAFI 코리아 대형 지수,6208.96,10.23,0.17
MKF SAMs EW 지수,12871.36,91.34,0.71
MKF SAMs SW,9918.27,51.25,0.52
MKF F15 VW,,,
코스피 200 선물지수,1317.13,-0.25,-0.02
스타지수,,,
10년국채선물지수,1145.52,2.94,0.26
DJ Brazil 20,28079.8,95.55,0.34
Hang Seng China H,9831.62,62.92,0.64
TOPIX100,486.65,-5.76,-1.17
MSCI Korea Index,574.53,2.34,0.41
KRX 건설,1044.52,-0.16,-0.02
S&P GSCI Gold Index(TR),970.54,-3.61,-0.37
S&P GSCI North American Copper Index(TR),551.86,2.06,0.37
MKF 국고채지수(총수익),150.5,0.15,0.1
KRW Cash 지수(총수익),131.21,0.05,0.04
KRX 반도체,1504.99,3.99,0.27
KRX 보험,1565.27,23.95,1.55
삼성그룹,6543.54,56.48,0.87
핵심소비재 지수,,,
KRX 에너지화학,2347.47,6.46,0.28
KRX 운송,1111.02,-14.36,-1.28
S&P GSCI Silver Index(TR),1261.62,-3.25,-0.26
KRX 은행,728.07,1.12,0.15
KRX 자동차,2329.89,6.87,0.3
KRX 기계장비,1611.74,-5.83,-0.36
KRX 증권,664.36,-6.37,-0.95
KRX 철강,2350.93,8.28,0.35
S&P GSCI Soybeans Index(TR),4975.57,94.02,1.93
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11846.31,29.47,0.25
KRX 정보통신,,,
KRX 100,4282.75,15.67,0.37
MKF 웰스 고배당20,6805.3,32.23,0.48
MK 머니마켓 지수(총수익),10826.82,3.99,0.04
미국달러선물지수,1200.39,-5.61,-0.47
MKF 블루칩,6457.5,14.8,0.23
MK 통안채지수(총수익),11162.91,5.64,0.05
MKF 5대그룹주,5330.6,18.28,0.34
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,10603.05,25.36,0.24
MKF 우량업종대표주 지수,10241.45,-8.88,-0.09
KOBI 크레딧 지수(총수익),11160.36,7.09,0.06
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1323.25,12.85,0.98
MKF LG그룹+ FW,6194.29,42.13,0.68
S&P 500 Futures Index(ER),122.8,-0.58,-0.47
MKF 순수가치,15295.59,41.69,0.27
코스피 200 건설,575.73,-0.42,-0.07
코스피 200 경기소비재,2134.32,1.07,0.05
코스피 200 생활소비재,933.96,3.05,0.33
S&P GSCI Industrial Metals Select Index(TR),226.38,0.82,0.36
코스피 200 금융,689.01,2,0.29
S&P GSCI Precious Metals Index(TR),2323.4,-8.25,-0.35
NASDAQ 100,2821.6,39.97,1.44
S&P GSCI Agriculture Enhanced Index(ER),143.74,5.49,3.97
BNY Latin America 35 ADR,4052.09,27.18,0.68
FnGuide 모멘텀 지수,19406.43,157.67,0.82
MKF 중형 가치,8223.59,-6.51,-0.08
KRX 방송통신,779.52,6.85,0.89
BNY BRIC Select ADR,4167.71,49.81,1.21
MKF 블루칩30 지수,,,
MKF SAMs FW,8922.81,75.89,0.86
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2598.12,33.69,1.31
코스피 200 에너지/화학,1217.21,3,0.25
S&P GSCI Crude Oil Enhanced Index (ER),1014.71,3.74,0.37
KIS MSB 6M(총수익),10258.84,3.53,0.03
국채선물지수,1175.16,1,0.09
FnGuide 자동차 지수,,,
KRX 헬스케어,1390.15,4.67,0.34
코스피 200 중공업,553.92,-1.98,-0.36
FnGuide 중국내수테마 지수,3470.66,-3.39,-0.1
FnGuide 증권 지수,2056.71,-20.34,-0.98
Hang Seng China (Hong Kong-listed) 25 Index,7452.29,33.29,0.45
코스피 200 철강/소재,1029.55,3.75,0.37
코스닥 프리미어,,,
MKF 현대차그룹+ FW,27508.89,-67.49,-0.24
FnGuide 화학 지수,,,
MKF 중소형 가치,6276.07,8.68,0.14
FnGuide-RAFI 코리아200 지수,6438.25,11.12,0.17
코스피 100,1984.57,6.5,0.33
코스피 200 커버드콜 5% OTM,315.09,1.25,0.4
코스피 100 동일가중지수,1895.76,2.01,0.11
코스피 50,1712.87,7.24,0.42
KRX 100 동일가중지수,1819.5,6.23,0.34
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,10757.28,-32.67,-0.3
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
