지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10335.24,-0.29,0
코스피 200,252.57,-0.2,-0.08
FnGuide-RAFI 코리아 대형 지수,6045.67,-16.93,-0.28
MKF SAMs EW 지수,12193.57,3.09,0.03
MKF SAMs SW,9449.08,40.8,0.43
MKF F15 VW,,,
코스피 200 선물지수,1271.99,-5.27,-0.41
스타지수,,,
10년국채선물지수,1139.43,-0.78,-0.07
DJ Brazil 20,28010.38,-320.25,-1.13
Hang Seng China H,9521.77,-22.85,-0.24
TOPIX100,493.83,-6.48,-1.3
MSCI Korea Index,550.69,-0.25,-0.05
KRX 건설,1027.64,-2.27,-0.22
S&P GSCI Gold Index(TR),913.45,-3.22,-0.35
S&P GSCI North American Copper Index(TR),509.37,-1.98,-0.39
MKF 국고채지수(총수익),149.96,0,0
KRW Cash 지수(총수익),130.85,0.02,0.02
KRX 반도체,1470.03,5.97,0.41
KRX 보험,1510.34,-4.82,-0.32
삼성그룹,6238.02,30.29,0.49
핵심소비재 지수,,,
KRX 에너지화학,2300.06,-19.41,-0.84
KRX 운송,1102.36,-5.47,-0.49
S&P GSCI Silver Index(TR),1129.66,-6.35,-0.56
KRX 은행,718.18,-3.02,-0.42
KRX 자동차,2369.67,-8.08,-0.34
KRX 기계장비,1602.43,-12.46,-0.77
KRX 증권,622.67,-5.74,-0.91
KRX 철강,2260.74,7.45,0.33
S&P GSCI Soybeans Index(TR),5351.91,10.89,0.2
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11751.6,3.72,0.03
KRX 정보통신,,,
KRX 100,4147.02,-6.23,-0.15
MKF 웰스 고배당20,6719.9,-29.08,-0.43
MK 머니마켓 지수(총수익),10797.31,1.7,0.02
미국달러선물지수,1230.19,1.4,0.11
MKF 블루칩,6270.7,-16.06,-0.26
MK 통안채지수(총수익),11131.4,2.72,0.02
MKF 5대그룹주,5250.08,-7.46,-0.14
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,10364.23,-50.37,-0.48
MKF 우량업종대표주 지수,10200.39,-45.19,-0.44
KOBI 크레딧 지수(총수익),11131.85,1.03,0.01
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1250.76,-0.85,-0.07
MKF LG그룹+ FW,5983.42,-52.41,-0.87
S&P 500 Futures Index(ER),119.98,-0.04,-0.03
MKF 순수가치,14787.36,-65.86,-0.44
코스피 200 건설,565.47,-0.38,-0.07
코스피 200 경기소비재,2140.88,-8.84,-0.41
코스피 200 생활소비재,899.98,-0.32,-0.04
S&P GSCI Industrial Metals Select Index(TR),207.47,-0.93,-0.45
코스피 200 금융,675.08,-3.22,-0.47
S&P GSCI Precious Metals Index(TR),2171.32,-8.3,-0.38
NASDAQ 100,2782.55,4.5,0.16
S&P GSCI Agriculture Enhanced Index(ER),147.14,-0.12,-0.08
BNY Latin America 35 ADR,3956.28,-30.98,-0.78
FnGuide 모멘텀 지수,18474.43,98.16,0.53
MKF 중형 가치,7900.94,-17.16,-0.22
KRX 방송통신,760.84,4.84,0.64
BNY BRIC Select ADR,4028.53,-32.18,-0.79
MKF 블루칩30 지수,,,
MKF SAMs FW,8493.36,35.62,0.42
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2602.34,11.72,0.45
코스피 200 에너지/화학,1201.14,-9.41,-0.78
S&P GSCI Crude Oil Enhanced Index (ER),1063.95,9.5,0.9
KIS MSB 6M(총수익),10230.5,0.95,0.01
국채선물지수,1172.13,-0.22,-0.02
FnGuide 자동차 지수,,,
KRX 헬스케어,1360.66,10.66,0.79
코스피 200 중공업,545.82,-4.35,-0.79
FnGuide 중국내수테마 지수,3289.35,34.31,1.05
FnGuide 증권 지수,1932.29,-18.12,-0.93
Hang Seng China (Hong Kong-listed) 25 Index,7184.85,1.09,0.02
코스피 200 철강/소재,983.89,2.3,0.23
코스닥 프리미어,,,
MKF 현대차그룹+ FW,27169.05,-173.38,-0.63
FnGuide 화학 지수,,,
MKF 중소형 가치,5917.26,1.45,0.02
FnGuide-RAFI 코리아200 지수,6255.4,-17.43,-0.28
코스피 100,1909.32,-1.24,-0.06
코스피 200 커버드콜 5% OTM,302.68,-0.1,-0.03
코스피 100 동일가중지수,1844.92,-9.11,-0.49
코스피 50,1644.36,-0.75,-0.05
KRX 100 동일가중지수,1756.61,-3.02,-0.17
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
