지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10123.22,3.3,0.03
코스피 200,265.38,-0.5,-0.19
FnGuide-RAFI 코리아 대형 지수,6262.56,7.3,0.12
MKF SAMs EW 지수,11977.67,-14.43,-0.12
MKF SAMs SW,9686.85,19.61,0.2
MKF F15 VW,,,
코스피 200 선물지수,1351.6,0.76,0.06
스타지수,,,
10년국채선물지수,1064.59,0,0
DJ Brazil 20,32246.12,-198.95,-0.61
Hang Seng China H,10596.91,-148,-1.38
TOPIX100,545.28,0.13,0.02
KRX 건설,1159.95,7.08,0.61
S&P GSCI Gold Index(TR),902.99,0,0
S&P GSCI North American Copper Index(TR),550.42,0,0
MKF 국고채지수(총수익),145.26,0.03,0.02
KRW Cash 지수(총수익),128.95,0.02,0.02
KRX 반도체,1596.22,-21,-1.3
KRX 보험,1490.99,15.61,1.06
삼성그룹,6459.19,-8.08,-0.12
핵심소비재 지수,,,
KRX 에너지화학,2410.43,27.26,1.14
KRX 운송,1127.18,3.26,0.29
S&P GSCI Silver Index(TR),1157.9,0,0
KRX 은행,810.63,4.95,0.61
KRX 자동차,2401.32,-55.04,-2.24
KRX 기계장비,1804.71,-9.3,-0.51
KRX 증권,682.93,2.68,0.39
KRX 철강,2291.18,10.97,0.48
S&P GSCI Soybeans Index(TR),4166.25,0,0
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11002.84,2.29,0.02
KRX 정보통신,,,
KRX 100,4343.43,-9.4,-0.22
MKF 웰스 고배당20,6724.77,47.69,0.71
MK 머니마켓 지수(총수익),10635.95,2.32,0.02
미국달러선물지수,1242.3,2.51,0.2
MKF 블루칩,6259.41,4.79,0.08
MK 통안채지수(총수익),10931.91,1.81,0.02
MKF 5대그룹주,5421.18,-17.57,-0.32
MKF 수출주 지수,10760.64,-16.07,-0.15
MKF 우량업종대표주 지수,10612.35,-15.49,-0.15
KOBI 크레딧 지수(총수익),10821.43,2.76,0.03
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1346.38,-11.98,-0.88
MKF LG그룹+ FW,6203.86,32.99,0.53
S&P 500 Futures Index(ER),116.59,0,0
MKF 순수가치,14990.27,76.99,0.52
코스피 200 건설,633.42,1.21,0.19
코스피 200 경기소비재,2223.8,-31.23,-1.38
코스피 200 생활소비재,816.23,2.45,0.3
S&P GSCI Industrial Metals Select Index(TR),230.88,0,0
코스피 200 금융,725.51,4.8,0.67
S&P GSCI Precious Metals Index(TR),2157.43,0,0
NASDAQ 100,2739.98,-22.52,-0.82
S&P GSCI Agriculture Enhanced Index(ER),120.21,0,0
BNY Latin America 35 ADR,4484.54,-23.44,-0.52
FnGuide 모멘텀 지수,18742.1,-91.85,-0.49
MKF 중형 가치,8051.15,55.66,0.7
KRX 방송통신,698.72,10.26,1.49
BNY BRIC Select ADR,4590.59,-38.51,-0.83
MKF 블루칩30 지수,,,
MKF SAMs FW,8710.65,-11.39,-0.13
FnGuide 생활필수품 지수,,,
코스피 200 에너지/화학,1245.21,13.93,1.13
S&P GSCI Crude Oil Enhanced Index (ER),1162.37,0,0
국채선물지수,1148.75,0,0
KRX 헬스케어,1140.18,13.24,1.17
코스피 200 중공업,596.01,-1.08,-0.18
FnGuide 중국내수테마 지수,2939.47,9.22,0.31
Hang Seng China (Hong Kong-listed) 25 Index,7508.94,-78.2,-1.03
코스피 200 철강/소재,1009.06,5.53,0.55
코스닥 프리미어,,,
MKF 현대차그룹+ FW,29408.23,-368.72,-1.24
MKF 중소형 가치,6101.25,25.99,0.43
FnGuide-RAFI 코리아200 지수,6463.2,9.62,0.15
코스피 100,2009.18,-4.59,-0.23
코스피 200 커버드콜 5% OTM,326.13,-0.54,-0.17
코스피 100 동일가중지수,1850.87,1.46,0.08
코스피 50,1747.95,-4.6,-0.26
KRX 100 동일가중지수,1788.8,2.09,0.12
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
