지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10145.93,4.1,0.04
코스피 200,240.75,-3.4,-1.39
FnGuide-RAFI 코리아 대형 지수,5657.61,-69.86,-1.22
MKF SAMs EW 지수,11827.74,-91.97,-0.77
MKF SAMs SW,9168.45,-135.01,-1.45
MKF F15 VW,,,
코스피 200 선물지수,1211.04,-17.81,-1.45
스타지수,,,
10년국채선물지수,1090.81,0.88,0.08
DJ Brazil 20,26405.41,-331.83,-1.24
Hang Seng China H,9364.03,-140.16,-1.47
TOPIX100,495.64,-4.71,-0.94
MSCI Korea Index,528.76,-8.34,-1.55
KRX 건설,984.06,-11.38,-1.14
S&P GSCI Gold Index(TR),871.41,11.8,1.37
S&P GSCI North American Copper Index(TR),489.88,1.55,0.32
MKF 국고채지수(총수익),147.19,0.04,0.03
KRW Cash 지수(총수익),129.93,0.01,0.01
KRX 반도체,1507.9,-42.1,-2.72
KRX 보험,1388.31,-9.97,-0.71
삼성그룹,6039.8,-103.44,-1.68
핵심소비재 지수,,,
KRX 에너지화학,2070.21,3.86,0.19
KRX 운송,1069.43,-8.29,-0.77
S&P GSCI Silver Index(TR),1009.29,31.58,3.23
KRX 은행,725.13,-4.36,-0.6
KRX 자동차,2346.4,-7.03,-0.3
KRX 기계장비,1612.09,-23.48,-1.44
KRX 증권,591.89,-6.26,-1.05
KRX 철강,2085.57,1.88,0.09
S&P GSCI Soybeans Index(TR),4428.97,155.38,3.64
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11286.67,10.78,0.1
KRX 정보통신,,,
KRX 100,3965.84,-49.18,-1.22
MKF 웰스 고배당20,6131.14,-7.06,-0.12
MK 머니마켓 지수(총수익),10715.29,1.02,0.01
미국달러선물지수,1260.71,4.99,0.4
MKF 블루칩,5922.5,-42.74,-0.72
MK 통안채지수(총수익),11026.78,1.49,0.01
MKF 5대그룹주,4972.67,-59.08,-1.17
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9938.38,-52.12,-0.52
MKF 우량업종대표주 지수,9613.73,-103.83,-1.07
KOBI 크레딧 지수(총수익),10945.03,1.11,0.01
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1209.07,-30.54,-2.46
MKF LG그룹+ FW,5152.05,-51.45,-0.99
S&P 500 Futures Index(ER),111.35,-1.73,-1.53
MKF 순수가치,13561.61,-86.05,-0.63
코스피 200 건설,542.67,-6.63,-1.21
코스피 200 경기소비재,2070.45,-10.71,-0.51
코스피 200 생활소비재,819.17,2.91,0.36
S&P GSCI Industrial Metals Select Index(TR),202.72,0.28,0.14
코스피 200 금융,661.42,-3.77,-0.57
S&P GSCI Precious Metals Index(TR),2053.16,32.58,1.61
NASDAQ 100,2585.53,28.57,1.12
S&P GSCI Agriculture Enhanced Index(ER),124.5,6.34,5.37
BNY Latin America 35 ADR,3861.61,-26.85,-0.69
FnGuide 모멘텀 지수,17712.5,-85.07,-0.48
MKF 중형 가치,7581.78,-53.72,-0.7
KRX 방송통신,626.07,-0.77,-0.12
BNY BRIC Select ADR,3888.85,-10.33,-0.26
MKF 블루칩30 지수,,,
MKF SAMs FW,8204.58,-137.45,-1.65
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2536.82,20.1,0.8
코스피 200 에너지/화학,1078.98,1.54,0.14
S&P GSCI Crude Oil Enhanced Index (ER),881.24,-6.12,-0.69
KIS MSB 6M(총수익),10170.6,0.9,0.01
국채선물지수,1157.33,0.33,0.03
FnGuide 자동차 지수,,,
KRX 헬스케어,1249.45,1.32,0.11
코스피 200 중공업,546.12,-6.57,-1.19
FnGuide 중국내수테마 지수,3032.58,-6.29,-0.21
FnGuide 증권 지수,1837.88,-18.51,-1
Hang Seng China (Hong Kong-listed) 25 Index,6847.71,-69.66,-1.01
코스피 200 철강/소재,910.97,-0.2,-0.02
코스닥 프리미어,,,
MKF 현대차그룹+ FW,26757.01,-232.82,-0.86
FnGuide 화학 지수,,,
MKF 중소형 가치,5681.39,-31.81,-0.56
FnGuide-RAFI 코리아200 지수,5862.05,-67.16,-1.13
코스피 100,1818.67,-27.49,-1.49
코스피 200 커버드콜 5% OTM,298.13,-4.06,-1.34
코스피 100 동일가중지수,1730.14,-12.45,-0.71
코스피 50,1565.71,-26.17,-1.64
KRX 100 동일가중지수,1664.04,-10.38,-0.62
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
