지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10137.27,5.91,0.06
코스피 200,251.31,-0.06,-0.02
FnGuide-RAFI 코리아 대형 지수,5885.13,-14.43,-0.24
MKF SAMs EW 지수,12171.82,3.3,0.03
MKF SAMs SW,9554.8,-38.38,-0.4
MKF F15 VW,,,
코스피 200 선물지수,1273.75,-0.5,-0.04
스타지수,,,
10년국채선물지수,1089.34,2.35,0.22
DJ Brazil 20,27050.28,-10.46,-0.04
Hang Seng China H,9800.23,-18.53,-0.19
TOPIX100,489.41,-3.05,-0.62
MSCI Korea Index,553.59,-0.1,-0.02
KRX 건설,1020.3,-11.93,-1.16
S&P GSCI Gold Index(TR),890.49,-2.08,-0.23
S&P GSCI North American Copper Index(TR),506.88,5.67,1.13
MKF 국고채지수(총수익),147.08,0.07,0.05
KRW Cash 지수(총수익),129.86,0.01,0.01
KRX 반도체,1561.86,10.91,0.7
KRX 보험,1402.41,3.03,0.22
삼성그룹,6320.05,-20.86,-0.33
핵심소비재 지수,,,
KRX 에너지화학,2131.38,-13.37,-0.62
KRX 운송,1071.07,3.83,0.36
S&P GSCI Silver Index(TR),1040.23,-11.12,-1.06
KRX 은행,762.94,-8.07,-1.05
KRX 자동차,2415.96,27.48,1.15
KRX 기계장비,1714.21,-16.62,-0.96
KRX 증권,609.63,-5.75,-0.93
KRX 철강,2173.85,-8.5,-0.39
S&P GSCI Soybeans Index(TR),4301.52,140.6,3.38
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11272.94,20.66,0.18
KRX 정보통신,,,
KRX 100,4124.66,-2.31,-0.06
MKF 웰스 고배당20,6219.8,-28.69,-0.46
MK 머니마켓 지수(총수익),10709.86,1.52,0.01
미국달러선물지수,1255.4,-2.17,-0.17
MKF 블루칩,6036.23,-0.6,-0.01
MK 통안채지수(총수익),11021.96,1.78,0.02
MKF 5대그룹주,5174.78,1.44,0.03
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,10194.6,-3.05,-0.03
MKF 우량업종대표주 지수,9903.75,-8.55,-0.09
KOBI 크레딧 지수(총수익),10941.91,2.24,0.02
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1264.37,2.11,0.17
MKF LG그룹+ FW,5323.2,-37.44,-0.7
S&P 500 Futures Index(ER),115.1,0.81,0.71
MKF 순수가치,13831.19,-47.51,-0.34
코스피 200 건설,561.48,-5.99,-1.06
코스피 200 경기소비재,2130.84,17.42,0.82
코스피 200 생활소비재,813.33,-0.15,-0.02
S&P GSCI Industrial Metals Select Index(TR),209.85,1.93,0.93
코스피 200 금융,688.69,-4.71,-0.68
S&P GSCI Precious Metals Index(TR),2100.47,-7.23,-0.34
NASDAQ 100,2592.52,21.29,0.83
S&P GSCI Agriculture Enhanced Index(ER),119.08,4.52,3.95
BNY Latin America 35 ADR,3903.14,10.85,0.28
FnGuide 모멘텀 지수,17827.22,-20.93,-0.12
MKF 중형 가치,7701.17,-1.75,-0.02
KRX 방송통신,627.28,2.72,0.44
BNY BRIC Select ADR,3965.09,17.28,0.44
MKF 블루칩30 지수,,,
MKF SAMs FW,8587.14,-31.01,-0.36
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2530.81,31.7,1.27
코스피 200 에너지/화학,1110.61,-5.66,-0.51
S&P GSCI Crude Oil Enhanced Index (ER),938.42,8.34,0.9
KIS MSB 6M(총수익),10165.18,1.2,0.01
국채선물지수,1157,0.55,0.05
FnGuide 자동차 지수,,,
KRX 헬스케어,1248.64,8.15,0.66
코스피 200 중공업,571.6,-3.06,-0.53
FnGuide 중국내수테마 지수,3015.56,28.09,0.94
FnGuide 증권 지수,1891.38,-18.01,-0.94
Hang Seng China (Hong Kong-listed) 25 Index,7169.56,-9.53,-0.13
코스피 200 철강/소재,946.78,-3.95,-0.42
코스닥 프리미어,,,
MKF 현대차그룹+ FW,28056.18,178.36,0.64
FnGuide 화학 지수,,,
MKF 중소형 가치,5731.16,8.78,0.15
FnGuide-RAFI 코리아200 지수,6080.07,-12.61,-0.21
코스피 100,1902.34,-0.65,-0.03
코스피 200 커버드콜 5% OTM,309.24,0.32,0.1
코스피 100 동일가중지수,1769.6,-1.67,-0.09
코스피 50,1646.32,-1.05,-0.06
KRX 100 동일가중지수,1692.34,2.78,0.16
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
