지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10227.29,10.23,0.1
코스피 200,244.05,-0.63,-0.26
FnGuide-RAFI 코리아 대형 지수,5752.32,-8.36,-0.15
MKF SAMs EW 지수,12011.01,53.03,0.44
MKF SAMs SW,9394.56,-32.65,-0.35
MKF F15 VW,,,
코스피 200 선물지수,1228.04,-2.78,-0.23
스타지수,,,
10년국채선물지수,1085.82,3.82,0.35
DJ Brazil 20,26413.72,-558.76,-2.07
Hang Seng China H,9686.03,-4.64,-0.05
TOPIX100,478.15,-4.22,-0.87
MSCI Korea Index,539.79,-1.31,-0.24
KRX 건설,1027.34,-10.46,-1.01
S&P GSCI Gold Index(TR),858.08,-0.82,-0.1
S&P GSCI North American Copper Index(TR),497,-3.62,-0.72
MKF 국고채지수(총수익),146.76,0.14,0.1
KRW Cash 지수(총수익),129.61,0.03,0.02
KRX 반도체,1526.31,-5.31,-0.35
KRX 보험,1434.7,30.92,2.2
삼성그룹,6242.79,-7.23,-0.12
핵심소비재 지수,,,
KRX 에너지화학,2089.01,-30.02,-1.42
KRX 운송,1008.47,-1.77,-0.18
S&P GSCI Silver Index(TR),1017.63,-8.28,-0.81
KRX 은행,724.17,-0.22,-0.03
KRX 자동차,2364.76,20.94,0.89
KRX 기계장비,1653.18,-14.44,-0.87
KRX 증권,616.67,4.12,0.67
KRX 철강,2036.87,-11.72,-0.57
S&P GSCI Soybeans Index(TR),3893.79,-96.61,-2.42
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11225.5,34.69,0.31
KRX 정보통신,,,
KRX 100,4020.82,-8.41,-0.21
MKF 웰스 고배당20,6195.22,52.02,0.85
MK 머니마켓 지수(총수익),10688.54,1.66,0.02
미국달러선물지수,1283.51,3.15,0.25
MKF 블루칩,5896.45,15.52,0.26
MK 통안채지수(총수익),10996.7,3.53,0.03
MKF 5대그룹주,5060.39,-16.85,-0.33
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9805.35,-42.18,-0.43
MKF 우량업종대표주 지수,9726.19,49.39,0.51
KOBI 크레딧 지수(총수익),10923.55,6.62,0.06
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1223.85,-5.9,-0.48
MKF LG그룹+ FW,5238.31,-51.83,-0.98
S&P 500 Futures Index(ER),111.02,0.07,0.06
MKF 순수가치,13494.6,22.74,0.17
코스피 200 건설,564.01,-6.64,-1.16
코스피 200 경기소비재,2101.3,10.39,0.5
코스피 200 생활소비재,787.23,9.82,1.26
S&P GSCI Industrial Metals Select Index(TR),209.11,-1.39,-0.66
코스피 200 금융,662.27,3.56,0.54
S&P GSCI Precious Metals Index(TR),2028.11,-3.89,-0.19
NASDAQ 100,2537.4,-21.57,-0.84
S&P GSCI Agriculture Enhanced Index(ER),112.86,-0.89,-0.78
BNY Latin America 35 ADR,3811.16,-78.1,-2.01
FnGuide 모멘텀 지수,17715.32,267.05,1.53
MKF 중형 가치,7563.37,56.23,0.75
KRX 방송통신,631.44,2.15,0.34
BNY BRIC Select ADR,3849.29,-102.44,-2.59
MKF 블루칩30 지수,,,
MKF SAMs FW,8456.66,-12.98,-0.15
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2404.02,-4.19,-0.17
코스피 200 에너지/화학,1081.72,-12.45,-1.14
S&P GSCI Crude Oil Enhanced Index (ER),966.15,-14.4,-1.47
KIS MSB 6M(총수익),10145.84,1.25,0.01
국채선물지수,1156.04,0.99,0.09
FnGuide 자동차 지수,,,
KRX 헬스케어,1153.7,25.04,2.22
코스피 200 중공업,545.08,-4.83,-0.88
FnGuide 중국내수테마 지수,2986.03,52.38,1.79
FnGuide 증권 지수,1915.03,14.05,0.74
Hang Seng China (Hong Kong-listed) 25 Index,6934.14,-17.84,-0.26
코스피 200 철강/소재,893.51,-4.23,-0.47
코스닥 프리미어,,,
MKF 현대차그룹+ FW,27216.82,-65.94,-0.24
FnGuide 화학 지수,,,
MKF 중소형 가치,5652.67,27.24,0.48
FnGuide-RAFI 코리아200 지수,5943.27,-3.38,-0.06
코스피 100,1849.74,-5.35,-0.29
코스피 200 커버드콜 5% OTM,300.27,-0.77,-0.26
코스피 100 동일가중지수,1716.23,3.35,0.2
코스피 50,1600.64,-6.96,-0.43
KRX 100 동일가중지수,1668.59,6.91,0.42
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
