단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,25900,-870,-3.25,26077.72,26740,26740,25900,96394,2504521945,326340000000,12600000
141240,ARIRANG K100EW,9465,-155,-1.61,9477.31,9645,9655,9455,3197,30742680,29341500000,3100000
122090,ARIRANG KOSPI50,17060,-480,-2.74,17065.12,17460,17460,17010,300,5152490,18936600000,1110000
141250,ARIRANG KRX100EW,9225,-145,-1.55,9240.47,9385,9395,9225,780,7257010,7380000000,800000
117740,ARIRANG LG그룹&,11380,-155,-1.34,11408.4,11750,11750,11335,3832,43830740,9673000000,850000
129270,ARIRANG 네오밸류,6050,-165,-2.65,6074.06,6115,6200,6045,1520,9284900,9075000000,1500000
190160,ARIRANG 단기유동성,100140,15,0.01,100120.29,100095,100140,100095,1010,101140950,150210000000,1500000
190150,ARIRANG 바벨 채권,99900,-300,-0.3,99928.83,99705,100195,99705,111,11094295,149850000000,1500000
161490,ARIRANG 방어주,5920,-60,-1,5939.15,5995,6010,5920,4155,24797190,6512000000,1100000
161510,ARIRANG 배당주,11540,-345,-2.9,11605.52,11890,11890,11540,1030881,11975463100,45698400000,3960000
161520,ARIRANG 자동차,8875,-415,-4.47,8877.85,9345,9345,8850,1099,9893135,7721250000,870000
161530,ARIRANG 조선운송,4530,-70,-1.52,4548.49,4620,4645,4530,1070,4903940,9739500000,2150000
161500,ARIRANG 주도주,5250,-180,-3.31,5249.56,5425,5425,5250,5013,26635030,12075000000,2300000
161540,ARIRANG 철강금속,6395,-130,-1.99,6456.94,6540,6545,6395,940,6086755,9400650000,1470000
189400,ARIRANG 합성-AC 월드(H),10290,50,0.49,10303.13,10285,10315,10285,6463,66553465,25313400000,2460000
161550,ARIRANG 화학,5320,-150,-2.74,5332.9,5455,5460,5300,975,5226315,7714000000,1450000
108630,FIRST 스타우량,15295,75,0.49,15205.66,15340,15340,15295,11,168290,13459600000,880000
107560,GIANT 현대차그룹,21945,-1040,-4.52,21903.25,23100,23100,21880,938,20890450,21067200000,960000
138210,GREAT GREEN,7190,-125,-1.71,7207.62,7335,7335,7190,2,14525,7909000000,1100000
120210,GREAT SRI,9330,-180,-1.89,9309.67,9330,9330,9330,1,9330,8490300000,910000
114460,KINDEX 국고채,102325,-210,-0.2,102262.05,102490,102490,102295,51,5221565,30697500000,300000
190620,KINDEX 단기자금,100125,20,0.02,100104.96,100120,100125,100120,581,58172620,91514250000,914000
152500,KINDEX 레버리지,4485,-260,-5.48,4497.44,4745,4745,4480,141272,644363015,13903500000,3100000
143460,KINDEX 밸류대형,6250,-140,-2.19,6259.38,6410,6410,6250,107343,674595415,33750000000,5400000
131890,KINDEX 삼성그룹EW,11755,-190,-1.59,11734.57,12000,12020,11740,523,6210915,5877500000,500000
108450,KINDEX 삼성그룹SW,9030,-220,-2.38,9016.45,9250,9250,9015,20093,182466205,78561000000,8700000
105270,KINDEX 성장대형F15,6080,-155,-2.49,6084.51,6235,6235,6080,639,3966735,3648000000,600000
145670,KINDEX 인버스,9125,235,2.64,9146.48,8860,9125,8860,14181,128310955,4562500000,500000
168580,KINDEX 중국본토CSI300,11900,-80,-0.67,12048.73,12090,12090,11860,31518,375937440,95200000000,8000000
108440,KINDEX 코스닥스타,12115,-15,-0.12,12148.07,12205,12230,12115,7258,88420265,11388100000,940000
181480,KINDEX 합성-미국리츠부동산(H),47485,-55,-0.12,47373.55,47730,47730,47485,128,6098415,5698200000,120000
181450,KINDEX 합성-선진국하이일드(H),102960,65,0.06,102526.8,102960,102960,102695,12,1235255,6177600000,60000
105190,KINDEX200,26010,-795,-2.97,26127.88,26880,26880,26000,62996,1648717335,1024794000000,39400000
152380,KODEX 10년국채선물,54125,-590,-1.08,54105.49,54540,54540,54125,168,9157675,5520750000,102000
069500,KODEX 200,25910,-750,-2.81,26053.14,26720,26740,25910,12608521,329765003050,4845170000000,187000000
104580,KODEX Brazil,5660,-30,-0.53,5602.72,5670,5670,5655,1188,6719855,1981000000,350000
169950,KODEX CHINA A50,8505,-85,-0.99,8595.2,8600,8630,8485,81989,700495520,102910500000,12100000
099140,KODEX China H,16040,-410,-2.49,16099.85,16310,16420,16040,6954,112620065,60952000000,3800000
101280,KODEX Japan,9600,-80,-0.83,9591.31,9615,9620,9555,5319,51090560,5760000000,600000
156080,KODEX MSCI KOREA,11505,-250,-2.13,11478.29,0,0,0,0,0,6903000000,600000
117700,KODEX 건설,3510,-50,-1.4,3515.19,3590,3595,3510,524998,1853418780,5967000000,1700000
132030,KODEX 골드선물(H),9430,90,0.96,9296.85,9340,9450,9295,31817,299016570,39606000000,4200000
138910,KODEX 구리선물(H),7675,70,0.92,7657.26,7610,7680,7610,2296,17577200,6140000000,800000
114260,KODEX 국고채,53670,-105,-0.2,53688.41,53780,53780,53665,3418,183543380,48303000000,900000
153130,KODEX 단기채권,100090,10,0.01,100060.35,100090,100100,100085,129980,13009779710,919727010000,9189000
122630,KODEX 레버리지,11780,-645,-5.19,11807.85,12490,12500,11775,40155543,483109859945,1854172000000,157400000
091160,KODEX 반도체,16785,-505,-2.92,16781.97,17275,17275,16735,12364,207516960,14267250000,850000
140700,KODEX 보험,8405,-80,-0.94,8404.49,8475,8505,8400,2923,24701020,3362000000,400000
102780,KODEX 삼성그룹,6080,-150,-2.41,6072.11,6230,6230,6055,210936,1289582210,819584000000,134800000
136280,KODEX 소비재,17435,-60,-0.34,17453.65,17510,17645,17410,52507,919725560,5230500000,300000
117460,KODEX 에너지화학,10400,-150,-1.42,10367.7,10650,10650,10375,8979,95001755,17472000000,1680000
140710,KODEX 운송,3650,-30,-0.82,3649.93,3720,3730,3620,5459,19916775,4380000000,1200000
144600,KODEX 은선물(H),5095,75,1.49,4930.46,4975,5155,4975,40790,205766780,15794500000,3100000
091170,KODEX 은행,8490,-50,-0.59,8486.64,8595,8680,8410,118777,1014985790,17404500000,2050000
114800,KODEX 인버스,7670,210,2.82,7683.76,7445,7670,7440,21397921,162261448230,525395000000,68500000
176950,KODEX 인버스국채선물10년,52400,430,0.83,52475.59,52140,52400,52140,39,2038380,11632800000,222000
091180,KODEX 자동차,21025,-1050,-4.76,21045.16,22085,22100,21025,13807,293772850,16820000000,800000
102960,KODEX 조선,17070,50,0.29,17023.07,17455,17455,16965,66519,1141358530,14338800000,840000
166060,KODEX 주식&골드(H),8465,-40,-0.47,8323.47,8480,8480,8465,89,754705,11004500000,1300000
102970,KODEX 증권,5550,-30,-0.54,5543.25,5595,5605,5510,15259,85382205,8880000000,1600000
117680,KODEX 철강,9830,-210,-2.09,9904.13,10020,10075,9830,95658,953409560,8257200000,840000
138920,KODEX 콩선물(H),12360,-210,-1.67,12388.96,12360,12360,12325,2275,28100490,4944000000,400000
185680,KODEX 합성-미국바이오,10340,-25,-0.24,10345.05,10400,10400,10325,23386,242741105,18332820000,1773000
148070,KOSEF 10년국고채,104055,-470,-0.45,103542.37,104055,104055,104055,1,104055,18729900000,180000
167860,KOSEF 10년국고채 레버리지,95365,-1570,-1.62,95104.53,95365,95365,95365,11,1049015,21933950000,230000
069660,KOSEF 200,26010,-750,-2.8,26122.43,26795,26795,26010,592344,15457950760,260100000000,10000000
152280,KOSEF 200 선물,10755,-305,-2.76,10730.17,10730,10830,10730,22,236960,5054850000,470000
091200,KOSEF IT,14455,-430,-2.89,14517.82,14830,14830,14455,49,718835,5782000000,400000
100910,KOSEF KRX100,4360,-85,-1.91,4348.21,4430,4430,4360,37,162080,34008000000,7800000
104530,KOSEF 고배당,7035,-100,-1.4,7060.26,7070,7135,7035,3256,23111970,15828750000,2250000
114470,KOSEF 국고채,106735,-280,-0.26,106758.21,106870,106870,106735,521,55631835,211335300000,1980000
130730,KOSEF 단기자금,100330,25,0.02,100316.52,100310,100390,100310,601315,60334866860,154207210000,1537000
138230,KOSEF 달러선물,11120,-75,-0.67,11134.02,11225,11225,11110,222068,2474282210,17569600000,1580000
139660,KOSEF 달러인버스선물,11405,65,0.57,11401.63,11380,11420,11380,636,7253895,5246300000,460000
104520,KOSEF 블루칩,6555,-95,-1.43,6548.35,6670,6675,6550,4771,31510575,14421000000,2200000
122260,KOSEF 통안채,100315,0,0,100292.9,100315,100315,100250,66,6618830,116365400000,1160000
144670,KOSEF 펀더멘탈대형주,6270,-150,-2.34,6280.57,6425,6425,6270,165,1058575,6270000000,1000000
148020,KStar 200,26025,-710,-2.66,26127.88,26780,26780,26015,34638,906193450,299287500000,11500000
105780,KStar 5대그룹주,5090,-150,-2.86,5083.75,5240,5240,5085,30518,156061770,54972000000,10800000
157650,KStar 5대그룹주장기채+,125370,-2605,-2.04,125187.03,127460,127460,125370,520,66245050,10029600000,80000
