단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
152100,ARIRANG 200,25405,155,0.61,25463.16,25415,25510,25275,38373,974236350,348048500000,13700000
141240,ARIRANG K100EW,9365,70,0.75,9343.84,9360,9375,9325,2000,18706360,29031500000,3100000
122090,ARIRANG KOSPI50,16520,125,0.76,16519.64,16455,16525,16385,305,5018050,18337200000,1110000
141250,ARIRANG KRX100EW,9070,65,0.72,9046.15,9060,9075,9025,500,4526740,8163000000,900000
117740,ARIRANG LG그룹&,10935,125,1.16,10898.26,10870,10945,10870,10,109230,8201250000,750000
129270,ARIRANG 네오밸류,5785,35,0.61,5805.15,5790,5825,5760,688,3988130,8677500000,1500000
190160,ARIRANG 단기유동성,100655,5,0,100647.42,100655,100660,100655,50,5032800,175139700000,1740000
190150,ARIRANG 바벨 채권,100985,45,0.04,100935.33,100950,100985,100915,50,5047670,151477500000,1500000
161490,ARIRANG 방어주,6105,110,1.83,6103.56,6045,6130,6025,6772,41075355,6715500000,1100000
161510,ARIRANG 배당주,11400,60,0.53,11403.59,11355,11405,11355,1092,12430955,31122000000,2730000
161520,ARIRANG 자동차,9375,70,0.75,9386.94,9355,9420,9285,1026,9589670,8156250000,870000
161530,ARIRANG 조선운송,4095,10,0.24,4107.62,4125,4125,4075,955,3911705,8804250000,2150000
161500,ARIRANG 주도주,5005,15,0.3,5001.18,5020,5030,4990,2046,10248360,13013000000,2600000
161540,ARIRANG 철강금속,5960,30,0.51,5966.46,5975,6005,5930,874,5209675,8761200000,1470000
189400,ARIRANG 합성-AC 월드(H),10250,100,0.99,10222.83,10230,10255,10230,58,593510,17220000000,1680000
161550,ARIRANG 화학,4835,30,0.62,4835.74,4840,4860,4825,1004,4857505,7010750000,1450000
108630,FIRST 스타우량,16060,45,0.28,16098.34,16030,16060,16030,1001,16076030,14132800000,880000
107560,GIANT 현대차그룹,22330,55,0.25,22421.25,22350,22425,22180,629,14039965,22776600000,1020000
138210,GREAT GREEN,7165,70,0.99,7175.8,7165,7165,7165,1,7165,7881500000,1100000
120210,GREAT SRI,8995,75,0.84,9013.18,8945,8995,8945,200,1794000,8185450000,910000
114460,KINDEX 국고채,102855,-35,-0.03,102850.2,102855,102855,102855,1,102855,18513900000,180000
190620,KINDEX 단기자금,100610,5,0,100605.63,100610,100610,100610,2000,201220000,82500200000,820000
152500,KINDEX 레버리지,4230,45,1.08,4245.4,4230,4270,4195,52174,221353315,13959000000,3300000
143460,KINDEX 밸류대형,6055,40,0.67,6044.75,6050,6055,6020,21954,132625910,38146500000,6300000
131890,KINDEX 삼성그룹EW,11315,85,0.76,11317,11315,11315,11315,12,135780,7920500000,700000
108450,KINDEX 삼성그룹SW,8415,55,0.66,8410.37,8370,8420,8370,3044,25613680,102663000000,12200000
105270,KINDEX 성장대형F15,6060,45,0.75,6056.4,6055,6075,6025,83,500460,4242000000,700000
145670,KINDEX 인버스,9400,-60,-0.63,9398.63,9360,9440,9355,4928,46210145,4700000000,500000
168580,KINDEX 중국본토CSI300,10945,5,0.05,10979.23,10975,11020,10910,456908,5027216275,89749000000,8200000
108440,KINDEX 코스닥스타,12760,140,1.11,12749.12,12715,12780,12650,509,6471775,11994400000,940000
181480,KINDEX 합성-미국리츠부동산(H),51270,390,0.77,51107.89,51270,51270,50960,47,2399150,5127000000,100000
181450,KINDEX 합성-선진국하이일드(H),105135,260,0.25,104581.56,105130,105135,104660,18,1887865,6308100000,60000
105190,KINDEX200,25440,160,0.63,25496.12,25485,25525,25305,8233,209222890,835704000000,32850000
152380,KODEX 10년국채선물,55155,-60,-0.11,55211.85,55155,55155,55155,1,55155,5625810000,102000
069500,KODEX 200,25370,165,0.65,25420.18,25400,25475,25230,5118301,129832318810,4108671500000,161950000
104580,KODEX Brazil,5130,20,0.39,5043.53,5125,5135,5125,1957,10030310,1795500000,350000
169950,KODEX CHINA A50,7865,-10,-0.13,7827.6,7895,7960,7835,384362,3029221920,100672000000,12800000
099140,KODEX China H,14330,55,0.39,14280.88,14375,14375,14250,8380,119929585,54454000000,3800000
101280,KODEX Japan,8965,85,0.96,8961.41,8950,9000,8945,3553,31854380,5379000000,600000
156080,KODEX MSCI KOREA,11140,50,0.45,11170.23,0,0,0,0,0,6684000000,600000
117700,KODEX 건설,3565,10,0.28,3558.1,3585,3610,3560,23120,82817870,9982000000,2800000
132030,KODEX 골드선물(H),10540,-175,-1.63,10627.77,10540,10590,10500,38304,403841330,43214000000,4100000
138910,KODEX 구리선물(H),6730,65,0.98,6677.5,6685,6735,6650,19907,133539720,5384000000,800000
114260,KODEX 국고채,53910,-5,-0.01,53942.63,53945,53960,53890,212,11431405,48519000000,900000
153130,KODEX 단기채권,100595,10,0.01,100585.65,100595,100595,100590,19338,1945232890,1017619020000,10116000
122630,KODEX 레버리지,11140,135,1.23,11157.29,11160,11230,11015,24765174,275809741430,2617900000000,235000000
091160,KODEX 반도체,17895,155,0.87,17878.76,17865,17915,17865,866,15478020,12526500000,700000
140700,KODEX 보험,7735,5,0.06,7707.29,7755,7755,7700,411,3175105,3094000000,400000
102780,KODEX 삼성그룹,5755,15,0.26,5771.78,5775,5775,5735,47584,273963995,763113000000,132600000
136280,KODEX 소비재,16835,150,0.9,16829.94,16720,16835,16720,50,838460,5050500000,300000
117460,KODEX 에너지화학,9405,10,0.11,9425.31,9440,9450,9405,2344,22088955,16458750000,1750000
140710,KODEX 운송,3795,0,0,3792.74,3790,3810,3775,210,795530,4174500000,1100000
144600,KODEX 은선물(H),5340,-70,-1.29,5407.15,5390,5390,5335,8584,45974795,17088000000,3200000
091170,KODEX 은행,7785,15,0.19,7776.89,7840,7840,7780,6732,52510215,27247500000,3500000
114800,KODEX 인버스,7880,-50,-0.63,7896.71,7870,7925,7850,18586215,146483532260,441280000000,56000000
176950,KODEX 인버스국채선물10년,51905,110,0.21,51854.74,51885,51905,51885,59,3061940,11522910000,222000
091180,KODEX 자동차,22200,195,0.89,22216.04,22215,22225,22050,787,17426030,17760000000,800000
102960,KODEX 조선,14885,35,0.24,14886.94,14900,15015,14735,2167,32170635,12205700000,820000
166060,KODEX 주식&골드(H),8765,-5,-0.06,8779.16,0,0,0,0,0,7012000000,800000
102970,KODEX 증권,5125,40,0.79,5112.72,5135,5135,5100,2885,14756940,8712500000,1700000
117680,KODEX 철강,9180,40,0.44,9188.76,9175,9230,9150,1043,9586675,6426000000,700000
138920,KODEX 콩선물(H),13425,90,0.67,13462.15,13415,13425,13405,380,5097600,5370000000,400000
185680,KODEX 합성-미국바이오,12610,-55,-0.43,12605.39,12620,12620,12570,80295,1011051490,25358710000,2011000
148070,KOSEF 10년국고채,105665,-75,-0.07,105609.88,105665,105665,105440,1487,156807905,54945800000,520000
167860,KOSEF 10년국고채 레버리지,98660,-25,-0.03,98526.13,98660,98660,98660,20,1973200,22691800000,230000
069660,KOSEF 200,25445,145,0.57,25507.62,25525,25565,25320,337930,8612004100,306612250000,12050000
152280,KOSEF 200 선물,10480,75,0.72,10498.96,10470,10555,10440,31,325010,5449600000,520000
091200,KOSEF IT,14810,145,0.99,14845.99,14805,14810,14760,25,369950,5924000000,400000
100910,KOSEF KRX100,4205,10,0.24,4215.96,4205,4205,4205,10,42050,32799000000,7800000
104530,KOSEF 고배당,6880,30,0.44,6878.28,6890,6890,6865,802,5516680,15136000000,2200000
114470,KOSEF 국고채,107265,-5,0,107242.47,107180,107265,107180,1651,177016205,241346250000,2250000
130730,KOSEF 단기자금,100845,15,0.01,100844.3,100840,100860,100820,44251,4462598975,147334545000,1461000
138230,KOSEF 달러선물,11325,10,0.09,11331.31,11300,11325,11285,16660,188404615,23103000000,2040000
139660,KOSEF 달러인버스선물,11280,-15,-0.13,11268.93,11280,11280,11280,1,11280,3722400000,330000
104520,KOSEF 블루칩,6445,55,0.86,6440.45,6415,6445,6415,1865,12002115,15468000000,2400000
122260,KOSEF 통안채,100915,5,0,100893.94,100915,100915,100915,3,302745,111006500000,1100000
144670,KOSEF 펀더멘탈대형주,6055,45,0.75,6064.81,6050,6055,6050,20,121050,7266000000,1200000
148020,KStar 200,25460,185,0.73,25512.05,25485,25570,25325,35144,895245310,328434000000,12900000
105780,KStar 5대그룹주,4885,5,0.1,4904.03,4900,4910,4880,10669,52183150,53735000000,11000000
157650,KStar 5대그룹주장기채+,123525,335,0.27,123496.14,0,0,0,0,0,9882000000,80000
114100,KStar 국고채,107510,-25,-0.02,107479.41,107420,107510,107410,211,22676065,267699900000,2490000
123760,KStar 레버리지,9940,145,1.48,9951.07,9900,10010,9830,16111,159952095,21868000000,2200000
140570,KStar 수출주,9290,20,0.22,9312.35,9280,9320,9255,453,4216500,10219000000,1100000
140580,KStar 우량업종,10245,60,0.59,10218.85,10205,10245,10175,4264,43573360,15367500000,1500000
136340,KStar 우량회사채,102550,0,0,102551.26,102550,102550,102550,387,39686850,54351500000,530000
183710,KStar 주식혼합,29025,85,0.29,29125.92,29025,29025,29025,3,87075,10158750000,350000
174360,KStar 중국본토 CSI100,7495,-30,-0.4,7420.15,7465,7495,7420,2707,20110090,29230500000,3900000
183700,KStar 채권혼합,49675,125,0.25,49715.6,0,0,0,0,0,11922000000,240000
108480,KStar 코스닥엘리트30,2080,20,0.97,2080.21,2075,2080,2075,69,143425,12480000000,6000000
168300,KTOP50,16640,175,1.06,16611.89,16670,16675,16635,50,832990,16224000000,975000
148040,PIONEER SRI,5415,40,0.74,5405.53,5405,5430,5400,1103,5971715,5956500000,1100000
