지수명,종가,대비,등락률
코스피 200,355.08,4.92,1.41
코스피 200 동일가중지수,2363.07,7.6,0.32
코스피 200 선물지수,1800.72,28.86,1.63
FnGuide 한화 ESG 가치 지수,1327.76,14.96,1.14
FnGuide 한화 ESG 성장 지수,1439.53,19.49,1.37
WISE ESG우수기업 지수,,,
KRX 300,1617.01,23.39,1.47
KRX300 헬스케어,2662.46,32.61,1.24
FnGuide KS 로우볼 가중 TR 지수,,,
FnGuide KS 로우사이즈 가중 TR 지수,,,
FnGuide KS 모멘텀 가중 TR 지수,,,
FnGuide KS 밸류 가중 TR 지수,,,
FnGuide KS 퀄리티 가중 TR 지수,,,
S&P Global Infrastructure Index,2842.59,-48.03,-1.66
iSelect 우주항공UAM 지수,1134.63,4.88,0.43
FnGuide 고배당저변동50 지수,2080.82,20.25,0.98
FnGuide 배당주 지수,12401.16,5.46,0.04
FnGuide 고배당 채권혼합 지수,2768.43,-1.11,-0.04
10년국채선물지수,1223.67,-7.37,-0.6
국채선물지수,1227.32,-1.52,-0.12
MSCI ACWI Index,653.67,-12.13,-1.82
BlueStar Hydrogen and NextGen Fuel Cell Index (시장가격),112.43,2.01,1.82
MVIS Global Rare Earth/Strategic Metals Index (Price Return),639.24,15.47,2.48
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",129.03,0.01,0.01
S&P 500,4131.93,-155.57,-3.63
NASDAQ 100 Technology Sector Index,7102.07,-352.59,-4.73
Dow Jones U.S Select Dividend Index(시장가격지수),880.49,-26.13,-2.88
ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),510,-0.58,-0.11
ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),1140.71,-5.5,-0.48
MSCI EAFE Index,2033.7,21.1,1.05
WISE-KAP 스마트베타 Quality 채권혼합지수,1279.01,-0.15,-0.01
MSCI EM Index,1076.19,22.37,2.12
SZSE ChiNext Price Index,2319.14,91.48,4.11
KOBI HALF CREDIT Index(총수익),11041.38,-0.8,-0.01
FnGuide 주도업종 지수,1400.24,22.27,1.62
FnGuide 중형주저변동50지수,2256.11,4.82,0.21
코스닥 150,1261.29,25.78,2.09
F-코스닥150 지수,1460.03,29.68,2.08
코스피,2695.05,27.56,1.03
코스피 50,2431.6,37.58,1.57
코스피 TR,3258.89,33.61,1.04
코스피 중형주,3181.97,19.39,0.61
KRX/S&P 탄소효율 그린뉴딜지수,1468.84,22.48,1.55
KRX ESG Leaders 150,1738.23,1.18,0.07
코스피 200 Top 10 지수,1323.28,17.37,1.33
코스피 200 TR,432.06,6.03,1.42
FnGuide K-POP & 미디어 지수,905.68,-0.9,-0.1
FnGuide K-게임 지수,1252.07,27.91,2.28
FnGuide K-뉴딜 디지털 플러스 지수,2223.78,23.43,1.06
FnGuide K-메타버스 MZ 지수(시장가격),1461.22,10.52,0.73
FnGuide K-반도체 지수,2820.25,63.65,2.31
FnGuide 5G 산업 지수,2236.68,34.13,1.55
FnGuide 골프 테마 지수,896.69,6.64,0.75
FnGuide 전기&수소차 지수 (시장가격),1947.07,-1.48,-0.08
FnGuide 친환경에너지 지수 (시장가격),1800.05,34.01,1.93
KAP 초장기 국고채 지수(총수익),12182.67,-136.96,-1.11
KRX 기후변화 솔루션지수,1732.21,20.73,1.21
MSCI Korea TR Index,1448.18,22.29,1.56
FnGuide E커머스 지수,2624.39,15.3,0.59
FnGuide 고배당 알파 지수,1729.17,5.75,0.33
S&P Global Luxury Index,3976.77,-7.4,-0.19
MSCI ACWI IMI Water ESG Filtered (Price Return),1742.39,-23.96,-1.36
ICE Global Carbon Futures Index(Excess Return),748.73,9.36,1.27
FnGuide 농업융복합산업 지수(시장가격),1566.49,-11.54,-0.73
KAP 단기 통안채 지수(총수익),12780.66,1.83,0.01
iSelect US 메타버스 지수(시장가격),4080.05,-189.9,-4.45
S&P Korea 저변동성 지수,10096.77,55.68,0.55
코스피 200 정보기술,3278.58,58.38,1.81
코스피 200 건설,297.95,-1.85,-0.62
코스피 200 경기소비재,1604.4,-5.88,-0.37
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1210.55,-3.4,-0.28
코스피 200 금융,706.82,-5.13,-0.72
코스피 200 산업재,638.03,2.42,0.38
코스피 200 생활소비재,996.42,3.36,0.34
코스피 200 에너지/화학,1705.5,6.17,0.36
코스피 200 중공업,301.43,-4.82,-1.57
코스피 200 철강/소재,997.71,-0.12,-0.01
코스피 200 커뮤니케이션서비스,2399.82,28.8,1.21
iSelect 2차전지 지수 (시장가격지수),5741.25,83.76,1.48
MKF 5대그룹주,6770.89,60.29,0.9
KRX ESG 사회책임경영지수(S),1970.39,28.22,1.45
