지수명,종가,대비,등락률
코스피 200,243.43,-1.17,-0.48
MSCI ACWI Index,400.99,4.07,1.03
코스피 100 동일가중지수,1800.59,-15.19,-0.84
코스피 50,1552.85,-5.7,-0.37
S&P KOREA Dividend Opportunity Index,3986.21,-36.17,-0.9
FnGuide 배당주 지수,10784.68,-104.69,-0.96
KAP Money Market Index(총수익),112.51,0.01,0.01
Dow Jones U.S Select Dividend Index(시장가격지수),615.8,8.01,1.32
KAP Barbell Index(총수익),120.45,-0.01,-0.01
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1592.1,9.04,0.57
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6410.97,-47.21,-0.73
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1182.38,-2.68,-0.23
MSCI EM Index,828.84,1.85,0.22
KOBI HALF CREDIT Index(총수익),10144.49,0.54,0.01
FnGuide 경기주도주 지수,,,
Hang Seng China H,8534.79,-66.2,-0.77
코스피,1963.1,-10.98,-0.56
MKF 현대차그룹,,,
MKF 5대그룹주,4296.55,-17.89,-0.41
FnGuide 셀렉트 밸류 지수,2033.78,-13.12,-0.64
FnGuide 셀렉트벨류 채권혼합지수,1577.58,-4.25,-0.27
KTB INDEX(시장가격),10739.21,-1.29,-0.01
KIS 통안채 5개월 지수(총수익),10860.25,0.94,0.01
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5228.41,102.81,2.01
MKF 수출주 지수,7729.58,-58.59,-0.75
MKF 우량업종대표주 지수,8985.33,-51.9,-0.57
KOBI 크레딧 지수(총수익),12880.08,0.06,0
TOPIX,1209.88,-16.21,-1.32
주식국채혼합(주식형)지수,1183.52,-4.02,-0.34
CSI A100,2974.1,-20.38,-0.68
주식국채혼합(채권형)지수,1286.25,-1.96,-0.15
S&P WCI Gold Excess Return Index,333.16,1.77,0.53
KIS MSB 단기지수(총수익),10820.52,1.04,0.01
Dow Jones U.S. Real Estate Index,1149.32,18.12,1.6
코스피 배당성장 50,3166.02,-27.65,-0.87
FnGuide-RAFI 코리아 대형 지수,5641.2,-17.99,-0.32
VN30 Index(PR),643.56,-0.96,-0.15
MKF SAMs EW 지수,9244.94,-52.07,-0.56
MKF SAMs SW,6827.9,-59.19,-0.86
코스피 200 선물지수,1175.03,-3.61,-0.31
Nikkei 225,15106.98,-169.26,-1.11
CSI 300 Index,3192.28,-17.67,-0.55
코스닥 150,1055.47,-8.48,-0.8
FnGuide 성장소비주도 지수,2494.21,-38.88,-1.53
10년국채선물지수,1370.32,-1.02,-0.07
코스피 200 가치저변동성,3399.03,-6.67,-0.2
코스피 100,1810.11,-7.75,-0.43
코스피 200 중소형주지수,1111.78,-11.7,-1.04
TOPIX100,766.07,-9.14,-1.18
KTOP 30,6039.3,-51.63,-0.85
MSCI Korea Index,533.83,-2.57,-0.48
MSCI Germany Index,812.51,17.37,2.18
S&P 500 Futures Total Return Index,286.2,3.85,1.36
FnGuide 가치투자형 지수,,,
KRX 건설,512.91,-10.25,-1.96
S&P GSCI Gold Index(TR),731.89,-1.98,-0.27
S&P GSCI North American Copper Index(TR),300.73,-0.64,-0.21
MKF 국고채지수(총수익),173.01,-0.03,-0.02
KRW Cash 지수(총수익),143.52,0.01,0.01
KRW Cash PLUS 지수(총수익),136.32,0.02,0.01
FnGuide 모멘텀 Plus 지수,3227.86,-35.09,-1.08
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,4476.05,42.98,0.97
S&P Select Sector Industrial Index,572.75,11.04,1.97
S&P Select Sector Energy Index,680.19,9.6,1.43
FnGuide 바이오 지수,3780.83,-33.6,-0.88
KRX 반도체,1809.94,3.88,0.21
배당성장채권혼합지수,1683.85,-4.53,-0.27
FnGuide 벨류 Plus 지수,1788.69,-12.06,-0.67
KRX 보험,1569.63,-8.22,-0.52
삼성그룹,4847.88,-18.71,-0.38
WISE 삼성그룹 밸류 인덱스,5240.49,-26.43,-0.5
FnGuide 성장투자형 지수,,,
핵심소비재 지수,,,
KRX 에너지화학,1904.98,-19.83,-1.03
KRX 운송,586.19,-3.14,-0.53
S&P GSCI Silver Index(TR),701.29,9.12,1.32
KRX 은행,569.64,-5.24,-0.91
KRX 자동차,1689.79,-18.63,-1.09
KRX 기계장비,554.56,-7.77,-1.38
FTSE China A50 Index,9400.07,-75.76,-0.8
KRX 증권,543.83,-7.81,-1.42
KRX 철강,1642.45,-12.38,-0.75
S&P GSCI Soybeans Index(TR),4814.54,150.24,3.22
FnGuide 퀄리티 Plus 지수,2377.4,-23.82,-0.99
FnGuide 턴어라운드투자형 지수,,,
KIS 10년 국고채 지수 (총수익),15217.93,-9.94,-0.07
KRX 100,3854.88,-22.03,-0.57
MKF 웰스 고배당20,7168.5,-96.38,-1.33
MK 머니마켓 지수(총수익),11859.09,1.06,0.01
미국달러선물지수,1178.14,4.87,0.42
MKF 블루칩,7085.13,-31.05,-0.44
Nifty 50 Index,8337.9,1.95,0.02
MK 통안채지수(총수익),12328.46,0.8,0.01
사회책임투자지수,,,
MSCI World,1662.32,18.38,1.12
CSI 500 지수,6299.85,-19.94,-0.32
코스피 200 정보기술,1398.39,4.97,0.36
코스피 200 건설,255.91,-3.71,-1.43
코스피 200 경기소비재,1567.81,-17.72,-1.12
코스피 200 금융,601.67,-4.42,-0.73
코스피 200 산업재,670.92,0.79,0.12
코스피 200 생활소비재,1493.75,-21.43,-1.41
코스피 200 에너지/화학,1103.98,-9.32,-0.84
코스피 200 중공업,276.41,-2.2,-0.79
