지수명,종가,대비,등락률
코스피 200,240.09,1.46,0.61
MSCI ACWI Index,384.68,2.74,0.72
코스피 100 동일가중지수,1846.27,13.16,0.72
코스피 50,1513.6,7.69,0.51
S&P KOREA Dividend Opportunity Index,3941.61,20.34,0.52
FnGuide 배당주 지수,10823.52,31.61,0.29
KAP Money Market Index(총수익),111.81,0.01,0.01
Dow Jones U.S Select Dividend Index(시장가격지수),561.39,4.71,0.85
KAP Barbell Index(총수익),118.12,-0.16,-0.14
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1611.7,16.02,1
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6659.87,28.1,0.42
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1183.39,0.65,0.05
MSCI EM Index,780.19,11.09,1.44
FnGuide 경기주도주 지수,,,
Hang Seng China H,8390.79,16.7,0.2
코스피,1958.17,10.75,0.55
MKF 스타우량,,,
MKF 현대차그룹,,,
S&P WCI Gold Excess Return Index,305.18,4.21,1.4
KTB INDEX(시장가격),10679.11,-11.06,-0.1
KIS MSB 단기지수(총수익),10758.05,0.44,0
Dow Jones U.S. Real Estate Index,1003.64,5.72,0.57
코스피 배당성장 50,3284.75,3.19,0.1
FnGuide-RAFI 코리아 대형 지수,5677.91,30.99,0.55
MKF SAMs EW 지수,9776.12,125.96,1.31
MKF SAMs SW,6958.32,60.6,0.88
Markit iBoxx USD Liquid High Yield Index,,,
MKF F15 VW,,,
코스피 200 선물지수,1165.35,2.19,0.19
Nikkei 225,16960.16,16960.16,0
TOPIX,1369.05,19.44,1.44
CSI 300 Index,3058.42,7.09,0.23
코스닥 150,1085.05,15.48,1.45
스타지수,,,
FnGuide 성장소비주도 지수,2538.42,0.56,0.02
10년국채선물지수,1315.04,-4.61,-0.35
코스피 200 가치저변동성,3333.72,19.12,0.58
코스피 100,1780.44,10.56,0.6
코스피 200 중소형주지수,1129.25,8.68,0.77
TOPIX100,879.76,15.73,1.82
KTOP 30,6073.67,3.87,0.06
MSCI Korea Index,525.62,4.17,0.8
MSCI Germany Index,841.64,-2.35,-0.28
S&P 500 Futures Total Return Index,265.98,0.94,0.35
KRX 건설,557.23,21.38,3.99
S&P GSCI Gold Index(TR),679.18,8.86,1.32
S&P GSCI North American Copper Index(TR),315.04,3.93,1.26
MKF 국고채지수(총수익),170.57,-0.18,-0.11
KRW Cash 지수(총수익),142.59,0,0
KRW Cash PLUS 지수(총수익),135.38,0,0
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,4007.94,-52.62,-1.3
S&P Select Sector Industrial Index,533.43,3.34,0.63
S&P Select Sector Energy Index,602.49,9.02,1.52
KRX 반도체,1691.25,7.15,0.42
배당성장채권혼합지수,1684.51,-0.73,-0.04
KRX 보험,1813.04,14.48,0.81
삼성그룹,5092.13,44.96,0.89
WISE 삼성그룹 밸류 인덱스,5559.48,60.58,1.1
핵심소비재 지수,,,
KRX 에너지화학,2142.94,-10.35,-0.48
KRX 운송,657.02,14.42,2.24
S&P GSCI Silver Index(TR),530.82,4.35,0.83
KRX 은행,570.23,8.34,1.48
KRX 자동차,1790.12,-2.31,-0.13
KRX 기계장비,600.6,29.74,5.21
FTSE China A50 Index,9170.78,24.22,0.26
KRX 증권,575.62,4.78,0.84
KRX 철강,1716.21,9.27,0.54
S&P GSCI Soybeans Index(TR),3895.14,10.18,0.26
KIS 10년 국고채 지수 (총수익),14515.74,-56.18,-0.39
KRX 100,3883.12,18.7,0.48
MKF 웰스 고배당20,7232.65,1.08,0.01
MK 머니마켓 지수(총수익),11782.8,0.27,0
미국달러선물지수,1239.2,-12.24,-0.98
MKF 블루칩,7324.29,5.67,0.08
Nifty 50 Index,6987.05,0,0
MK 통안채지수(총수익),12236.75,-1.9,-0.02
MKF 5대그룹주,4531.01,-1.54,-0.03
FnGuide 셀렉트 밸류 지수,2094.06,10.62,0.51
KIS 통안채 5개월 지수(총수익),10793.72,0.22,0
S&P Oil & Gas Exploration & Production Select Industry Index(PR),4232.49,196.39,4.87
MKF 수출주 지수,7932.15,46.41,0.59
MKF 우량업종대표주 지수,9300.15,59.74,0.65
KOBI 크레딧 지수(총수익),12692.01,-9.91,-0.08
주식국채혼합(주식형)지수,1166.45,4.62,0.4
CSI A100,2868.96,9.47,0.33
주식국채혼합(채권형)지수,1267.38,1.41,0.11
사회책임투자지수,,,
MSCI World,1598.26,10.18,0.64
CSI 500 지수,5776.98,23.83,0.41
코스피 200 정보기술,1327.1,10.52,0.8
코스피 200 헬스케어,2424.48,69.04,2.93
코스피 200 건설,274.82,5.32,1.97
코스피 200 경기소비재,1732.95,-0.07,0
코스피 200 금융,636.78,6.4,1.02
코스피 200 산업재,669.94,9.94,1.51
코스피 200 생활소비재,1422.42,-14.59,-1.02
코스피 200 에너지/화학,1234.93,-6.26,-0.5
코스피 200 중공업,264.27,10.9,4.3
코스피 200 철강/소재,855.18,3.64,0.43
MKF LG그룹+ FW,6601.72,-65.47,-0.98
S&P 500,1993.4,61.17,3.17
S&P 500 Futures Index(ER),179.21,0.63,0.35
MSCI US REIT Index,1097.72,4.43,0.41
FnGuide Contrarian Index,,,
코스피 200 경기방어소비재,1435.1,-8.09,-0.56
경기방어소비재 채권혼합 지수,1444.2,-3.48,-0.24
S&P GSCI Cash Copper Index,141.69,1.45,1.03
S&P GSCI Industrial Metals Select Index(TR),133.62,0.83,0.63
S&P GSCI Precious Metals Index(TR),1529.16,19.21,1.27
NASDAQ 100,4325.86,124.74,2.97
NASDAQ Biotechnology 지수(시장가격지수),2763.79,103.62,3.9
S&P GSCI Agriculture Enhanced Index(ER),76.71,0.62,0.81
Markit iBoxx USD Liquid High Yield 0-5 year 지수,84.3,0.17,0.2
BNY Latin America 35 ADR,1940.97,84.34,4.54
FnGuide Low Vol 지수,12628.79,8.08,0.06
FnGuide 모멘텀 지수,22440.31,-59.85,-0.27
WISE 미디어컨텐츠 지수,3342.98,40.41,1.22
KRX 방송통신,926.88,-1.77,-0.19
FnGuide 베타플러스 지수,,,
MKF SAMs FW,6451.11,81.3,1.28
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3282.04,37.88,1.17
WISE 여행레저 지수,1909.92,57.32,3.09
FnGuide 퀄리티밸류 지수,21195.94,216.78,1.03
S&P GSCI Crude Oil Enhanced Index (ER),385.07,1.41,0.37
S&P GSCI Crude Oil Index (Excess Return),134.85,-0.35,-0.26
KIS MSB 6M(총수익),11087.42,0.45,0
EURO STOXX 50 Index,3012.87,-9.27,-0.31
FnGuide 자동차 지수,,,
FnGuide 중국내수테마 지수,4610.13,19.82,0.43
FnGuide 증권 지수,1823.93,15.06,0.83
Hang Seng China (Hong Kong-listed) 25 Index,7082.46,-9.32,-0.13
코스피 200 커버드콜 5% OTM,298.44,1.77,0.6
코스닥 프리미어,,,
코스피 고배당 50,2282.57,12.56,0.55
KRX 헬스케어,3223.03,62.81,1.99
MKF 현대차그룹+ FW,17991.39,176.39,0.99
WISE 화장품 지수,5065.76,-37.97,-0.74
FnGuide 화학 지수,,,
MKF 중소형 가치,7562.9,42.99,0.57
FnGuide-RAFI 코리아200 지수,5998.89,32.6,0.55
코스피 200 고배당지수,2508.36,2.97,0.12
KAP 단기채권 지수(총수익),133.47,0,0
