지수명,종가,대비,등락률
코스피 200,252.36,3.12,1.25
MSCI ACWI Index,415.58,2.41,0.58
코스피 100 동일가중지수,1873.14,14.32,0.77
코스피 50,1617.62,22.8,1.43
S&P KOREA Dividend Opportunity Index,4144.69,23.29,0.57
FnGuide 배당주 지수,11467.53,120.99,1.07
KAP Money Market Index(총수익),112.62,0.02,0.02
Dow Jones U.S Select Dividend Index(시장가격지수),620.6,2.56,0.41
KAP Barbell Index(총수익),120.55,0.1,0.08
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1667.99,10.05,0.61
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6453.72,17.65,0.27
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1185.62,1.41,0.12
MSCI EM Index,885.52,9.48,1.08
KOBI HALF CREDIT Index(총수익),10157.06,1.77,0.02
FnGuide 경기주도주 지수,,,
Hang Seng China H,9131.52,126.9,1.41
코스피,2017.94,17.91,0.9
MKF 현대차그룹,,,
MKF 5대그룹주,4483.68,54.86,1.24
FnGuide 셀렉트 밸류 지수,2074.77,-0.1,0
FnGuide 셀렉트벨류 채권혼합지수,1591.26,0.5,0.03
KTB INDEX(시장가격),10750.07,5.97,0.06
KIS 통안채 5개월 지수(총수익),10869.94,1.15,0.01
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5329.57,76.68,1.46
MKF 수출주 지수,8150.32,127.97,1.6
MKF 우량업종대표주 지수,9416.24,85.33,0.91
KOBI 크레딧 지수(총수익),12906.78,5.34,0.04
TOPIX,1279.9,-3.09,-0.24
주식국채혼합(주식형)지수,1214.22,10.75,0.89
CSI A100,2987.97,10.19,0.34
주식국채혼합(채권형)지수,1301.25,5.37,0.41
S&P WCI Gold Excess Return Index,332.24,-1.28,-0.38
KIS MSB 단기지수(총수익),10830.51,1.1,0.01
Dow Jones U.S. Real Estate Index,1159.56,1.32,0.11
