지수명,종가,대비,등락률
코스피 200,252.88,-1.6,-0.63
코스피 200 선물지수,1211.04,-7.43,-0.61
MSCI ACWI Index,412.25,-0.21,-0.05
코스피 100 동일가중지수,1799.13,-11.09,-0.61
코스피 50,1659.01,-10.16,-0.61
S&P KOREA Dividend Opportunity Index,4089.76,-12.12,-0.3
FnGuide 고배당저변동50 지수,1802.11,-2.76,-0.15
FnGuide 배당주 지수,11604.9,-5.05,-0.04
FnGuide 고배당 채권혼합 지수,2529.59,-1.65,-0.07
KAP Money Market Index(총수익),112.95,0.03,0.03
Dow Jones U.S Select Dividend Index(시장가격지수),622.68,1.24,0.2
KAP Barbell Index(총수익),118.09,-0.19,-0.16
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1630.61,-0.38,-0.02
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,5982.1,-27.56,-0.46
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1148.75,-2.26,-0.2
MSCI EM Index,853.07,-5.34,-0.62
SZSE ChiNext Price Index,2143.45,-38.48,-1.76
KOBI HALF CREDIT Index(총수익),10147.43,0.93,0.01
FnGuide 경기주도주 지수,,,
Hang Seng China H,9781.23,-111.08,-1.12
코스피,1970.61,-13.14,-0.66
MKF 5대그룹주,4411.28,-14.91,-0.34
FnGuide 셀렉트 밸류 지수,1962.33,-11.69,-0.59
FnGuide 셀렉트벨류 채권혼합지수,1543.85,-4.41,-0.28
KTB INDEX(시장가격),10569.43,-10.99,-0.1
KIS 통안채 5개월 지수(총수익),10905,2.63,0.02
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),6382.23,-8.85,-0.14
MKF 수출주 지수,7860.75,-47.01,-0.59
MKF 우량업종대표주 지수,9469.7,-27.84,-0.29
KOBI 크레딧 지수(총수익),12770,-7.81,-0.06
TOPIX,1477.98,-5.29,-0.36
주식국채혼합(주식형)지수,1211.57,-5.74,-0.47
CSI A100,3348.15,-30.59,-0.91
주식국채혼합(채권형)지수,1290.26,-3.38,-0.26
FnGuide 헬스케어 지수,1912.7,-23.8,-1.23
FnGuide 헬스케어 채권혼합 지수,1453.38,-6.19,-0.42
S&P WCI Gold Excess Return Index,287.24,-0.22,-0.08
KIS MSB 단기지수(총수익),10870.97,2.37,0.02
Dow Jones U.S. Real Estate Index,1039.88,10.31,1
코스피 배당성장 50,3003.56,-9.16,-0.3
FnGuide-RAFI 코리아 대형 지수,6195.26,-18.55,-0.3
VN30 Index(PR),629.64,-1.91,-0.3
MKF SAMs EW 지수,9186.17,-44.7,-0.48
MKF SAMs SW,7011.51,-34.63,-0.49
MSCI Indonesia Index,6015.42,74.17,1.25
Nikkei 225,18426.08,-87.04,-0.47
CSI 300 Index,3528.95,-36.09,-1.01
코스닥 150,873.35,-13.66,-1.54
코스닥,586.73,-7.12,-1.2
FnGuide 성장소비주도 지수,1939.64,-25.72,-1.31
10년국채선물지수,1274.52,-6.16,-0.48
코스피 100,1908.53,-11.5,-0.6
코스피 200 중소형주지수,964.3,-10,-1.03
코스피 200 가치저변동성,3649.34,-17.82,-0.49
코스피 200 동일가중지수,1892.51,-12.92,-0.68
TOPIX100,955.29,-1.96,-0.2
KTOP 30,6329.34,-43.84,-0.69
MSCI Korea Index,562.69,-3.39,-0.6
MSCI World,1708.94,0.3,0.02
MSCI Germany Index,880.81,-1.75,-0.2
S&P 500 Futures Total Return Index,297.22,0.01,0
