지수명,종가,대비,등락률
코스피 200,255.93,-0.6,-0.23
코스피 200 선물지수,1229.5,-3.11,-0.25
MSCI ACWI Index,411.02,0.08,0.02
코스피 100 동일가중지수,1850.43,-19.67,-1.05
코스피 50,1670.2,0.46,0.03
S&P KOREA Dividend Opportunity Index,4077.63,-22.88,-0.56
FnGuide 고배당저변동50 지수,1792.06,-10.64,-0.59
FnGuide 배당주 지수,11775.36,-39.73,-0.34
FnGuide 고배당 채권혼합 지수,2558.34,-2.78,-0.11
KAP Money Market Index(총수익),112.87,0.01,0.01
Dow Jones U.S Select Dividend Index(시장가격지수),602.32,4.31,0.72
KAP Barbell Index(총수익),119.91,0.15,0.13
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1665.72,0.1,0.01
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6089.88,-82.97,-1.34
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1162.47,-4,-0.34
MSCI EM Index,905.09,1.59,0.18
KOBI HALF CREDIT Index(총수익),10158.92,1.99,0.02
FnGuide 경기주도주 지수,,,
Hang Seng China H,9559.39,44.07,0.46
코스피,2008.19,-11.23,-0.56
MKF 5대그룹주,4528.55,-22.93,-0.5
FnGuide 셀렉트 밸류 지수,2031.3,-15.9,-0.78
FnGuide 셀렉트벨류 채권혼합지수,1574.03,-4.49,-0.28
KTB INDEX(시장가격),10673.66,10.08,0.09
KIS 통안채 5개월 지수(총수익),10896.1,0.77,0.01
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5386.93,-119.61,-2.17
MKF 수출주 지수,7911.7,-96.22,-1.2
MKF 우량업종대표주 지수,9534.39,-36.74,-0.38
KOBI 크레딧 지수(총수익),12851.5,8.32,0.06
TOPIX,1393.02,0.61,0.04
주식국채혼합(주식형)지수,1225.13,-1.66,-0.14
CSI A100,3125.58,-3.85,-0.12
주식국채혼합(채권형)지수,1303.57,-0.05,0
FnGuide 헬스케어 지수,2056.41,-47.14,-2.24
FnGuide 헬스케어 채권혼합 지수,1493.23,-9.65,-0.64
S&P WCI Gold Excess Return Index,311.92,1.44,0.46
KIS MSB 단기지수(총수익),10859.55,0.57,0.01
Dow Jones U.S. Real Estate Index,1068.87,15.17,1.44
코스피 배당성장 50,3086.31,-32.55,-1.04
FnGuide-RAFI 코리아 대형 지수,6182.03,0.75,0.01
VN30 Index(PR),644.22,-5.05,-0.78
MKF SAMs EW 지수,9812.64,-140.9,-1.42
MKF SAMs SW,7289.7,-36.78,-0.5
Nikkei 225,17425.02,-21.39,-0.12
CSI 300 Index,3336.28,-3.85,-0.12
코스닥 150,939.76,-16.2,-1.69
코스닥,624.68,-15.49,-2.42
FnGuide 성장소비주도 지수,2092.9,-44.43,-2.08
10년국채선물지수,1335.86,5.95,0.45
코스피 100,1929.03,-2.43,-0.13
코스피 200 중소형주지수,992.5,-16.76,-1.66
코스피 200 가치저변동성,3654.77,4.85,0.13
코스피 200 동일가중지수,1933.13,-25.37,-1.3
TOPIX100,888.82,1.9,0.21
KTOP 30,6488.02,-14.93,-0.23
MSCI Korea Index,568.74,-0.64,-0.11
MSCI World,1690.92,-0.04,0
MSCI Germany Index,896.24,-2.25,-0.25
S&P 500 Futures Total Return Index,287.34,-0.5,-0.17
FnGuide 가치투자형 지수,,,
KRX 건설,577.83,-12.01,-2.04
S&P GSCI Gold Index(TR),682.84,-1.96,-0.29
S&P GSCI North American Copper Index(TR),311.58,1.63,0.53
MKF 국고채지수(총수익),172.44,0.07,0.04
KRX 기계장비,618.19,-6.5,-1.04
KRW Cash 지수(총수익),143.99,0.01,0.01
KRW Cash PLUS 지수(총수익),136.73,0.01,0.01
FnGuide 모멘텀 Plus 지수,2776.56,-44.11,-1.56
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,4346.23,-59.22,-1.34
S&P Select Sector Industrial Index,572.33,1.36,0.24
S&P Select Sector Energy Index,688.33,-7.43,-1.07
FnGuide 바이오 지수,2698.15,-116.06,-4.12
KRX 반도체,1900.34,-35.44,-1.83
배당성장채권혼합지수,1668.27,-4.13,-0.25
FnGuide 벨류 Plus 지수,1759.84,-23.67,-1.33
KRX 보험,1768.77,-3.76,-0.21
삼성그룹,5364.52,-21.64,-0.4
WISE 삼성그룹 밸류 인덱스,5749.41,-49.58,-0.85
FnGuide 성장투자형 지수,,,
핵심소비재 지수,,,
KRX 에너지화학,2010.16,-21.83,-1.07
KRX 운송,616.29,-9.38,-1.5
S&P GSCI Silver Index(TR),617.9,0.02,0
KRX 은행,725.27,4.69,0.65
KRX 자동차,1770.55,-2.53,-0.14
FTSE China A50 Index,9851.94,-18.75,-0.19
KRX 증권,551.62,-4.22,-0.76
KRX 철강,1694.41,-7.14,-0.42
F-코스닥150 지수,952.3,-15.34,-1.59
S&P GSCI Soybeans Index(TR),4574.11,-1,-0.02
FnGuide 퀄리티 Plus 지수,2115.19,-33.54,-1.56
FnGuide 턴어라운드투자형 지수,,,
KIS 10년 국고채 지수 (총수익),14915.7,50.43,0.34
KRX 100,4041.39,-14.93,-0.37
MKF 웰스 고배당20,7707.07,-16.78,-0.22
MK 머니마켓 지수(총수익),11897.14,0.95,0.01
미국달러선물지수,1159.31,-1.11,-0.1
MKF 블루칩,7134.39,-64.47,-0.9
Nifty 50 Index,8638,0,0
MK 통안채지수(총수익),12354.82,1.27,0.01
CSI 500 지수,6452.21,-3.62,-0.06
코스피 200 정보기술,1537.97,-11.41,-0.74
코스피 200 건설,273.4,-5.2,-1.87
코스피 200 경기소비재,1651.37,-8.32,-0.5
코스피 200 금융,718.09,2.18,0.3
코스피 200 산업재,628.97,-13.47,-2.1
코스피 200 생활소비재,1326.06,-15.53,-1.16
코스피 200 에너지/화학,1158.71,-8.44,-0.72
코스피 200 중공업,330.19,-2.5,-0.75
코스피 200 철강/소재,871.07,0.64,0.07
코스피 200 헬스케어,1661.43,-53.14,-3.1
MKF LG그룹+ FW,6155.21,-46.84,-0.76
S&P 500,2126.15,-0.26,-0.01
S&P 500 Futures Index(ER),193.21,-0.34,-0.18
MSCI US REIT Index,1125.56,18.49,1.67
FnGuide Contrarian Index,,,
코스피 200 경기방어소비재,1283.28,-18.02,-1.38
경기방어소비재 채권혼합 지수,1409.65,-4.94,-0.35
S&P GSCI Cash Copper Index,138.25,1.12,0.82
S&P Global 1200 Health Care Index,2613.87,-15.63,-0.59
S&P GSCI Industrial Metals Select Index(TR),139.37,0.71,0.51
S&P GSCI Precious Metals Index(TR),1561.63,-3.98,-0.25
NASDAQ 100,4801.27,-4.32,-0.09
NASDAQ Biotechnology 지수(시장가격지수),2682.56,-43.48,-1.59
S&P GSCI Agriculture Enhanced Index(ER),80.88,-0.15,-0.19
Markit iBoxx USD Liquid High Yield 0-5 year 지수,88.84,-0.19,-0.21
TAIEX 지수,9290.12,-16.8,-0.18
BNY Latin America 35 ADR,2702.32,17.46,0.65
FnGuide Low Vol 지수,12523.3,-76.58,-0.61
FnGuide 모멘텀 지수,20368.35,-140.49,-0.69
Dow Jones Industrial Average,18142.42,-18.77,-0.1
WISE 미디어컨텐츠 지수,2661.7,-58.42,-2.15
KRX 방송통신,914.15,-2.19,-0.24
FnGuide 베타플러스 지수,,,
MKF SAMs FW,6806.2,-31.15,-0.46
