지수명,종가,대비,등락률
코스피 200,234.91,-0.12,-0.05
MSCI ACWI Index,368.77,-1.7,-0.46
코스피 100 동일가중지수,1803.46,-7.4,-0.41
코스피 50,1483.77,2.38,0.16
S&P KOREA Dividend Opportunity Index,3849.45,-14.25,-0.37
FnGuide 배당주 지수,10625.16,3.04,0.03
KAP Money Market Index(총수익),111.77,0,0
Dow Jones U.S Select Dividend Index(시장가격지수),549.61,2,0.37
KAP Barbell Index(총수익),118.29,0.06,0.05
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1532.65,-26.92,-1.73
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6624.19,-40.61,-0.61
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1181.99,1181.99,0
MSCI EM Index,736.54,-8.23,-1.11
FnGuide 경기주도주 지수,,,
Hang Seng China H,8061.71,-108.91,-1.33
코스피,1912.53,-1.69,-0.09
MKF 스타우량,,,
MKF 현대차그룹,,,
S&P WCI Gold Excess Return Index,302.88,3.53,1.18
KTB INDEX(시장가격),10685.55,3.86,0.04
KIS MSB 단기지수(총수익),10754.55,0.44,0
Dow Jones U.S. Real Estate Index,951.79,0.36,0.04
코스피 배당성장 50,3237.52,-16.14,-0.5
FnGuide-RAFI 코리아 대형 지수,5559.49,10.35,0.19
MKF SAMs EW 지수,9654.51,-154.14,-1.57
MKF SAMs SW,6867.97,-63.42,-0.91
Markit iBoxx USD Liquid High Yield Index,,,
MKF F15 VW,,,
코스피 200 선물지수,1142.28,-3.64,-0.32
TOPIX,1284.53,-6.64,-0.51
CSI 300 Index,3109.55,20.19,0.65
코스닥 150,1030.58,0.04,0
스타지수,,,
FnGuide 성장소비주도 지수,2455.96,-9.59,-0.39
10년국채선물지수,1321.19,1.74,0.13
코스피 200 가치저변동성,3276.03,8.49,0.26
코스피 100,1743.13,-0.93,-0.05
코스피 200 중소형주지수,1096.74,-0.81,-0.07
TOPIX100,818.45,-5.42,-0.66
KTOP 30,5914.86,-3.69,-0.06
MSCI Korea Index,512.38,-0.84,-0.16
MSCI Germany Index,792.55,-21.83,-2.68
S&P 500 Futures Total Return Index,257.91,1.9,0.74
KRX 건설,525.47,-32.57,-5.84
S&P GSCI Gold Index(TR),668.82,8.91,1.35
S&P GSCI North American Copper Index(TR),299.68,-1.14,-0.38
MKF 국고채지수(총수익),170.67,0.07,0.04
KRW Cash 지수(총수익),142.54,0,0
KRW Cash PLUS 지수(총수익),135.34,0.01,0.01
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,3786.31,34.14,0.91
S&P Select Sector Industrial Index,516.46,0.68,0.13
S&P Select Sector Energy Index,567.39,6.04,1.08
KRX 반도체,1634.5,21.51,1.33
배당성장채권혼합지수,1677.88,-2.08,-0.12
KRX 보험,1759.11,10.59,0.61
삼성그룹,4999.95,20.39,0.41
WISE 삼성그룹 밸류 인덱스,5515.92,-50.06,-0.9
핵심소비재 지수,,,
KRX 에너지화학,2087.18,-14.18,-0.67
KRX 운송,647.8,-7.74,-1.18
S&P GSCI Silver Index(TR),537.3,1.83,0.34
KRX 은행,569.32,-0.79,-0.14
KRX 자동차,1802.43,6.7,0.37
KRX 기계장비,572.58,5.28,0.93
FTSE China A50 Index,9153.77,57.71,0.63
KRX 증권,536.69,0.66,0.12
KRX 철강,1666.29,2.53,0.15
S&P GSCI Soybeans Index(TR),3933.19,-3.34,-0.08
KIS 10년 국고채 지수 (총수익),14581.14,16.71,0.11
KRX 100,3800.76,2.19,0.06
MKF 웰스 고배당20,7140.3,-25.6,-0.36
MK 머니마켓 지수(총수익),11779.14,0.49,0
미국달러선물지수,1260.01,3.37,0.27
MKF 블루칩,7181.89,11.69,0.16
Nifty 50 Index,7018.7,-90.85,-1.28
MK 통안채지수(총수익),12234.23,0.61,0
MKF 5대그룹주,4482.58,32.57,0.73
FnGuide 셀렉트 밸류 지수,2054.95,-2.04,-0.1
KIS 통안채 5개월 지수(총수익),10790.44,0.44,0
S&P Oil & Gas Exploration & Production Select Industry Index(PR),3659.84,77.14,2.15
MKF 수출주 지수,7740.72,13.85,0.18
MKF 우량업종대표주 지수,9118.55,-18.82,-0.21
KOBI 크레딧 지수(총수익),12695.7,3.72,0.03
주식국채혼합(주식형)지수,1148.93,-0.29,-0.03
CSI A100,2874.52,19.44,0.68
주식국채혼합(채권형)지수,1259.6,0.13,0.01
사회책임투자지수,,,
MSCI World,1534.69,-6.01,-0.39
CSI 500 지수,6111.04,40.54,0.67
코스피 200 정보기술,1302.54,12.16,0.94
코스피 200 헬스케어,2293.57,-7.42,-0.32
코스피 200 건설,267.23,-7.78,-2.83
코스피 200 경기소비재,1738.58,5.48,0.32
코스피 200 금융,628.09,4.77,0.77
코스피 200 산업재,663.84,-22.33,-3.25
코스피 200 생활소비재,1390.96,-4.57,-0.33
