지수명,종가,대비,등락률
코스피 200,246.91,-0.71,-0.29
MSCI ACWI Index,397.51,-3.9,-0.97
코스피 100 동일가중지수,1830.59,-4.78,-0.26
코스피 50,1575.66,-5.46,-0.35
S&P KOREA Dividend Opportunity Index,4041.74,-24.61,-0.61
FnGuide 배당주 지수,11018.26,-73.33,-0.66
KAP Money Market Index(총수익),112.49,0.01,0.01
Dow Jones U.S Select Dividend Index(시장가격지수),608.86,-3.5,-0.57
KAP Barbell Index(총수익),120.3,-0.02,-0.02
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1599.17,-20.29,-1.25
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6528.78,-25.73,-0.39
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1188.51,-1.28,-0.11
MSCI EM Index,831.68,-11.74,-1.39
KOBI HALF CREDIT Index(총수익),10142.14,1.8,0.02
FnGuide 경기주도주 지수,,,
Hang Seng China H,8643.31,-159.04,-1.81
코스피,1989.85,-5.45,-0.27
MKF 현대차그룹,,,
MKF 5대그룹주,4369.82,-35.24,-0.8
FnGuide 셀렉트 밸류 지수,2052.03,-8.93,-0.43
FnGuide 셀렉트벨류 채권혼합지수,1582.8,-2.65,-0.17
KTB INDEX(시장가격),10734.17,0.31,0
KIS 통안채 5개월 지수(총수익),10858.25,1.27,0.01
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5187.97,-214.5,-3.97
MKF 수출주 지수,7848.89,-51.26,-0.65
MKF 우량업종대표주 지수,9136.78,-26.15,-0.29
KOBI 크레딧 지수(총수익),12874.53,2.51,0.02
TOPIX,1256.64,-5.33,-0.42
주식국채혼합(주식형)지수,1195.09,-2.39,-0.2
CSI A100,2997.97,-4.39,-0.15
주식국채혼합(채권형)지수,1291.23,-1.09,-0.08
S&P WCI Gold Excess Return Index,327.25,0,0
KIS MSB 단기지수(총수익),10818.57,0.89,0.01
Dow Jones U.S. Real Estate Index,1145.75,7.98,0.7
코스피 배당성장 50,3204.53,-19.49,-0.6
FnGuide-RAFI 코리아 대형 지수,5732.99,-32.93,-0.57
VN30 Index(PR),636.27,2.7,0.43
MKF SAMs EW 지수,9464.95,-12.37,-0.13
MKF SAMs SW,6978.18,6.93,0.1
코스피 200 선물지수,1190.68,-3.12,-0.26
Nikkei 225,15669.33,-106.47,-0.67
CSI 300 Index,3207.38,2.68,0.08
코스닥 150,1060.65,8.09,0.77
FnGuide 성장소비주도 지수,2537.95,7.92,0.31
10년국채선물지수,1366.21,-0.93,-0.07
코스피 200 가치저변동성,3443.89,-16.09,-0.47
코스피 100,1837.04,-5.8,-0.31
코스피 200 중소형주지수,1120.32,0.59,0.05
TOPIX100,795.4,-3.73,-0.47
KTOP 30,6156.68,-6.71,-0.11
