단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
005760,ACTS,450,-10,-2.17,480,490,425,7087810,3240963780,23322940650,51828757
003990,BHK,1310,-65,-4.73,1320,1400,1300,224946,298198760,60460035690,46152699
004560,BNG스틸,12150,50,0.41,11700,12150,11500,85326,1007507000,183207553650,15078811
004565,BNG스틸(1우B),20000,-1500,-6.98,21450,21500,19500,5932,119716500,2197040000,109852
001460,BYC,200000,-3000,-1.48,196500,201000,196500,337,66618500,124923000000,624615
001465,BYC(1우B),85200,-300,-0.35,83000,85200,83000,36,2995300,18350802000,215385
000790,C&상선,1095,-40,-3.52,1085,1120,1075,4439716,4857586320,216795751860,197986988
013200,C&우방,4495,430,10.58,4090,4495,3900,212974,901372180,94803042615,21090777
084680,C&우방랜드,4210,-155,-3.55,4390,4390,4175,29280,123757850,27681663570,6575217
008400,C&중공업,5980,-320,-5.08,5970,6150,5600,797754,4760664820,110534230300,18483985
008405,C&중공업(1우B),560000,-63000,-10.11,570000,639000,550000,34,19448000,2079280000,3713
001040,CJ,74200,700,0.95,70900,76500,70500,277922,20375857700,1424702921600,19200848
001045,CJ(1우B),29450,-200,-0.67,29500,29700,29000,6812,200559400,66563567350,2260223
001047,CJ(2우B),68900,0,0,67800,68900,63400,468,31659900,70211924900,1019041
001049,CJ(3우B),63500,1700,2.75,61800,63900,61000,251,15611400,33856485500,533173
079160,CJCGV,13200,-100,-0.75,12900,13250,12800,138672,1800741900,272121273600,20615248
097950,CJ제일제당,254000,-11000,-4.15,259000,262500,254000,69824,17878320000,2864278752000,11276688
097955,CJ제일제당(1우),86500,-1500,-1.7,87700,88000,84500,3875,337173600,114822954500,1327433
097957,CJ제일제당(2우B),234000,-9000,-3.7,237000,237000,231000,452,105202000,140045490000,598485
097959,CJ제일제당(3우B),218500,-7000,-3.1,225500,225500,218000,133,29739500,68419560500,313133
069730,DSR제강,2810,365,14.93,2810,2810,2810,413610,1162240450,40464000000,14400000
017940,E1,132000,3500,2.72,125000,132000,124500,14708,1893708000,905520000000,6860000
007700,F&F,4350,-245,-5.33,4500,4500,4315,48010,209184450,66990000000,15400000
001370,FnC코오롱,23700,200,0.85,23800,23800,22500,10170,235373500,284485320000,12003600
001375,FnC코오롱(1우B),8290,-170,-2.01,8210,8420,8110,1100,9016300,6007074930,724617
076170,GBS,990,20,2.06,925,995,925,324430,313774650,48153647520,48640048
078930,GS,60800,300,0.5,58400,60900,58400,561896,33569822500,5649254982400,92915378
078935,GS(1우B),33000,150,0.46,32350,33000,31800,3580,116385000,58899258000,1784826
