지수명,종가,대비,등락률
코스피 200,258.94,-0.22,-0.08
코스피 100 동일가중지수,1931.84,-1.74,-0.09
코스피 50,1657.16,-3.75,-0.23
KRX 100 동일가중지수,1845.66,1.17,0.06
MKF 범LG그룹주 지수,,,
FnGuide 배당주 지수,10729.43,-71.01,-0.66
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),109.96,0,0
KAP Barbell Index(총수익),115.03,0.09,0.08
FnGuide 경기방어주 지수,,,
FnGuide 경기주도주 지수,,,
MSCI AC World Daily TR Net USD,194.33,-1.62,-0.83
Dow Jones U.S Select Dividend Index(시장가격지수),556.95,-5.88,-1.04
MSCI EAFE Index,1900.12,-0.78,-0.04
MSCI EM Index,976.15,-2.1,-0.21
Hang Seng China H,11968.91,-36.11,-0.3
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10587.68,6.38,0.06
KIS MSB 단기지수(총수익),10597.27,0.51,0
코스피 배당성장 50,3000.93,22,0.74
FnGuide-RAFI 코리아 대형 지수,5962.29,-26.69,-0.45
MKF SAMs EW 지수,11060.91,59.22,0.54
MKF SAMs SW,8382.55,20.92,0.25
MKF F15 VW,,,
코스피 200 선물지수,1259.17,0.49,0.04
TOPIX,1592.01,4.42,0.28
CSI 300 Index,3940.41,-32.64,-0.82
스타지수,,,
Dow Jones U.S. Real Estate Index,1031.73,-17.31,-1.65
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1273.47,2.44,0.19
TOPIX100,1048.06,2.97,0.28
MSCI Korea Index,567.61,-0.14,-0.02
KRX 건설,707.96,2.61,0.37
S&P GSCI Gold Index(TR),648.54,3.2,0.5
S&P GSCI North American Copper Index(TR),402.38,-1.58,-0.39
MKF 국고채지수(총수익),166.26,0.1,0.06
KRW Cash 지수(총수익),140.35,0,0
KRW Cash PLUS 지수(총수익),133.04,0.01,0.01
KRX 반도체,2015.7,13.97,0.7
KRX 보험,1525.87,-17.54,-1.14
삼성그룹,5809.95,16.32,0.28
WISE 삼성그룹 밸류 인덱스,6471.62,1.82,0.03
핵심소비재 지수,,,
KRX 에너지화학,1664.97,-30.23,-1.78
KRX 운송,992.1,-0.96,-0.1
S&P GSCI Silver Index(TR),603.12,0.6,0.1
KRX 은행,682.48,-15.25,-2.19
KRX 자동차,1803.17,-42.06,-2.28
KRX 기계장비,888.02,-18.56,-2.05
FTSE China A50 Index,11536.61,-194.91,-1.66
KRX 증권,762.7,9.32,1.24
KRX 철강,1910.43,0.44,0.02
S&P GSCI Soybeans Index(TR),4362.86,-13.37,-0.31
MSCI Germany Index,1045.01,-11.97,-1.13
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,5565.32,-322.82,-5.48
S&P Select Sector Industrial Index,555.89,-9.57,-1.69
KIS 10년 국고채 지수 (총수익),13846.24,31.96,0.23
KRX 100,4131.68,-3.92,-0.09
MKF 웰스 고배당20,6896.19,-56.25,-0.81
MK 머니마켓 지수(총수익),11592.71,0.55,0
미국달러선물지수,1136.42,-3.31,-0.29
MKF 블루칩,7181.35,23.91,0.33
MK 통안채지수(총수익),12035.21,1.38,0.01
Nifty 50 Index,8530.8,-12.15,-0.14
MKF 5대그룹주,4853.28,-19.28,-0.4
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
KIS 통안채 5개월 지수(총수익),10617.53,0.59,0.01
MKF 수출주 지수,8511.69,-125.31,-1.45
MKF 우량업종대표주 지수,9911.39,-66.24,-0.66
KOBI 크레딧 지수(총수익),12402.31,5.97,0.05
주식국채혼합(주식형)지수,1217.8,-0.5,-0.04
CSI A100,3591.22,-44.1,-1.21
주식국채혼합(채권형)지수,1270.74,0.21,0.02
MKF 코스닥 엘리트30,,,
MSCI World,1756.48,-15.93,-0.9
코스피 200 정보기술,1618.6,4.29,0.27
MKF LG그룹+ FW,6287.53,-53.78,-0.85
S&P 500 Futures Index(ER),182.48,-2.77,-1.5
MKF 순수가치,15448.54,-123.34,-0.79
코스피 200 건설,342.53,1.6,0.47
코스피 200 생활소비재,1312.04,20.98,1.63
코스피 200 경기소비재,1780.03,-20.06,-1.11
S&P GSCI Cash Copper Index,185.22,0.19,0.1
S&P GSCI Industrial Metals Select Index(TR),166.58,-1.17,-0.7
코스피 200 금융,691.1,-10.51,-1.5
S&P GSCI Precious Metals Index(TR),1487.44,6.66,0.45
NASDAQ 100,4430.99,-14.56,-0.33
NASDAQ Biotechnology 지수(시장가격지수),3571.33,-154.23,-4.14
S&P GSCI Agriculture Enhanced Index(ER),89.12,-0.05,-0.06
BNY Latin America 35 ADR,2554.84,-1.82,-0.07
FnGuide Low Vol 지수,12002.3,43.23,0.36
FnGuide 모멘텀 지수,23710.81,264.74,1.13
MKF 중형 가치,8639.17,1.41,0.02
KRX 방송통신,956.91,4.58,0.48
FnGuide 베타플러스 지수,,,
MKF SAMs FW,7563.57,11.52,0.15
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3654.4,41.1,1.14
코스피 200 에너지/화학,918.09,-15.25,-1.63
S&P GSCI Crude Oil Enhanced Index (ER),551.54,13.75,2.56
KIS MSB 6M(총수익),10939.07,0.52,0
FnGuide 자동차 지수,,,
코스피 200 중공업,370.25,-3.81,-1.02
FnGuide 중국내수테마 지수,4344.9,81.98,1.92
FnGuide 증권 지수,2402.28,29.02,1.22
Hang Seng China (Hong Kong-listed) 25 Index,9222.22,7.09,0.08
코스피 200 철강/소재,957.42,1.28,0.13
코스피 200 커버드콜 5% OTM,316.96,-0.24,-0.08
코스닥 프리미어,,,
코스피 고배당 50,2267.06,4.21,0.19
Markit iBoxx USD Liquid High Yield 0-5 year 지수,93.61,0,0
EURO STOXX 50 Index,3684.04,-47.31,-1.27
KRX 헬스케어,2080.2,111.94,5.69
MKF 현대차그룹+ FW,19021.77,-383.93,-1.98
FnGuide 화학 지수,,,
MSCI US REIT Index,1161.03,-20.93,-1.77
MKF 중소형 가치,7534.72,24.59,0.33
FnGuide-RAFI 코리아200 지수,6266.67,-22.31,-0.35
코스피 100,1942.66,-2.34,-0.12
코스피 200 고배당지수,2548.02,-6.53,-0.26
S&P Korea 저변동성 지수,8713.9,8713.9,0
