지수명,종가,대비,등락률
코스피 200,247.89,2.95,1.2
MSCI AC World Daily TR Net USD,186.32,2.61,1.42
코스피 100 동일가중지수,1945.97,26.16,1.36
코스피 50,1551.13,18.64,1.22
S&P KOREA Dividend Opportunity Index,4225.31,55.73,1.34
FnGuide 배당주 지수,11051.07,129.71,1.19
KAP Money Market Index(총수익),111.1,0.01,0.01
Dow Jones U.S Select Dividend Index(시장가격지수),545.97,4.73,0.87
KAP Barbell Index(총수익),116.71,0.21,0.18
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1753.89,22.18,1.28
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6923.31,54.46,0.79
WISE 스마트베타 VALUE INDEX,,,
MSCI EM Index,864.73,15.33,1.8
FnGuide 경기주도주 지수,,,
Hang Seng China H,10552.93,218.51,2.11
코스피,2033.27,23.72,1.18
MKF 스타우량,,,
MKF 현대차그룹,,,
사회책임투자지수,,,
S&P WCI Gold Excess Return Index,292.96,2.72,0.94
KTB INDEX(시장가격),10632.06,12.87,0.12
KIS MSB 단기지수(총수익),10701.16,0.62,0.01
Dow Jones U.S. Real Estate Index,992.12,12.44,1.27
코스피 배당성장 50,3298.71,34.43,1.05
FnGuide-RAFI 코리아 대형 지수,5800.45,73.19,1.28
MKF SAMs EW 지수,10859.9,190.23,1.78
MKF SAMs SW,7772.92,137.4,1.8
Markit iBoxx USD Liquid High Yield Index,,,
MKF F15 VW,,,
코스피 200 선물지수,1197.23,14.42,1.22
TOPIX,1490.72,19.89,1.35
CSI 300 Index,3486.82,80.71,2.37
코스닥 150,1047.98,8.17,0.79
스타지수,,,
FnGuide 성장소비주도 지수,2811.92,18.67,0.67
10년국채선물지수,1293.48,7.15,0.56
코스피 200 가치저변동성,3448.62,34.04,1
코스피 200 중소형주지수,1120.02,11.14,1
TOPIX100,960.78,11.96,1.26
KTOP 30,5997.93,82.6,1.4
MSCI Korea Index,537.03,6.37,1.2
MSCI Germany Index,871.31,12.23,1.42
S&P 500 Futures Total Return Index,268.43,4.66,1.77
KRX 건설,665.14,12.9,1.98
S&P GSCI Gold Index(TR),641.15,4.15,0.65
S&P GSCI North American Copper Index(TR),347.38,1.08,0.31
MKF 국고채지수(총수익),168.81,0.21,0.12
KRW Cash 지수(총수익),141.69,0.01,0.01
KRW Cash PLUS 지수(총수익),134.47,0.01,0.01
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,5145.56,340.59,7.09
S&P Select Sector Industrial Index,528.5,5.14,0.98
S&P Select Sector Energy Index,693.56,12.14,1.78
KRX 반도체,1701.07,26.92,1.61
KRX 보험,1795.02,22.75,1.28
삼성그룹,5509.38,72.32,1.33
WISE 삼성그룹 밸류 인덱스,6096.39,107.47,1.79
핵심소비재 지수,,,
KRX 에너지화학,1938.03,71.17,3.81
KRX 운송,819.23,-9.22,-1.11
S&P GSCI Silver Index(TR),568.6,1.66,0.29
KRX 은행,672.37,8.03,1.21
KRX 자동차,1820.39,-3.39,-0.19
KRX 기계장비,685.56,22.83,3.44
FTSE China A50 Index,9978.19,181.64,1.85
KRX 증권,689.92,18.04,2.69
KRX 철강,1776.68,13.19,0.75
S&P GSCI Soybeans Index(TR),4129.97,-23.85,-0.57
KIS 10년 국고채 지수 (총수익),14179.96,66.69,0.47
KRX 100,3962.77,43.64,1.11
MKF 웰스 고배당20,7425.41,44.62,0.6
MK 머니마켓 지수(총수익),11713.89,0.78,0.01
미국달러선물지수,1156.35,-18.01,-1.53
MKF 블루칩,7320.51,80.93,1.12
Nifty 50 Index,8131.7,-11.9,-0.15
MK 통안채지수(총수익),12176.09,1.77,0.01
MKF 5대그룹주,4613.32,56.52,1.24
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
KIS 통안채 5개월 지수(총수익),10726.07,0.81,0.01
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5971.69,162.43,2.8
MKF 수출주 지수,8070.08,122.76,1.54
MKF 우량업종대표주 지수,9615.12,99.22,1.04
KOBI 크레딧 지수(총수익),12558.77,9.99,0.08
주식국채혼합(주식형)지수,1187.97,10.36,0.88
CSI A100,3181.29,60.98,1.95
주식국채혼합(채권형)지수,1269.07,5.64,0.45
