단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
105270,KINDEX F15,3980,25,0.63,4006.73,3925,3985,3925,124,490790,10746000000,2700000
105190,KINDEX200,15150,250,1.68,15124.08,14830,15150,14795,3300,49717660,124987500000,8250000
105450,KODEX 15,2845,5,0.18,2849.5,2840,2850,2775,31032,87639720,14296125000,5025000
069500,KODEX 200,15230,310,2.08,15286.69,15000,15290,14795,2890273,43540376880,971674000000,63800000
104580,KODEX Brazil,4850,40,0.83,4872.11,4820,4850,4810,1234,5962850,4607500000,950000
099140,KODEX China H,11430,-160,-1.38,11520.37,11360,11670,10870,142795,1611120015,121158000000,10600000
101280,KODEX Japan,8495,25,0.3,8635.69,8470,8555,8400,2429,20572595,13592000000,1600000
086630,KODEX KRX100,2440,20,0.83,2514.19,2450,2450,2410,1396,3398745,3416000000,1400000
091160,KODEX 반도체,7365,95,1.31,7416.86,7195,7400,7125,887,6437210,22095000000,3000000
102780,KODEX 삼성그룹,3310,35,1.07,3294.24,3330,3335,3235,1059251,3493103090,157225000000,47500000
091170,KODEX 은행,5700,430,8.16,5750.33,5270,5700,5270,13648,75197500,4275000000,750000
091180,KODEX 자동차,5555,-65,-1.16,5505.5,5575,5575,5435,543,2981320,7499250000,1350000
102960,KODEX 조선,12300,-360,-2.84,12333.04,13100,13100,11890,1616,19949685,4182000000,340000
097690,KODEX 중대형가치,32740,810,2.54,32820.1,29700,32750,29700,135,4402380,4583600000,140000
097680,KODEX 중대형성장,17480,315,1.84,17457.41,17195,17480,17195,119,2075055,4195200000,240000
097700,KODEX 중형가치,5000,85,1.73,5088.56,4995,5000,4995,137,684815,1250000000,250000
102970,KODEX 증권,7100,150,2.16,7136.74,6800,7100,6770,6534,46006095,4615000000,650000
069660,KOSEF 200,15200,250,1.67,15183.49,15000,15250,14725,129089,1939335939,677160000000,44550000
091190,KOSEF Banks,5905,460,8.45,5940.08,5685,5905,5685,36005,208529095,3661100000,620000
091200,KOSEF IT,7030,-90,-1.26,7073.41,7090,7090,6900,114,803045,8857800000,1260000
100910,KOSEF KRX100,2485,35,1.43,2477.98,2445,2485,2435,106,259200,33547500000,13500000
104530,KOSEF 고배당,4575,145,3.27,4590.32,4435,4575,4395,3650,16429705,8235000000,1800000
097730,KOSEF 대형가치,3130,50,1.62,3146.97,3105,3130,3080,532,1648340,4382000000,1400000
104520,KOSEF 블루칩,3375,55,1.66,3392.84,3300,3400,3280,2119,7089370,9450000000,2800000
097740,KOSEF 중형순수가치,9000,230,2.62,9020.66,8765,9000,8760,159,1404175,3600000000,400000
105780,KStar 5대그룹주,2585,-20,-0.77,2578.29,2600,2600,2515,124206,319498745,14993000000,5800000
091210,TIGER KRX100,24765,-270,-1.08,24884.92,24765,24765,24765,1,24765,30460950000,1230000
105010,TIGER 라틴,3110,-20,-0.64,3204.18,3300,3300,3110,550,1745765,13995000000,4500000
098560,TIGER 미디어통신,8545,275,3.33,8778.22,8415,8550,8415,42,357675,3076200000,360000
091230,TIGER 반도체,7380,15,0.2,7432.65,7410,7410,7205,12,88415,14169600000,1920000
105020,TIGER 브릭스,3685,25,0.68,3750.86,3690,3690,3620,1700,6204565,22110000000,6000000
097710,TIGER 순수가치,7815,-50,-0.64,8099.33,7815,7815,7815,3,23445,6330150000,810000
091220,TIGER 은행,5770,410,7.65,5813.51,5400,5795,5400,131,736425,17194600000,2980000
097720,TIGER 중형가치,4810,-20,-0.41,4992.3,4810,4810,4810,6,28860,5194800000,1080000
102110,TIGER200,15220,330,2.22,15181.18,14915,15220,14915,504081,7664906675,522046000000,34300000
097750,TREX 중소형가치,3800,120,3.26,3747.11,3680,3800,3640,516,1952170,6954000000,1830000
