단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
105270,KINDEX F15,3680,395,12.02,3613.41,3390,3680,3390,344,1249230,9936000000,2700000
105190,KINDEX200,13450,850,6.75,13232.21,12225,14490,12190,990332,12259641625,143242500000,10650000
105450,KODEX 15,2500,205,8.93,2466.12,2295,2500,2295,39585,96748255,12375000000,4950000
069500,KODEX 200,13400,1100,8.94,13360.88,11900,13580,11890,4130478,52947258240,876360000000,65400000
104580,KODEX Brazil,4100,400,10.81,4114.26,4050,4100,3800,10606,43092220,3895000000,950000
099140,KODEX China H,10470,485,4.86,10901.23,9310,10500,8800,120659,1193504700,110982000000,10600000
101280,KODEX Japan,8700,350,4.19,8771.47,8450,8700,8365,4824,41289565,13920000000,1600000
086630,KODEX KRX100,2120,100,4.95,2211.69,2000,2135,1925,8974,18096925,2968000000,1400000
091160,KODEX 반도체,6120,500,8.9,6096.21,5310,6120,5310,458,2700870,18360000000,3000000
102780,KODEX 삼성그룹,2800,285,11.33,2748.39,2470,2800,2390,1757946,4717443635,123760000000,44200000
091170,KODEX 은행,5710,25,0.44,5673.92,5500,5720,5485,8238,46164680,4282500000,750000
091180,KODEX 자동차,5400,630,13.21,5340.87,4770,5400,4750,4827,24685740,7290000000,1350000
102960,KODEX 조선,8950,155,1.76,8981.36,7600,9125,7500,4392,36710010,3043000000,340000
097690,KODEX 중대형가치,30155,1910,6.76,29870,28245,30155,27780,2716,81070960,4221700000,140000
097680,KODEX 중대형성장,14360,1305,10,14547.29,12975,14360,12810,327,4327080,3446400000,240000
097700,KODEX 중형가치,4285,240,5.93,4356.65,3815,4285,3815,6,24785,1071250000,250000
102970,KODEX 증권,6375,600,10.39,6356.19,5775,6375,5120,7685,45473140,4143750000,650000
069660,KOSEF 200,13290,790,6.32,13307.71,12190,13480,11815,320336,4128984427,578115000000,43500000
091190,KOSEF Banks,5910,195,3.41,5898.51,5785,5925,5765,477,2775225,3664200000,620000
091200,KOSEF IT,6135,585,10.54,6106.89,5655,6150,5655,13733,82781905,7730100000,1260000
100910,KOSEF KRX100,2225,165,8.01,2184.28,2050,2225,2010,97,197325,31372500000,14100000
104530,KOSEF 고배당,4070,300,7.96,4011.16,3740,4070,3625,31592,122321045,7326000000,1800000
097730,KOSEF 대형가치,2910,240,8.99,2861.86,2660,2910,2660,252,692370,4074000000,1400000
104520,KOSEF 블루칩,2990,280,10.33,2951.51,2695,2990,2695,18743,55037225,8372000000,2800000
097740,KOSEF 중형순수가치,7855,675,9.4,7905.17,6830,7855,6830,456,3387995,3142000000,400000
105780,KStar 5대그룹주,2290,245,11.98,2251.66,2000,2290,2000,115910,250377455,12824000000,5600000
091210,TIGER KRX100,22065,2195,11.05,21850.18,20310,22065,20310,1435,30935365,27139950000,1230000
105010,TIGER 라틴,2760,140,5.34,2776.25,2800,2800,2650,5059,14120850,12420000000,4500000
098560,TIGER 미디어통신,7890,75,0.96,7721.83,7825,7900,7795,1234,9675235,4418400000,560000
091230,TIGER 반도체,6185,565,10.05,6099.33,5540,6185,5540,1937,11373455,11875200000,1920000
105020,TIGER 브릭스,3250,-50,-1.52,3208.86,3300,3300,3100,9255,30112545,19500000000,6000000
097710,TIGER 순수가치,7290,550,8.16,7207.33,6680,7290,6680,1095,7839915,5904900000,810000
091220,TIGER 은행,5820,-5,-0.09,5742.04,5800,6300,5565,1027,6012835,17343600000,2980000
097720,TIGER 중형가치,4215,300,7.66,4187.1,3690,4215,3640,1239,5044480,4552200000,1080000
102110,TIGER200,13395,1155,9.44,13261.43,11975,13400,11975,1353901,18102746750,484229250000,36150000
097750,TREX 중소형가치,3110,140,4.71,3121.02,2960,3110,2750,708,1980270,5691300000,1830000
