단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
069500,KODEX200,20900,-450,-2.11,20906.6,21340,21420,20755,1499360,31485236385,1036640000000,49600000
099140,KODEXChinaH,15555,-180,-1.14,15509.58,15870,15870,15555,47428,744200885,155550000000,10000000
101280,KODEXJapan,9455,-140,-1.46,9382.95,9740,9740,9455,900,8579960,11346000000,1200000
086630,KODEXKRX100,3460,-45,-1.28,3422.89,3520,3520,3430,4863,16820440,7612000000,2200000
091160,KODEX반도체,10975,-395,-3.47,11013.08,11385,11400,10780,8488,93559530,44997500000,4100000
102780,KODEX삼성그룹,4130,-70,-1.67,4129.63,4200,4220,4085,774189,3201895915,70210000000,17000000
091170,KODEX은행,9355,-95,-1.01,9356.43,9460,9490,9315,2149,20108095,11226000000,1200000
091180,KODEX자동차,6845,-165,-2.35,6912.38,7390,7390,6845,2056,14239215,10609750000,1550000
102960,KODEX조선,23375,-1115,-4.55,23490.59,24450,24450,23250,2202,52137040,9350000000,400000
097690,KODEX중대형가치,43770,-825,-1.85,43791.4,44635,44635,43495,2148,94466020,8316300000,190000
097680,KODEX중대형성장,24840,-1090,-4.2,25015.54,28525,28525,24840,234,5901585,5961600000,240000
097700,KODEX중형가치,7700,-330,-4.11,7710.63,8075,8075,7700,672,5239910,8470000000,1100000
102970,KODEX증권,9245,-455,-4.69,9198.36,9705,9720,9180,6308,58851960,9245000000,1000000
069660,KOSEF200,20805,-575,-2.69,20853.33,21360,21370,20680,891002,18579292426,296471250000,14250000
091190,KOSEFBanks,9290,-190,-2,9349.52,9465,9465,9290,363,3404120,11519600000,1240000
091200,KOSEFIT,9750,-145,-1.47,9641.85,10060,10295,9515,36656,355050315,15015000000,1540000
100910,KOSEFKRX100,3395,-55,-1.59,3383.4,3450,3485,3360,2222,7587170,46851000000,13800000
097730,KOSEF대형가치,4150,-55,-1.31,4154.98,4230,4350,4150,1258,5253140,8300000000,2000000
097740,KOSEF중형순수가치,14315,-605,-4.05,14435.79,14860,14860,14315,486,7066825,6298600000,440000
102110,TIGER200,20735,-630,-2.95,20802.88,21365,21365,20735,337,7075925,499713500000,24100000
091210,TIGERKRX100,33660,-740,-2.15,33735.4,34400,34400,33235,244,8200640,44936100000,1335000
098560,TIGER미디어통신,9380,-40,-0.42,9371.58,9425,9425,9350,141004,1324443520,6566000000,700000
091230,TIGER반도체,10850,-580,-5.07,11031.24,11430,11430,10850,980,10819750,25606000000,2360000
097710,TIGER순수가치,12045,-420,-3.37,12088.63,12295,12295,12045,34,416280,10117800000,840000
091220,TIGER은행,9355,-125,-1.32,9354.46,9480,9480,9315,100709,938824235,35923200000,3840000
097720,TIGER중형가치,7545,-310,-3.95,7558.45,7675,7710,7545,150013,1151199715,8374950000,1110000
097750,TREX중소형가치,5900,-215,-3.52,5861.16,6115,6115,5825,849,5042285,10797000000,1830000
