단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
068400,AJ렌터카,17000,-150,-0.87,17250,17350,16900,161212,2697796750,376487100000,22146300
006840,AK홀딩스,56900,-300,-0.52,57000,58200,56200,23213,1311695200,662746220900,11647561
027410,BGF리테일,55200,-1800,-3.16,57000,58200,51700,3260633,181228062100,1360132416000,24640080
138930,BS금융지주,16350,50,0.31,16200,16400,16050,493523,7959967350,3161761348650,193379899
001460,BYC,230500,500,0.22,230000,231000,228000,67,15379000,143973757500,624615
001465,BYC우,95000,300,0.32,95600,95600,94600,262,24918000,20461575000,215385
001040,CJ,138500,1500,1.09,137500,141500,137500,129490,18078836000,4023265448000,29048848
079160,CJ CGV,43200,-2000,-4.42,45300,45650,43100,216398,9509844000,914168721600,21161313
000120,CJ대한통운,111000,-3000,-2.63,115500,115500,111000,19685,2215731000,2532170184000,22812344
011150,CJ씨푸드,2540,5,0.2,2540,2575,2535,175119,446547660,91264163420,35930773
011155,CJ씨푸드1우,6900,-20,-0.29,6920,6920,6820,150,1032200,1380000000,200000
001045,CJ우,64900,4000,6.57,60800,66000,60800,54617,3445747000,146688472700,2260223
097950,CJ제일제당,322500,-2500,-0.77,325000,326500,322000,35187,11393999500,4224749355000,13099998
097955,CJ제일제당 우,146500,5500,3.9,140500,146500,140500,7404,1065536000,194468934500,1327433
037560,CJ헬로비전,16050,-50,-0.31,16150,16350,15900,157818,2533368150,1243022183250,77446865
000590,CS홀딩스,68000,-1200,-1.73,69400,71500,67400,20451,1419046500,78504776000,1154482
139130,DGB금융지주,15750,-50,-0.32,15700,15800,15600,153678,2411582000,2111337175500,134053154
004840,DRB동일,11550,50,0.43,11450,11850,11400,90998,1051206200,202125000000,17500000
155660,DSR,4045,-40,-0.98,4045,4140,4030,23930,97732000,64720000000,16000000
069730,DSR제강,3810,-45,-1.17,3855,3865,3770,61900,236217900,54864000000,14400000
017940,E1,73800,0,0,73300,74400,73000,8673,639211100,506268000000,6860000
007700,F&F,8900,-370,-3.99,9070,9270,8900,14441,130020900,137060000000,15400000
114090,GKL,42450,150,0.35,42700,43300,42250,164706,6902567200,2625773191500,61855670
078930,GS,46100,550,1.21,45600,46550,45600,394549,18227863100,4283398925800,92915378
006360,GS건설,38400,0,0,38100,38650,37700,605201,23101434900,1958400000000,51000000
001250,GS글로벌,9500,-350,-3.55,9870,9920,9500,76208,740644600,214070758000,22533764
007070,GS리테일,24200,-500,-2.02,24950,25000,24050,238514,5800979500,1863400000000,77000000
078935,GS우,28250,450,1.62,27850,28250,27850,860,24233500,50421334500,1784826
035000,GⅡR,8000,0,0,8060,8060,7930,15570,123960000,132539272000,16567409
001500,HMC투자증권,10900,100,0.93,10850,11000,10700,62295,679087000,319774509900,29337111
011420,IB월드와이드,2635,30,1.15,2610,2690,2605,181947,480600075,51705087240,19622424
003560,IHQ,2975,-100,-3.25,3130,3130,2915,1370219,4155793450,121901273550,40975218
175330,JB금융지주,7640,50,0.66,7600,7700,7510,290225,2209028250,725986125680,95024362
001060,JW중외제약,18000,-300,-1.64,18200,18350,17900,23244,421314000,261538686000,14529927
001067,JW중외제약2우B,17050,-350,-2.01,17050,17050,17050,30,511500,1282040650,75193
001065,JW중외제약우,12650,-50,-0.39,0,0,0,0,0,1810430050,143117
096760,JW홀딩스,3000,-60,-1.96,3040,3060,2920,149136,447745100,161842413000,53947471
105560,KB금융,37100,150,0.41,37050,37200,36650,935631,34629734000,14333647810300,386351693
002380,KCC,582000,-8000,-1.36,585000,597000,573000,53727,30826998000,6122640000000,10520000
009070,KCTC,2940,-10,-0.34,2900,3050,2880,35310,103503400,88200000000,30000000
009440,KC그린홀딩스,7800,-380,-4.65,8200,8250,7670,811633,6408458290,174992844000,22434980
119650,KC코트렐,8010,-450,-5.32,8460,8460,8010,91679,746742090,80100000000,10000000
092220,KEC,960,-39,-3.9,999,1020,945,1148735,1103459575,56685488640,59047384
109070,KGP,791,16,2.06,755,791,749,11000,8139540,10619530950,13425450
001390,KG케미칼,18850,-350,-1.82,19200,19250,18750,46783,888505050,204680708050,10858393
001940,KISCO홀딩스,47250,-200,-0.42,48750,49000,47200,151,7171750,174601791000,3695276
083420,KPX그린케미칼,5800,100,1.75,5700,5840,5660,25520,147491500,116000000000,20000000
025000,KPX케미칼,62900,-1100,-1.72,64900,64900,62900,736,46638100,304436000000,4840000
092230,KPX홀딩스,52000,300,0.58,51700,52000,51500,394,20343800,219681592000,4224646
025850,KPX화인케미칼,21700,700,3.33,21000,22900,21000,42841,945084200,82460000000,3800000
000040,KR모터스,1050,-50,-4.55,1100,1120,1050,2274656,2458133205,125308447950,119341379
044450,KSS해운,13800,-100,-0.72,13800,13900,13700,34370,474710500,159982572000,11592940
030200,KT,31950,-150,-0.47,32150,32250,31800,590696,18681552150,8342522265600,261111808
033780,KT&G,86300,-700,-0.8,86700,87100,85000,182473,15618954800,11848342491100,137292497
030210,KTB투자증권,2635,-10,-0.38,2675,2675,2625,277341,733372335,158927632420,60314092
058850,KTcs,3290,-70,-2.08,3360,3360,3250,114064,377895960,140433650000,42685000
093050,LF,27000,450,1.69,26600,27100,26600,93975,2454697000,789480000000,29240000
003550,LG,60300,200,0.33,60100,60700,58800,342250,20367065800,10405194999300,172557131
034220,LG디스플레이,27750,100,0.36,27650,27750,27350,1325683,35524734550,9929385675000,357815700
001120,LG상사,28050,-500,-1.75,28500,28700,27750,359858,10082496250,1087218000000,38760000
068870,LG생명과학,34700,100,0.29,34750,35050,34350,51380,1782482600,575221553000,16576990
068875,LG생명과학우,20850,0,0,0,0,0,0,0,4925103600,236216
051900,LG생활건강,495000,5000,1.02,492000,499000,487000,44847,22186680500,7731007515000,15618197
051905,LG생활건강우,227500,3500,1.56,222000,227500,222000,1733,390865500,477681067500,2099697
003555,LG우,32850,-50,-0.15,32600,32850,32500,1610,52424000,108887139450,3314677
032640,LG유플러스,9800,-160,-1.61,9950,10050,9760,2361223,23246321300,4278791337800,436611361
011070,LG이노텍,114000,0,0,115000,115500,112500,107910,11826965500,2467718670000,21646655
066570,LG전자,68000,-500,-0.73,68300,68500,67200,511745,34558817000,11128051352000,163647814
066575,LG전자우,28850,0,0,28350,28900,28200,30800,877179500,495815869200,17185992
108670,LG하우시스,177500,500,0.28,177000,180000,176500,26800,4765688000,1591761425000,8967670
108675,LG하우시스우,73500,-200,-0.27,74500,74600,72600,1191,87107300,75876255000,1032330
051910,LG화학,261500,500,0.19,261500,262500,259000,125346,32108124000,17329892650000,66271100
051915,LG화학우,157000,0,0,157000,158500,154500,17629,2755032000,1197740597000,7628921
002550,LIG손해보험,29650,-50,-0.17,29700,29850,29100,275757,8063199500,1779000000000,60000000
006260,LS,72900,-2200,-2.93,75200,75400,72300,238565,17368090000,2347380000000,32200000
000680,LS네트웍스,4425,5,0.11,4485,4485,4420,17780,78757700,343294424925,77580661
000685,LS네트웍스우,87800,0,0,89300,90200,87000,429,37786500,1341935200,15284
000687,LS네트웍스전환상환2우B,4615,0,0,4615,4615,4615,21,96690,5619224000,1217600
010120,LS산전,65400,0,0,65600,65600,64700,44416,2890950000,1962000000000,30000000
023150,MH에탄올,6380,-250,-3.77,6630,6630,6220,103077,661962560,45746750060,7170337
035420,NAVER,735000,-17000,-2.26,748000,755000,727000,142060,102621445000,24227569065000,32962679
181710,NHN엔터테인먼트,70100,-100,-0.14,70800,72300,69800,275526,19507464200,1063068252500,15165025
016420,NH농협증권,6360,60,0.95,6290,6460,6280,175537,1118220000,763995184440,120125029
034310,NICE,13750,250,1.85,13450,13800,13000,70440,944638000,520881625000,37882300
008260,NI스틸,2670,-200,-6.97,2870,2870,2600,186861,513349970,75899689500,28426850
004250,NPC,6700,0,0,6540,6720,6250,87300,567600400,246024000000,36720000
004255,NPC우,2490,30,1.22,2500,2500,2405,4700,11465700,13147200000,5280000
010060,OCI,173000,-500,-0.29,174000,175000,171500,82508,14312370000,4125941183000,23849371
005490,POSCO,309000,-1500,-0.48,308000,310000,305000,184591,56199364500,26940732015000,87186835
100840,S&TC,17100,250,1.48,16850,17200,16850,22570,385443000,121146865200,7084612
064960,S&T모티브,28550,-250,-0.87,28850,29200,28550,29226,845147800,411216670300,14403386
003570,S&T중공업,11050,0,0,11050,11150,11000,56987,628140850,358831500950,32473439
036530,S&T홀딩스,16000,250,1.59,15750,16050,15700,12620,199873500,238774768000,14923423
010950,S-Oil,59000,500,0.85,58500,59300,58500,188162,10973723100,6642384728000,112582792
010955,S-Oil우,44500,-700,-1.55,45150,45200,44500,6586,295133600,178975751500,4021927
950100,SBI모기지,14000,0,0,13950,14000,13550,26440,364960000,332374000000,23741000
034120,SBS,32500,100,0.31,32450,32800,32400,62488,2037722900,593208915000,18252582
101060,SBS미디어홀딩스,4060,-90,-2.17,4190,4195,4025,467069,1917560840,567978531400,139896190
004060,SG세계물산,626,-10,-1.57,635,636,620,729680,457575890,126718024960,202424960
001380,SG충남방적,1610,-40,-2.42,1660,1660,1610,12660,20599150,67213426700,41747470
002360,SH에너지화학,826,-4,-0.48,833,836,826,803094,667106662,91796460980,111133730
002365,SH에너지화학우,99900,300,0.3,100000,100500,98500,74,7340300,621378000,6220
009160,SIMPAC,7200,-30,-0.41,7200,7260,7150,22891,165274970,209411460000,29084925
123700,SJM,10300,420,4.25,9850,10400,9850,26400,270544500,160730449400,15604898
025530,SJM홀딩스,4880,-20,-0.41,4850,4915,4850,7020,34161800,72877959040,14934008
003600,SK,191500,4000,2.13,187000,193000,186500,167244,31818974500,8993186998000,46961812
034730,SK C&C,168000,7000,4.35,162000,169000,160000,179681,29425173500,8400000000000,50000000
011790,SKC,31900,-550,-1.69,32600,32600,31700,127930,4098385550,1155260509700,36215063
018670,SK가스,95600,-1500,-1.54,97100,97100,93200,38238,3600368700,832877716000,8712110
001740,SK네트웍스,9620,140,1.48,9460,9620,9370,584709,5364674620,2387565164140,248187647
001745,SK네트웍스우,16150,-50,-0.31,16450,16450,15950,750,12028500,1835415200,113648
003605,SK우,93500,500,0.54,92500,93600,92500,470,43719200,47677520000,509920
096770,SK이노베이션,112500,1000,0.9,112500,114500,111500,396549,44447842500,10402375950000,92465564
096775,SK이노베이션우,66700,700,1.06,66000,66900,65900,2661,176967200,83270014200,1248426
001510,SK증권,740,6,0.82,736,746,731,1276358,943596722,236886706540,320117171
001515,SK증권우,710,-6,-0.84,718,718,710,2915,2076910,2777884940,3912514
006120,SK케미칼,56900,-300,-0.52,57300,57500,56200,82538,4667769600,1185969374300,20843047
006125,SK케미칼우,22400,-400,-1.75,22650,22750,22000,11885,265423000,63103600000,2817125
017670,SK텔레콤,224500,1000,0.45,225000,226500,223000,266071,54796744500,18127412119500,80745711
000660,SK하이닉스,40900,-1350,-3.2,42000,42150,40750,3868734,156612465250,29047216441900,710200891
011810,STX,6300,0,0,0,0,0,0,0,1692226292400,268607348
077970,STX엔진,3510,0,0,0,0,0,0,0,172686499830,49198433
071970,STX중공업,1410,0,0,0,0,0,0,0,161175713970,114309017
002710,TCC동양,3810,45,1.2,3775,3835,3740,26774,101860780,72390000000,19000000
024070,WISCOM,5190,0,0,5210,5210,5160,8551,44304190,77984524800,15025920
000500,가온전선,32300,-1250,-3.73,33100,33700,31600,14490,471579000,134379208100,4160347
035250,강원랜드,30050,-200,-0.66,30250,30250,29600,357252,10428013000,6428912025000,213940500
000860,건설화학,43750,-900,-2.02,44600,44600,43000,11180,486503000,284375000000,6500000
000800,경남기업,2780,-90,-3.14,2840,2895,2700,110400,307334400,99532695840,35803128
008020,경남에너지,7430,30,0.41,7480,7570,7410,1570,11752000,261395179210,35181047
002100,경농,6200,270,4.55,5970,6350,5970,222681,1381019800,134488850000,21691750
012320,경동가스,115500,0,0,117000,117000,112500,3228,370506000,402494400000,3484800
