지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10375.59,2.43,0.02
코스피 200,266.54,0.4,0.15
FnGuide-RAFI 코리아 대형 지수,6344.49,5.46,0.09
MKF SAMs EW 지수,12519.38,-11.22,-0.09
MKF SAMs SW,9912.63,-0.96,-0.01
MKF F15 VW,,,
코스피 200 선물지수,1336.58,3.75,0.28
CSI 300 Index,2622.81,77.09,3.03
스타지수,,,
10년국채선물지수,1158.46,1.38,0.12
DJ Brazil 20,29022.34,-6.21,-0.02
FTSE China A50 Index,8559.22,307.73,3.73
Hang Seng China H,11169.52,64.87,0.58
TOPIX100,661.25,-3.22,-0.48
MSCI Korea Index,585.2,0.65,0.11
KRX 건설,922.36,-1.35,-0.15
S&P GSCI Gold Index(TR),859.74,1.37,0.16
S&P GSCI North American Copper Index(TR),512.59,1.97,0.39
MKF 국고채지수(총수익),152.97,0.06,0.04
KRW Cash 지수(총수익),132.9,0.01,0.01
KRX 반도체,1688.72,33.79,2.04
KRX 보험,1523.33,-7.28,-0.48
삼성그룹,6607.72,3.43,0.05
핵심소비재 지수,,,
KRX 에너지화학,2148.64,-8.56,-0.4
KRX 운송,953.26,-1.08,-0.11
S&P GSCI Silver Index(TR),1039.37,3.93,0.38
KRX 은행,795.41,-2.29,-0.29
KRX 자동차,2104.13,-8.84,-0.42
KRX 기계장비,1515.98,-1.2,-0.08
주식골드지수,3794.62,2.99,0.08
KRX 증권,688.79,-1.09,-0.16
KRX 철강,2001.64,-0.79,-0.04
S&P GSCI Soybeans Index(TR),4607.03,14.15,0.31
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),12072.36,9.32,0.08
KRX 정보통신,,,
KRX 100,4317.25,2.6,0.06
MKF 웰스 고배당20,7142.48,-13.11,-0.18
MK 머니마켓 지수(총수익),10968.82,1.37,0.01
미국달러선물지수,1165.2,-6.64,-0.57
MKF 블루칩,6495.21,-3.47,-0.05
MK 통안채지수(총수익),11320.74,2.28,0.02
MKF 5대그룹주,5237.39,-4.32,-0.08
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9660.53,-0.07,0
MKF 우량업종대표주 지수,10519.66,-7,-0.07
KOBI 크레딧 지수(총수익),11367.79,3.24,0.03
MKF 코스닥 엘리트30,,,
코스피 50,1752.38,2.68,0.15
코스피 200 정보기술,1386.26,12.87,0.94
MKF LG그룹+ FW,6301.02,7.98,0.13
S&P 500 Futures Index(ER),132.14,0.97,0.74
MKF 순수가치,15930.69,22.59,0.14
코스피 200 건설,503.56,0.55,0.11
코스피 200 경기소비재,2013.11,-7.15,-0.35
코스피 200 생활소비재,1007.12,2.94,0.29
S&P GSCI Cash Copper Index,244.33,-0.99,-0.4
S&P GSCI Industrial Metals Select Index(TR),209.63,1.1,0.53
코스피 200 금융,728.96,-3.3,-0.45
S&P GSCI Precious Metals Index(TR),2037.21,3.85,0.19
NASDAQ 100,2759.53,20.95,0.76
S&P GSCI Agriculture Enhanced Index(ER),126.1,0.7,0.56
BNY Latin America 35 ADR,4109.72,-16.71,-0.4
FnGuide 모멘텀 지수,20350.61,64.25,0.32
MKF 중형 가치,8219.95,24.92,0.3
KRX 방송통신,856.53,3.36,0.39
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4133.43,-41.01,-0.98
MKF 블루칩30 지수,,,
MKF SAMs FW,9020.54,0.95,0.01
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2302.66,3.95,0.17
코스피 200 에너지/화학,1128.63,-3.87,-0.34
S&P GSCI Crude Oil Enhanced Index (ER),971.01,7.47,0.78
KIS MSB 6M(총수익),10386.56,1,0.01
국채선물지수,1181.36,0.33,0.03
FnGuide 자동차 지수,,,
KRX 헬스케어,1575.92,2.85,0.18
코스피 200 중공업,507.61,-1.02,-0.2
FnGuide 중국내수테마 지수,3596.92,25.23,0.71
FnGuide 증권 지수,2143.52,-2.58,-0.12
Hang Seng China (Hong Kong-listed) 25 Index,8008.42,30.97,0.39
코스피 200 철강/소재,905.21,-0.16,-0.02
코스피 200 커버드콜 5% OTM,320.63,0.52,0.16
코스닥 프리미어,,,
MKF 현대차그룹+ FW,24325.91,-64.38,-0.26
FnGuide 화학 지수,,,
MKF 중소형 가치,6479.38,40.4,0.63
FnGuide-RAFI 코리아200 지수,6560.01,7.06,0.11
코스피 100,2021.85,2.42,0.12
코스피 100 동일가중지수,1889.79,-0.12,-0.01
KRX 100 동일가중지수,1821.84,0.54,0.03
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11543.75,6.12,0.05
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
