지수명,종가,대비,등락률
코스피 200,258.6,-0.39,-0.15
코스피 100 동일가중지수,1847.73,-5.25,-0.28
코스피 50,1688.72,-0.53,-0.03
KRX 100 동일가중지수,1783.4,-4.59,-0.26
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,12012.05,-39.59,-0.33
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10393.22,-11.22,-0.11
FnGuide-RAFI 코리아 대형 지수,6148.66,-6.44,-0.1
MKF SAMs EW 지수,12156.75,-46.57,-0.38
MKF SAMs SW,9488.25,-62.6,-0.66
MKF F15 VW,,,
코스피 200 선물지수,1286.51,0.25,0.02
CSI 300 Index,2609.61,56.9,2.23
스타지수,,,
10년국채선물지수,1164.47,-3.55,-0.3
DJ Brazil 20,28594.01,0,0
FTSE China A50 Index,8319.88,188.36,2.32
Hang Seng China H,11186.54,167.06,1.52
TOPIX100,850.27,13.03,1.56
MSCI Korea Index,566.74,0.58,0.1
KRX 건설,795.74,-3.53,-0.44
S&P GSCI Gold Index(TR),754.66,-1.53,-0.2
S&P GSCI North American Copper Index(TR),487.17,9.5,1.99
MKF 국고채지수(총수익),153.96,-0.16,-0.1
KRW Cash 지수(총수익),133.65,0,0
KRX 반도체,1765.56,-0.3,-0.02
KRX 보험,1524.71,-8.65,-0.56
삼성그룹,6340.77,-43.74,-0.69
핵심소비재 지수,,,
KRX 에너지화학,2008.97,6.55,0.33
KRX 운송,785.48,-9.31,-1.17
S&P GSCI Silver Index(TR),818.74,-2.79,-0.34
KRX 은행,747.59,3.41,0.46
KRX 자동차,2026.63,19.53,0.97
KRX 기계장비,1371.59,-3.28,-0.24
주식골드지수,3488.77,-42.45,-1.2
KRX 증권,681.6,-1.74,-0.25
KRX 철강,1891.51,-10.86,-0.57
S&P GSCI Soybeans Index(TR),4683.39,118.35,2.59
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),12186.01,-23.68,-0.19
KRX 정보통신,,,
KRX 100,4178.5,-1.29,-0.03
MKF 웰스 고배당20,7360.78,20.47,0.28
MK 머니마켓 지수(총수익),11031.67,0.37,0
미국달러선물지수,1193.12,0.53,0.04
MKF 블루칩,6382.51,-7.61,-0.12
MK 통안채지수(총수익),11385.35,-1.92,-0.02
MKF 5대그룹주,5064.57,11.12,0.22
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9381.07,-15.63,-0.17
MKF 우량업종대표주 지수,10381.4,-15.86,-0.15
KOBI 크레딧 지수(총수익),11438.71,-4.86,-0.04
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1442.36,-2.35,-0.16
MKF LG그룹+ FW,6549.71,-51.71,-0.78
S&P 500 Futures Index(ER),143.56,1.42,1
MKF 순수가치,15608.55,-52.28,-0.33
코스피 200 건설,437.04,-1.75,-0.4
코스피 200 경기소비재,1911.23,13.47,0.71
코스피 200 생활소비재,1032.46,-6.69,-0.64
S&P GSCI Cash Copper Index,229.31,5.64,2.52
S&P GSCI Industrial Metals Select Index(TR),196.75,2.26,1.16
코스피 200 금융,702.16,0.08,0.01
S&P GSCI Precious Metals Index(TR),1762.93,-3.86,-0.22
NASDAQ 100,2999.34,0,0
S&P GSCI Agriculture Enhanced Index(ER),119.57,0.26,0.22
BNY Latin America 35 ADR,4010.74,0,0
FnGuide 모멘텀 지수,20606.02,-87.12,-0.42
MKF 중형 가치,8366.68,-63.43,-0.75
KRX 방송통신,987,5.87,0.6
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4135.42,0,0
MKF 블루칩30 지수,,,
MKF SAMs FW,8598.86,-58.17,-0.67
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2484.62,2.41,0.1
코스피 200 에너지/화학,1067.42,3.13,0.29
S&P GSCI Crude Oil Enhanced Index (ER),1025.33,15.65,1.55
KIS MSB 6M(총수익),10443.69,0.71,0.01
국채선물지수,1182.58,-1.55,-0.13
FnGuide 자동차 지수,,,
코스피 200 중공업,445.12,-2.95,-0.66
FnGuide 중국내수테마 지수,3831.94,8.08,0.21
FnGuide 증권 지수,2128.06,-5.83,-0.27
Hang Seng China (Hong Kong-listed) 25 Index,8226.13,146.15,1.81
코스피 200 철강/소재,872.7,-6.7,-0.76
코스피 200 커버드콜 5% OTM,313.95,-0.46,-0.15
코스닥 프리미어,,,
KRX 헬스케어,1428.15,-3.39,-0.24
MKF 현대차그룹+ FW,22928.32,181.97,0.8
FnGuide 화학 지수,,,
MKF 중소형 가치,6751.75,-45.5,-0.67
FnGuide-RAFI 코리아200 지수,6403.48,-10.2,-0.16
코스피 100,1959.28,-1.92,-0.1
