지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10318.28,2.6,0.03
코스피 200,258.74,-2.36,-0.9
FnGuide-RAFI 코리아 대형 지수,6241.71,-39.49,-0.63
MKF SAMs EW 지수,12012.44,-16.25,-0.14
MKF SAMs SW,9627.96,-49.6,-0.51
MKF F15 VW,,,
코스피 200 선물지수,1297.36,-10.74,-0.82
CSI 300 Index,2582.76,-24.7,-0.95
스타지수,,,
10년국채선물지수,1149.8,0.59,0.05
DJ Brazil 20,29764.16,-73.23,-0.25
FTSE China A50 Index,8577.41,-22.18,-0.26
Hang Seng China H,12095.77,-70.93,-0.58
TOPIX100,600.47,7.06,1.19
MSCI Korea Index,565.81,-5.47,-0.96
KRX 건설,913.04,-5.16,-0.56
S&P GSCI Gold Index(TR),912.71,-9.16,-0.99
S&P GSCI North American Copper Index(TR),538.32,-1.17,-0.22
MKF 국고채지수(총수익),152.12,0.04,0.03
KRW Cash 지수(총수익),132.44,0.01,0.01
KRX 반도체,1557.43,-24.25,-1.53
KRX 보험,1562.44,10.74,0.69
삼성그룹,6393.9,-35.69,-0.56
핵심소비재 지수,,,
KRX 에너지화학,2231,3.8,0.17
KRX 운송,1026.88,-19.92,-1.9
S&P GSCI Silver Index(TR),1154.82,-26.1,-2.21
KRX 은행,761.16,-3.05,-0.4
KRX 자동차,1922.58,-66.25,-3.33
KRX 기계장비,1529.34,-8.85,-0.58
주식골드지수,3872.82,-25.08,-0.64
KRX 증권,675.93,1.84,0.27
KRX 철강,2094.79,16.02,0.77
S&P GSCI Soybeans Index(TR),4468.31,-5.44,-0.12
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11975.52,9.39,0.08
KRX 정보통신,,,
KRX 100,4197.55,-34,-0.8
MKF 웰스 고배당20,7114.92,56.68,0.8
MK 머니마켓 지수(총수익),10930.78,0.82,0.01
미국달러선물지수,1147.9,2.68,0.23
MKF 블루칩,6342.37,-29.18,-0.46
MK 통안채지수(총수익),11275.18,0.84,0.01
MKF 5대그룹주,5069.59,-68.16,-1.33
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9689.43,-43.89,-0.45
MKF 우량업종대표주 지수,10286.34,-47.65,-0.46
KOBI 크레딧 지수(총수익),11302.42,4,0.04
MKF 코스닥 엘리트30,,,
코스피 50,1696.15,-17.37,-1.01
코스피 200 정보기술,1310.15,-16.04,-1.21
MKF LG그룹+ FW,6216.01,-48.44,-0.77
S&P 500 Futures Index(ER),128.25,0.13,0.1
MKF 순수가치,15714.96,-9.76,-0.06
코스피 200 건설,502.81,-2.15,-0.43
코스피 200 경기소비재,1868.5,-43.12,-2.26
코스피 200 생활소비재,998.37,-2.18,-0.22
S&P GSCI Cash Copper Index,254.43,-2.51,-0.98
S&P GSCI Industrial Metals Select Index(TR),220.23,-0.32,-0.15
코스피 200 금융,711.42,-1.89,-0.26
S&P GSCI Precious Metals Index(TR),2176.63,-25.78,-1.17
NASDAQ 100,2762.17,15.98,0.58
S&P GSCI Agriculture Enhanced Index(ER),131.28,-0.52,-0.39
BNY Latin America 35 ADR,4289.41,-7.45,-0.17
FnGuide 모멘텀 지수,19594.3,-106.93,-0.54
MKF 중형 가치,8050.99,-21.04,-0.26
KRX 방송통신,826.22,4.17,0.51
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4389.49,-15.17,-0.34
MKF 블루칩30 지수,,,
MKF SAMs FW,8714.91,-43.65,-0.5
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2233.36,-13.12,-0.58
코스피 200 에너지/화학,1165.49,0.97,0.08
S&P GSCI Crude Oil Enhanced Index (ER),1029.11,7.72,0.76
KIS MSB 6M(총수익),10352.31,0.77,0.01
국채선물지수,1177.71,0.22,0.02
FnGuide 자동차 지수,,,
KRX 헬스케어,1484.45,-39.2,-2.57
코스피 200 중공업,522.68,-5.46,-1.03
FnGuide 중국내수테마 지수,3459.13,-13.17,-0.38
FnGuide 증권 지수,2099.32,4.88,0.23
Hang Seng China (Hong Kong-listed) 25 Index,8562.1,-56.94,-0.66
코스피 200 철강/소재,939.63,7.24,0.78
코스피 200 커버드콜 5% OTM,311.17,-2.78,-0.89
코스닥 프리미어,,,
MKF 현대차그룹+ FW,23496.4,-676.56,-2.8
FnGuide 화학 지수,,,
MKF 중소형 가치,6252.71,-28,-0.45
FnGuide-RAFI 코리아200 지수,6448.37,-39.5,-0.61
코스피 100,1962.82,-18.02,-0.91
코스피 100 동일가중지수,1870.37,-6.33,-0.34
KRX 100 동일가중지수,1782.1,-2.04,-0.11
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11233.88,63.78,0.57
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
