지수명,종가,대비,등락률
코스피 200,263.32,0.17,0.06
코스피 100 동일가중지수,1888.41,12.14,0.65
코스피 50,1731.05,-0.82,-0.05
KRX 100 동일가중지수,1841.04,13.18,0.72
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
KAP Money Market Index(총수익),106.36,0.04,0.04
KAP Barbell Index(총수익),107.07,0.1,0.09
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11516.74,-122.69,-1.05
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
MSCI AC World Daily TR Net USD,180.24,0.87,0.49
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10250.47,15.63,0.15
KIS MSB 단기지수(총수익),10268.85,2.9,0.03
FnGuide-RAFI 코리아 대형 지수,6308.12,8.56,0.14
MKF SAMs EW 지수,11843.86,50.07,0.42
MKF SAMs SW,9195.07,17.01,0.19
MKF F15 VW,,,
코스피 200 선물지수,1302.68,11.53,0.89
CSI 300 Index,2303.48,38.15,1.68
스타지수,,,
Dow Jones U.S. Real Estate Index,779.75,0.08,0.01
Markit iBoxx USD Liquid High Yield Index,,,
10년국채선물지수,1121.07,2.5,0.22
DJ Brazil 20,25057.87,306.01,1.24
FTSE China A50 Index,7016.87,119.38,1.73
Hang Seng China H,10830.1,-4.33,-0.04
TOPIX100,864.24,5.85,0.68
MSCI Korea Index,588.17,1.01,0.17
KRX 건설,696.3,14.23,2.09
S&P GSCI Gold Index(TR),659.79,0.92,0.14
S&P GSCI North American Copper Index(TR),486.27,-1.94,-0.4
MKF 국고채지수(총수익),155.46,0.23,0.15
KRW Cash 지수(총수익),135.78,0.05,0.04
KRX 반도체,1728.7,19.73,1.15
KRX 보험,1650.3,-17.11,-1.03
삼성그룹,6170.73,-6.74,-0.11
핵심소비재 지수,,,
KRX 에너지화학,2057.57,6.98,0.34
KRX 운송,727.26,23.88,3.4
S&P GSCI Silver Index(TR),721.67,4.79,0.67
KRX 은행,836.79,-4.19,-0.5
KRX 자동차,2205.23,14.91,0.68
KRX 기계장비,1736.86,24.14,1.41
주식골드지수,3328.46,13.47,0.41
KRX 증권,547.24,-1.71,-0.31
KRX 철강,1986.8,16.99,0.86
S&P GSCI Soybeans Index(TR),4929.99,31.9,0.65
S&P Biotechnology Select Industry Index,3357.27,-31.12,-0.92
KIS 10년 국고채 지수 (총수익),11936.08,26.46,0.22
KRX 정보통신,,,
KRX 100,4331.73,7.42,0.17
MKF 웰스 고배당20,6901.29,-97.15,-1.39
MK 머니마켓 지수(총수익),11209.13,3.89,0.03
미국달러선물지수,1111.4,-5.68,-0.51
MKF 블루칩,6536.52,1.96,0.03
MK 통안채지수(총수익),11566.84,6.32,0.05
MKF 5대그룹주,5160.46,9.15,0.18
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9645.71,129.3,1.36
MKF 우량업종대표주 지수,10535.6,-2.52,-0.02
KOBI 크레딧 지수(총수익),11606.23,12.92,0.11
주식국채혼합(주식형)지수,1206.04,1.1,0.09
CSI A100,2129.32,36.03,1.72
주식국채혼합(채권형)지수,1217.5,1.54,0.13
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1518.04,16.56,1.1
MKF LG그룹+ FW,6096.87,71.12,1.18
S&P 500 Futures Index(ER),160.14,0,0
MKF 순수가치,15933.5,23.66,0.15
코스피 200 건설,379.63,8.32,2.24
코스피 200 경기소비재,2037.6,13.73,0.68
코스피 200 생활소비재,1006.17,-6.81,-0.67
S&P GSCI Cash Copper Index,229.35,2.91,1.29
S&P GSCI Industrial Metals Select Index(TR),188.89,3.33,1.79
코스피 200 금융,748.61,-6.25,-0.83
S&P GSCI Precious Metals Index(TR),1542.91,3.19,0.21
NASDAQ 100,3574.02,1.23,0.03
S&P GSCI Agriculture Enhanced Index(ER),106.67,0.51,0.48
BNY Latin America 35 ADR,3480.43,36.09,1.05
FnGuide Low Vol 지수,11692.46,-72.52,-0.62
FnGuide 모멘텀 지수,19284.76,84.32,0.44
MKF 중형 가치,8154.74,42.68,0.53
KRX 방송통신,892.13,-5.34,-0.6
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4158.41,47.84,1.16
MKF SAMs FW,8386.28,17.73,0.21
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3137.16,52.54,1.7
코스피 200 에너지/화학,1102.15,3.21,0.29
S&P GSCI Crude Oil Enhanced Index (ER),1071.62,8.23,0.77
KIS MSB 6M(총수익),10608,3.02,0.03
FnGuide 자동차 지수,,,
코스피 200 중공업,513.13,8.24,1.63
FnGuide 중국내수테마 지수,3557.66,19.9,0.56
FnGuide 증권 지수,1708.01,-4.88,-0.28
Hang Seng China (Hong Kong-listed) 25 Index,8245.53,28.46,0.35
코스피 200 철강/소재,900.39,5.32,0.59
코스피 200 커버드콜 5% OTM,317.38,0.08,0.03
코스닥 프리미어,,,
KRX 헬스케어,1437.14,17.61,1.24
MKF 현대차그룹+ FW,25943.71,279.31,1.09
FnGuide 화학 지수,,,
MSCI US REIT Index,895.43,-2.1,-0.23
MKF 중소형 가치,6499.15,30.5,0.47
FnGuide-RAFI 코리아200 지수,6544.36,9.65,0.15
코스피 100,1999.61,0.72,0.04
