지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10368.96,3.25,0.03
코스피 200,264.57,-0.21,-0.08
FnGuide-RAFI 코리아 대형 지수,6328.3,3.88,0.06
MKF SAMs EW 지수,12612.77,88.37,0.71
MKF SAMs SW,9858.4,11.92,0.12
MKF F15 VW,,,
코스피 200 선물지수,1324.09,0.5,0.04
CSI 300 Index,2606.93,-12.55,-0.48
스타지수,,,
10년국채선물지수,1153.05,0.1,0.01
DJ Brazil 20,30529.98,644.49,2.16
FTSE China A50 Index,8496,-12.37,-0.15
Hang Seng China H,11484.35,172.9,1.53
TOPIX100,684.36,12.05,1.79
MSCI Korea Index,579.31,-0.87,-0.15
KRX 건설,927.45,3.13,0.34
S&P GSCI Gold Index(TR),860.84,0.99,0.12
S&P GSCI North American Copper Index(TR),511.72,-1.67,-0.33
MKF 국고채지수(총수익),152.86,0.04,0.03
KRW Cash 지수(총수익),132.93,0.03,0.02
KRX 반도체,1694.58,-7.91,-0.46
KRX 보험,1527.82,5.85,0.38
삼성그룹,6593.28,14.64,0.22
핵심소비재 지수,,,
KRX 에너지화학,2139.7,1.82,0.09
KRX 운송,945.32,1.05,0.11
S&P GSCI Silver Index(TR),1051.88,5.09,0.49
KRX 은행,794.85,3.75,0.47
KRX 자동차,2063.35,-7.4,-0.36
KRX 기계장비,1554.14,12.47,0.81
주식골드지수,3783.88,-1.25,-0.03
KRX 증권,692.5,3.86,0.56
KRX 철강,2022.8,12.45,0.62
S&P GSCI Soybeans Index(TR),4621.2,-7.84,-0.17
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),12035.46,2.91,0.02
KRX 정보통신,,,
KRX 100,4293.53,0.17,0
MKF 웰스 고배당20,7187.38,11.9,0.17
MK 머니마켓 지수(총수익),10972.2,2.43,0.02
미국달러선물지수,1167.88,3,0.26
MKF 블루칩,6511.8,33.05,0.51
MK 통안채지수(총수익),11321.81,2.74,0.02
MKF 5대그룹주,5212.83,-3.97,-0.08
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9712.73,41.76,0.43
MKF 우량업종대표주 지수,10575.26,65.67,0.62
KOBI 크레딧 지수(총수익),11366.33,3.21,0.03
MKF 코스닥 엘리트30,,,
코스피 50,1735.58,-4.8,-0.28
코스피 200 정보기술,1388.32,2.01,0.14
MKF LG그룹+ FW,6385.92,37.08,0.58
S&P 500 Futures Index(ER),133.21,0.58,0.44
MKF 순수가치,16001.55,70.85,0.44
코스피 200 건설,505.88,1.35,0.27
코스피 200 경기소비재,1978.08,-7.24,-0.36
코스피 200 생활소비재,1016.79,9.04,0.9
S&P GSCI Cash Copper Index,244.61,1.85,0.76
S&P GSCI Industrial Metals Select Index(TR),208.75,-0.76,-0.36
코스피 200 금융,730.49,3.66,0.5
S&P GSCI Precious Metals Index(TR),2042.84,3.39,0.17
NASDAQ 100,2804.11,11.55,0.41
S&P GSCI Agriculture Enhanced Index(ER),125.38,0.36,0.29
BNY Latin America 35 ADR,4259.53,54.53,1.3
FnGuide 모멘텀 지수,20374.44,107.75,0.53
MKF 중형 가치,8287.1,67.88,0.83
KRX 방송통신,873.63,10.66,1.24
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4312.76,72.03,1.7
MKF 블루칩30 지수,,,
MKF SAMs FW,8977.48,12.18,0.14
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2277.58,11.57,0.51
코스피 200 에너지/화학,1124.26,0.53,0.05
S&P GSCI Crude Oil Enhanced Index (ER),983.21,4.26,0.44
KIS MSB 6M(총수익),10390.04,2.25,0.02
국채선물지수,1179.92,0.11,0.01
FnGuide 자동차 지수,,,
KRX 헬스케어,1590.83,12.29,0.78
코스피 200 중공업,514.46,3.61,0.71
FnGuide 중국내수테마 지수,3679.01,66.2,1.83
FnGuide 증권 지수,2153.5,10.75,0.5
Hang Seng China (Hong Kong-listed) 25 Index,8250.91,146.87,1.81
코스피 200 철강/소재,912.96,5.08,0.56
코스피 200 커버드콜 5% OTM,318.76,-0.19,-0.06
코스닥 프리미어,,,
MKF 현대차그룹+ FW,24171.94,-39.68,-0.16
FnGuide 화학 지수,,,
MKF 중소형 가치,6502.83,42.16,0.65
FnGuide-RAFI 코리아200 지수,6548.32,8.48,0.13
코스피 100,2005.47,-2.52,-0.13
코스피 100 동일가중지수,1896.74,11.88,0.63
KRX 100 동일가중지수,1827.07,9.42,0.52
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11648.64,68.04,0.59
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
