지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10324.67,8.88,0.09
코스피 200,254.31,-0.51,-0.2
FnGuide-RAFI 코리아 대형 지수,6149.96,0.94,0.02
MKF SAMs EW 지수,12081.35,44.85,0.37
MKF SAMs SW,9537.27,-0.2,0
MKF F15 VW,,,
코스피 200 선물지수,1271.62,-1.5,-0.12
CSI 300 Index,2775.84,4.16,0.15
스타지수,,,
10년국채선물지수,1144.4,1.08,0.09
DJ Brazil 20,29491.85,-79.72,-0.27
FTSE China A50 Index,9292.78,40.2,0.43
Hang Seng China H,11849.25,35.86,0.3
TOPIX100,654.98,21.56,3.4
MSCI Korea Index,557.02,-1.88,-0.34
KRX 건설,908.09,0.8,0.09
S&P GSCI Gold Index(TR),916.39,2.9,0.32
S&P GSCI North American Copper Index(TR),547.71,-4.31,-0.78
MKF 국고채지수(총수익),152.2,0.12,0.08
KRW Cash 지수(총수익),132.58,0.03,0.02
KRX 반도체,1527.07,21.63,1.44
KRX 보험,1555.12,10.94,0.71
삼성그룹,6369.52,5.16,0.08
핵심소비재 지수,,,
KRX 에너지화학,2148.59,-23.62,-1.09
KRX 운송,971.7,-9.54,-0.97
S&P GSCI Silver Index(TR),1160.5,0.08,0.01
KRX 은행,748.85,-5.44,-0.72
KRX 자동차,1939.3,-10.97,-0.56
KRX 기계장비,1461.4,-9.9,-0.67
주식골드지수,3822.32,-7.14,-0.19
KRX 증권,660.35,-2.41,-0.36
KRX 철강,2009.59,25.54,1.29
S&P GSCI Soybeans Index(TR),4631.1,-24.9,-0.53
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),11940.46,17.68,0.15
KRX 정보통신,,,
KRX 100,4133.81,-9.64,-0.23
MKF 웰스 고배당20,7135.64,37.96,0.53
MK 머니마켓 지수(총수익),10942.16,1.93,0.02
미국달러선물지수,1167.85,0.21,0.02
MKF 블루칩,6291.21,-2.84,-0.05
MK 통안채지수(총수익),11286.73,3.14,0.03
MKF 5대그룹주,5017.39,-1.68,-0.03
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9379.77,-13.71,-0.15
MKF 우량업종대표주 지수,10173.35,-1.45,-0.01
KOBI 크레딧 지수(총수익),11319.2,7.22,0.06
MKF 코스닥 엘리트30,,,
코스피 50,1667.11,-4.29,-0.26
코스피 200 정보기술,1270.44,4.12,0.33
MKF LG그룹+ FW,6110.95,35.51,0.58
S&P 500 Futures Index(ER),129.54,0.07,0.05
MKF 순수가치,15550.12,18.61,0.12
코스피 200 건설,495.17,0.5,0.1
코스피 200 경기소비재,1883.31,-13.46,-0.71
코스피 200 생활소비재,1001.35,10.76,1.09
S&P GSCI Cash Copper Index,259.62,-1.35,-0.52
S&P GSCI Industrial Metals Select Index(TR),223.99,-1.38,-0.61
코스피 200 금융,700.24,-2.43,-0.35
S&P GSCI Precious Metals Index(TR),2185.68,5.94,0.27
NASDAQ 100,2754.99,39.31,1.45
S&P GSCI Agriculture Enhanced Index(ER),131.56,-0.96,-0.72
BNY Latin America 35 ADR,4263.3,-10.37,-0.24
FnGuide 모멘텀 지수,19769.92,172.27,0.88
MKF 중형 가치,8017.24,25.78,0.32
KRX 방송통신,855.75,11.81,1.4
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4285.71,-18.64,-0.43
MKF 블루칩30 지수,,,
MKF SAMs FW,8665.32,1.23,0.01
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2137.01,-5.17,-0.24
코스피 200 에너지/화학,1128.19,-9.07,-0.8
S&P GSCI Crude Oil Enhanced Index (ER),1037.7,0.09,0.01
KIS MSB 6M(총수익),10363.25,1.43,0.01
국채선물지수,1177.6,1.33,0.11
FnGuide 자동차 지수,,,
KRX 헬스케어,1529.75,18.54,1.23
코스피 200 중공업,499.37,-4.06,-0.81
FnGuide 중국내수테마 지수,3525.91,30.68,0.88
FnGuide 증권 지수,2052.84,-6.96,-0.34
Hang Seng China (Hong Kong-listed) 25 Index,8386.48,14.43,0.17
코스피 200 철강/소재,906.85,11.28,1.26
코스피 200 커버드콜 5% OTM,305.9,-0.61,-0.2
코스닥 프리미어,,,
MKF 현대차그룹+ FW,23021.62,-181.06,-0.78
FnGuide 화학 지수,,,
MKF 중소형 가치,6210.38,30.92,0.5
FnGuide-RAFI 코리아200 지수,6355.9,2.76,0.04
코스피 100,1928.65,-4.88,-0.25
코스피 100 동일가중지수,1833.65,-2.67,-0.15
KRX 100 동일가중지수,1759.9,0.24,0.01
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11207.24,42.43,0.38
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
