지수명,종가,대비,등락률
코스피 200,252.72,-4.81,-1.87
코스피 100 동일가중지수,1811.26,-34.08,-1.85
코스피 50,1645.74,-30.75,-1.83
KRX 100 동일가중지수,1748.36,-30.05,-1.69
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
FnGuide 경기방어주 지수,,,
FnGuide 배당주 지수,11756.77,-251.74,-2.1
FnGuide 자동차+ 지수,,,
FnGuide 조선운송+ 지수,,,
FnGuide 경기주도주 지수,,,
FnGuide 철강금속+ 지수,,,
FnGuide 화학+ 지수,,,
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
KTB INDEX(시장가격),10402.3,-2.13,-0.02
FnGuide-RAFI 코리아 대형 지수,6003.41,-95.56,-1.57
MKF SAMs EW 지수,12118.25,-198.26,-1.61
MKF SAMs SW,9425.86,-177.64,-1.85
MKF F15 VW,,,
코스피 200 선물지수,1253.77,-29.76,-2.32
CSI 300 Index,2540.84,13.05,0.52
스타지수,,,
10년국채선물지수,1169.69,-2.56,-0.22
DJ Brazil 20,28879.57,-358.37,-1.23
FTSE China A50 Index,8152.74,46.54,0.57
Hang Seng China H,11347.41,80.52,0.71
TOPIX100,805.89,20.78,2.65
MSCI Korea Index,550.75,-10.37,-1.85
KRX 건설,787.94,-13.99,-1.74
S&P GSCI Gold Index(TR),783.25,-13.69,-1.72
S&P GSCI North American Copper Index(TR),486.15,2.03,0.42
MKF 국고채지수(총수익),154.09,-0.02,-0.01
KRW Cash 지수(총수익),133.57,0.05,0.04
KRX 반도체,1719.88,-24.33,-1.39
KRX 보험,1469.53,-13.17,-0.89
삼성그룹,6288.46,-114.55,-1.79
핵심소비재 지수,,,
KRX 에너지화학,1965.34,-25.3,-1.27
KRX 운송,764.38,-10.41,-1.34
S&P GSCI Silver Index(TR),857.74,-5.33,-0.62
KRX 은행,719.61,-8.92,-1.22
KRX 자동차,1919.98,-51.95,-2.63
KRX 기계장비,1385.46,-24.02,-1.7
주식골드지수,3576.75,-40.13,-1.11
KRX 증권,670.05,-15.63,-2.28
KRX 철강,1891.85,-55.55,-2.85
S&P GSCI Soybeans Index(TR),4473.87,-27.18,-0.6
FnGuide 태양광 지수,,,
KIS 10년 국고채 지수 (총수익),12222.06,-19.5,-0.16
KRX 정보통신,,,
KRX 100,4074.2,-70.35,-1.7
MKF 웰스 고배당20,7156.15,-124.76,-1.71
MK 머니마켓 지수(총수익),11024.72,3.73,0.03
미국달러선물지수,1180.78,17.07,1.47
MKF 블루칩,6226.87,-96.21,-1.52
MK 통안채지수(총수익),11380.53,3.95,0.03
MKF 5대그룹주,4913.6,-82.43,-1.65
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
MKF 수출주 지수,9161.87,-192.31,-2.06
MKF 우량업종대표주 지수,10147.05,-165.08,-1.6
KOBI 크레딧 지수(총수익),11438.81,1.42,0.01
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1392.55,-19.02,-1.35
MKF LG그룹+ FW,6401.22,-34.43,-0.53
S&P 500 Futures Index(ER),140.54,0.43,0.31
MKF 순수가치,15394.1,-166.75,-1.07
코스피 200 건설,431.22,-7.49,-1.71
코스피 200 경기소비재,1831.71,-47.06,-2.5
코스피 200 생활소비재,1029.46,-17.18,-1.64
S&P GSCI Cash Copper Index,233.06,2.01,0.87
S&P GSCI Industrial Metals Select Index(TR),197.28,-2.05,-1.03
코스피 200 금융,679.87,-8.75,-1.27
S&P GSCI Precious Metals Index(TR),1831.87,-29.4,-1.58
NASDAQ 100,2981.02,12.78,0.43
S&P GSCI Agriculture Enhanced Index(ER),120.5,-0.22,-0.18
BNY Latin America 35 ADR,4076.66,-51.62,-1.25
FnGuide 모멘텀 지수,20522.46,-330.48,-1.58
MKF 중형 가치,8333.98,-123.63,-1.46
KRX 방송통신,980.78,2.31,0.24
FnGuide 베타플러스 지수,,,
BNY BRIC Select ADR,4200.12,-39.79,-0.94
MKF 블루칩30 지수,,,
MKF SAMs FW,8533.91,-161.92,-1.86
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,2380.94,-12.19,-0.51
코스피 200 에너지/화학,1042.56,-12.99,-1.23
S&P GSCI Crude Oil Enhanced Index (ER),1018.56,0.63,0.06
KIS MSB 6M(총수익),10437.41,3.12,0.03
국채선물지수,1184.57,-0.67,-0.06
FnGuide 자동차 지수,,,
코스피 200 중공업,445.87,-7.91,-1.74
FnGuide 중국내수테마 지수,3802.86,-83.31,-2.14
FnGuide 증권 지수,2089.16,-47.65,-2.23
Hang Seng China (Hong Kong-listed) 25 Index,8211.79,51.48,0.63
코스피 200 철강/소재,873.76,-24.37,-2.71
코스피 200 커버드콜 5% OTM,307.01,-5.32,-1.7
코스닥 프리미어,,,
KRX 헬스케어,1462.73,-18.17,-1.23
MKF 현대차그룹+ FW,21959.45,-515.32,-2.29
FnGuide 화학 지수,,,
MKF 중소형 가치,6777.05,-92.74,-1.35
FnGuide-RAFI 코리아200 지수,6261.81,-98.71,-1.55
코스피 100,1912.08,-35.95,-1.85
