단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,2125,25,1.19,2115,2140,2040,88298,183419575,94341240750,44395878
054620,APS홀딩스,4305,30,0.7,4365,4365,4270,15781,67769180,87797121405,20394221
265520,AP시스템,27500,0,0,27850,28200,27050,504433,13925944900,387736552500,14099511
211270,AP위성,7020,70,1.01,7000,7040,6660,12641,87099520,105403924080,15014804
035760,CJ ENM,217300,-5700,-2.56,223000,223000,213700,102685,22214077000,4764603243200,21926384
051500,CJ프레시웨이,22250,650,3.01,21600,22350,21450,104451,2300670450,264142788500,11871586
058820,CMG제약,4655,5,0.11,4650,4745,4600,826221,3856120625,506870120820,108887244
023460,CNH,1400,25,1.82,1380,1405,1370,35121,48610275,52080000000,37200000
065770,CS,1805,-75,-3.99,1880,1880,1795,48955,88941630,33997445750,18835150
083660,CSA 코스믹,4945,130,2.7,4950,5300,4845,1491905,7533470445,97652084745,19747641
306620,DB금융스팩6호,2020,0,0,2020,2025,2020,14259,28803280,9776800000,4840000
045890,DB라이텍,3510,-5,-0.14,3580,3580,3425,470406,1646175785,93317663790,26586229
068790,DMS,5150,-100,-1.9,5280,5320,5130,214196,1114602270,118617308050,23032487
241520,DSC인베스트먼트,4585,50,1.1,4565,4590,4470,45423,206584570,80237500000,17500000
245620,EDGC,5870,40,0.69,5800,5950,5790,65038,380737670,212335157800,36172940
037370,EG,9910,-240,-2.36,10150,10250,9900,137622,1375359360,74325000000,7500000
079190,EMW,2780,0,0,0,0,0,0,0,88360067660,31784197
130500,GH신소재,2680,95,3.68,2585,2740,2570,5619,14791150,29480000000,11000000
032860,GMR 머티리얼즈,610,3,0.49,610,617,595,406695,245699274,41210892400,67558840
900290,GRT,2065,50,2.48,2035,2125,2020,196344,406629905,139129375000,67375000
083450,GST,4780,135,2.91,4645,4790,4645,46907,221313895,44538821100,9317745
028150,GS홈쇼핑,198100,1600,0.81,196200,199000,193100,17508,3424365100,1300031250000,6562500
078150,HB테크놀러지,2760,-110,-3.83,2890,2895,2750,1574847,4421885930,218013575760,78990426
036640,HRS,2785,30,1.09,2755,2790,2745,29878,82737425,45548118000,16354800
299170,IBKS제10호스팩,2075,-5,-0.24,2085,2085,2075,5663,11751095,8984750000,4330000
254120,IBKS제5호스팩,2135,30,1.43,2135,2135,2105,3,6375,9607500000,4500000
264850,IBKS제6호스팩,2090,15,0.72,2070,2090,2070,2257,4687785,9018350000,4315000
276920,IBKS제7호스팩,2140,15,0.71,2140,2140,2140,6036,12917040,7811000000,3650000
297570,IBKS제9호스팩,2500,35,1.42,2520,2520,2465,11135,27728340,6900000000,2760000
095340,ISC,8870,370,4.35,8500,9000,8370,249576,2156447930,123025604980,13869854
099520,ITX엠투엠,1450,25,1.75,1425,1550,1405,73807,109349680,23875889950,16466131
950170,JTC,7280,490,7.22,6800,7530,6730,590170,4304968290,254840163760,35005517
067290,JW신약,7170,100,1.41,7070,7260,7020,270078,1932768010,298753580220,41667166
035900,JYP Ent.,34450,50,0.15,34600,35300,33600,995452,34203641150,1217002541300,35326634
024120,KB오토시스,5290,-110,-2.04,5570,5570,5140,56153,293594510,60835000000,11500000
021320,KCC건설,7010,10,0.14,7080,7130,6970,42966,302112240,150014000000,21400000
036670,KCI,7980,130,1.66,7850,7990,7750,31278,245536490,89934600000,11270000
044180,KD건설,142,0,0,144,157,140,131131376,19473941283,50508223388,355691714
151860,KG ETS,3170,40,1.28,3150,3190,3125,63196,199862670,114120000000,36000000
046440,KG모빌리언스,7790,30,0.39,7750,7850,7680,69471,540536870,232975195030,29906957
035600,KG이니시스,16000,800,5.26,15200,16150,14900,287342,4486730000,446470944000,27904434
060720,KH바텍,8740,60,0.69,8900,8940,8600,208757,1821090950,177084679700,20261405
083470,KJ프리텍,835,0,0,0,0,0,0,0,20628448715,24704729
122450,KMH,7820,-80,-1.01,7950,7950,7770,70518,552660390,170344882060,21783233
052900,KMH하이텍,940,5,0.53,935,941,925,67409,63062466,44072369060,46885499
058400,KNN,781,12,1.56,780,785,762,67438,52417822,103427611320,132429720
114450,KPX생명과학,4355,65,1.52,4410,4435,4250,97483,425019900,65325000000,15000000
036030,KTH,5090,40,0.79,5050,5100,5040,6094,30944140,181789461980,35715022
060370,KT서브마린,3340,15,0.45,3325,3380,3300,59538,198482295,73146000000,21900000
065150,MP그룹,1315,0,0,0,0,0,0,0,106263055205,80808407
219550,MP한강,2440,10,0.41,2485,2520,2425,665895,1646939635,138668298800,56831270
160550,NEW,4745,50,1.06,4765,4790,4685,182125,861431665,132414472970,27906106
053290,NE능률,2795,5,0.18,2820,2820,2775,13644,38153380,37726468390,13497842
104200,NHN벅스,6610,220,3.44,6410,6640,6400,31159,203393750,98010105500,14827550
060250,NHN한국사이버결제,11700,850,7.83,10950,11800,10900,393254,4513894000,252690668100,21597493
030190,NICE평가정보,10900,-800,-6.84,11800,11800,10850,326847,3636420350,661791538000,60714820
024940,PN풍년,2240,90,4.19,2230,2280,2165,10473,23516225,22400000000,10000000
218410,RFHIC,27200,-500,-1.81,28000,28050,26850,246174,6737135750,610530084800,22445959
091340,S&K폴리텍,4130,-65,-1.55,4200,4285,4065,82539,339619250,48336367730,11703721
019550,SBI인베스트먼트,782,53,7.27,737,800,721,1194458,916826895,126736061650,162066575
950110,SBI핀테크솔루션즈,11900,1150,10.7,10950,12200,10700,850131,9888112600,293412826000,24656540
046140,SBS콘텐츠허브,5670,40,0.71,5700,5740,5630,15113,85951240,121698356850,21463555
036120,SCI평가정보,2240,40,1.82,2200,2250,2170,73249,163089360,79520000000,35500000
099220,SDN,1545,-45,-2.83,1625,1640,1530,2260277,3569944910,61767564270,39979006
036540,SFA반도체,1540,120,8.45,1430,1600,1430,1042788,1581328390,217327311740,141121631
255220,SG,9040,110,1.23,8890,9070,8890,13169,118191570,113054456960,12506024
040610,SG&G,1955,25,1.3,1950,1995,1930,97507,191698420,66640468180,34087196
049470,SGA,503,3,0.6,496,506,496,114950,57435800,48652422997,96724499
184230,SGA솔루션즈,1355,35,2.65,1340,1355,1310,226143,303100200,45941407790,33905098
232330,SK3호스팩,2080,0,0,2080,2080,2070,1355,2818300,7488000000,3600000
057500,SKC 솔믹스,3045,5,0.16,3090,3140,3025,229170,702734335,187249351800,61494040
178920,SKC코오롱PI,33650,350,1.05,34050,34500,33550,787846,26795167800,988176735300,29366322
036490,SK머티리얼즈,165200,400,0.24,166700,166700,163100,31989,5256293100,1742475579600,10547673
052260,SK바이오랜드,14100,200,1.44,14200,14700,14000,56462,810725250,211500000000,15000000
048550,SM C&C,2245,-5,-0.22,2260,2305,2230,151392,342763690,211167003370,94061026
063440,SM Life Design,1690,0,0,1725,1790,1685,605643,1045714305,74681485320,44190228
123260,STC,1265,50,4.12,1235,1280,1220,108118,135087370,30379601175,24015495
289080,SV인베스트먼트,3540,100,2.91,3465,3570,3465,128080,451028260,94224180000,26617000
089230,THE E&M,757,9,1.2,750,770,750,136570,103971138,69538761860,91860980
161570,THE MIDONG,2880,-5,-0.17,2890,2990,2820,96302,276755015,39720343680,13791786
032540,TJ미디어,3180,-20,-0.63,3200,3300,3180,5731,18333080,44302516620,13931609
048770,TPC,3655,-160,-4.19,3750,3865,3645,47215,174076660,47149500000,12900000
038340,UCI,3600,0,0,0,0,0,0,0,48364030800,13434453
052300,W홀딩컴퍼니,606,0,0,608,612,600,666073,403683445,80177251776,132305696
040300,YTN,1930,5,0.26,1925,1930,1890,83122,158397910,81060000000,42000000
051390,YW,4060,50,1.25,4010,4085,3980,17151,68942880,46102794080,11355368
052220,iMBC,2320,60,2.65,2300,2330,2270,10843,24901775,53360000000,23000000
079940,가비아,6870,40,0.59,6900,6970,6800,26120,179240430,92990149080,13535684
078890,가온미디어,6040,-80,-1.31,6120,6160,6020,26115,158651020,87669398040,14514801
192410,감마누,408,0,0,0,0,0,0,0,9969806400,24435800
024840,갑을메탈,1865,35,1.91,1840,1875,1815,71465,131653250,58265390040,31241496
217730,강스템바이오텍,19100,-350,-1.8,19650,19750,19000,253382,4887344350,397336096700,20802937
094480,갤럭시아컴즈,2970,60,2.06,2950,2980,2880,5733,16931855,116512618860,39229838
063080,게임빌,53800,200,0.37,53600,54400,52900,50935,2734723500,354821329600,6595192
039240,경남스틸,1920,5,0.26,1925,1945,1900,29262,55892830,48000000000,25000000
053950,경남제약,17200,0,0,0,0,0,0,0,193472067200,11248376
011040,경동제약,12300,200,1.65,12150,12350,12150,4904,60266350,326565000000,26550000
024910,경창산업,1575,5,0.32,1585,1600,1520,304461,478295835,56414932875,35819005
198440,고려시멘트,2335,10,0.43,2340,2375,2320,70850,165531665,74673206600,31979960
049720,고려신용정보,3855,5,0.13,3850,3870,3820,27029,104170710,55126500000,14300000
014570,고려제약,7370,40,0.55,7450,7480,7310,141239,1042967650,81070000000,11000000
098460,고영,90000,-1700,-1.85,91600,91700,87100,106717,9493927100,1231915590000,13687951
038530,골드퍼시픽,1780,85,5.01,1695,1815,1680,44719,78165455,16262692320,9136344
900280,골든센츄리,966,49,5.34,970,1080,964,16293138,16497124093,90224400000,93400000
215000,골프존,33650,-150,-0.44,34100,34100,33300,8003,268241500,211167714750,6275415
121440,골프존뉴딘홀딩스,4030,230,6.05,3800,4095,3720,315754,1256550970,172632376540,42836818
014200,광림,2765,50,1.84,2715,2810,2715,222359,613624570,134098313790,48498486
026910,광진실업,3350,5,0.15,3320,3390,3320,5913,19883555,21458106750,6405405
090150,광진윈텍,2210,-15,-0.67,2225,2265,2205,13668,30340745,21345048530,9658393
267320,교보7호스팩,2060,-5,-0.24,2065,2065,2060,300,618750,8281200000,4020000
242040,교보비엔케이스팩,1680,45,2.75,1675,1695,1625,26741,44319630,11944800000,7110000
