지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
LBMA PM FIX - Gold,1089,1089,0
MKF F15 VW,,,
KTB INDEX(시장가격),9816.36,7.2,0.07
MKF SAMs SW,6125.64,-107.81,-1.73
스타지수,,,
코스피 200,203.52,-3.66,-1.77
MKF F15 PW,,,
DJ Brazil 20,32877.88,525.91,1.63
Hang Seng China H,12805.26,-24.89,-0.19
TOPIX100,600.29,-3.49,-0.58
KRX 건설,1047.19,-21.39,-2
MKF 국고채지수(총수익),127.95,0.08,0.06
KRX 반도체,1387.68,-29.39,-2.07
삼성그룹,4622.62,-102.39,-2.17
KRX 에너지화학,1434.19,-34.6,-2.36
KRX 은행,926.94,-1.52,-0.16
코스피 200 선물지수,1023.04,-11.56,-1.12
KRX 자동차,983.11,-22.02,-2.19
KRX 기계장비,1256.93,-23.58,-1.84
KRX 증권,849.31,-21.59,-2.48
KRX 철강,1640.12,-20.34,-1.22
KRX 정보통신,,,
KRX 100,3298.89,-57.02,-1.7
MKF 웰스 고배당20,5802.18,-60.78,-1.04
MKF 블루칩,5005.93,-85.79,-1.68
MKF 중형 순수가치,12875.06,-175.18,-1.34
MKF 5대그룹주,3696.1,-86.01,-2.27
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
BNY Latin America 35 ADR,4271.59,62.81,1.49
KRX 방송통신,848.57,-9.18,-1.07
BNY BRIC Select ADR,4700.42,75.09,1.62
MKF 순수가치,12475.35,-179.84,-1.42
MKF 중형 가치,6625.98,-97.54,-1.45
Hang Seng China (Hong Kong-listed) 25 Index,7690.09,-26.42,-0.34
MKF 중소형 가치,5141.19,-66.34,-1.27
