지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
MKF F15 VW,,,
KTB INDEX(시장가격),9780.94,1.5,0.02
MKF SAMs SW,6522.09,42.78,0.66
스타지수,,,
코스피 200,216.19,1.28,0.6
MKF F15 PW,,,
DJ Brazil 20,34375.09,-452.73,-1.3
Hang Seng China H,12947.73,196.27,1.54
TOPIX100,621.49,4.21,0.68
MKF 국고채지수(총수익),127.5,0.07,0.05
KRX 반도체,1473.28,13.69,0.94
삼성그룹,4939.71,50.49,1.03
KRX 에너지화학,1551.91,6.36,0.41
KRX 은행,989.08,-1.64,-0.17
코스피 200 선물지수,1088.66,3.52,0.32
KRX 자동차,956.82,12.56,1.33
KRX 기계장비,1376.18,15.91,1.17
KRX 증권,949.01,-3.13,-0.33
KRX 정보통신,,,
KRX 100,3497.24,22.21,0.64
MKF 웰스 고배당20,6215.27,61.15,0.99
MKF 블루칩,5272.57,24.36,0.46
MKF 중형 순수가치,13930.65,122.59,0.89
MKF 5대그룹주,3916.55,40.24,1.04
MKF 코스닥 엘리트30,,,
BNY Latin America 35 ADR,4409.29,-50.89,-1.14
KRX 방송통신,880.07,-2.68,-0.3
BNY BRIC Select ADR,4859.04,-60.82,-1.24
MKF 순수가치,13307.21,45.63,0.34
MKF 중형 가치,7148.4,22.85,0.32
MKF 중소형 가치,5500.34,8.68,0.16
