지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
MKF F15 VW,,,
MKF SAMs SW,5787.26,-95.1,-1.62
스타지수,,,
코스피 200,180.66,-2.03,-1.11
MKF F15 PW,,,
DJ Brazil 20,25710.19,-310.56,-1.19
Hang Seng China H,10877.54,-211.23,-1.9
TOPIX100,655.37,-5.34,-0.81
KRX 반도체,1105.84,-4.02,-0.36
삼성그룹,4005.56,-64.36,-1.58
KRX 은행,654.14,-14.78,-2.21
KRX 자동차,705.74,-11.38,-1.59
KRX 기계장비,1695.69,-24.53,-1.43
KRX 증권,983.78,-21.49,-2.14
KRX 정보통신,,,
KRX 100,2907.04,-33.65,-1.14
MKF 웰스 고배당20,5851.24,-70.65,-1.19
MKF 대형 가치,3671.42,-42.87,-1.15
MKF 블루칩,4500.83,-59.2,-1.3
MKF 중형 순수가치,12585.29,-112.97,-0.89
MKF 5대그룹주,3241.31,-31.63,-0.97
MKF 코스닥 엘리트30,,,
BNY Latin America 35 ADR,3456.3,-45.49,-1.3
KRX 방송통신,828.43,6.96,0.85
BNY BRIC Select ADR,3995.46,-70.88,-1.74
MKF 순수가치,11569.75,-139.31,-1.19
MKF 중형 가치,6745.66,-68.48,-1
MKF 중소형 가치,5261.17,-41.97,-0.79
