지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
MKF F15 VW,,,
KTB INDEX(시장가격),9780.8,2.4,0.02
MKF SAMs SW,6956.5,138.28,2.03
스타지수,,,
코스피 200,222.31,1.78,0.81
MKF F15 PW,,,
DJ Brazil 20,30531.02,637.87,2.13
Hang Seng China H,12668.25,142.53,1.14
TOPIX100,644.83,5.56,0.87
MKF 국고채지수(총수익),127.51,0.05,0.04
KRX 반도체,1510.59,6.12,0.41
삼성그룹,5221.95,51.9,1
KRX 은행,979.42,-7.43,-0.75
코스피 200 선물지수,1119.58,12.07,1.09
KRX 자동차,998.78,-5.03,-0.5
KRX 기계장비,1544.92,40.93,2.72
KRX 증권,1065.55,23.77,2.28
KRX 정보통신,,,
KRX 100,3584.62,26.8,0.75
MKF 웰스 고배당20,6365.49,85.24,1.36
MKF 블루칩,5413.2,38.31,0.71
MKF 중형 순수가치,13755.59,-101.97,-0.74
MKF 5대그룹주,4063.62,0.43,0.01
MKF 코스닥 엘리트30,,,
BNY Latin America 35 ADR,3946.23,92.72,2.41
KRX 방송통신,862.92,12.98,1.53
BNY BRIC Select ADR,4495.87,110.68,2.52
MKF 순수가치,13513.64,-24.9,-0.18
MKF 중형 가치,7055.69,0.93,0.01
MKF 중소형 가치,5509.7,-31.84,-0.57
