단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,960,-40,-4,990,1000,950,73872,71887170,13048320000,13592000
036360,3SOFT,4315,-375,-8,4620,4695,4275,340733,1510513590,78789531065,18259451
900010,3노드디지탈,4420,90,2.08,4425,4720,4285,4561613,20394640935,176800000000,40000000
013340,AJS,3470,-130,-3.61,3605,3650,3470,423279,1487394825,69681305960,20081068
039790,AMIC,1330,-225,-14.47,1560,1560,1325,1242392,1763825855,52193656830,39243351
065770,C&S마이크로,4700,-300,-6,5050,5090,4430,267537,1268459635,56400000000,12000000
037150,CJ인터넷,21900,-950,-4.16,22950,23000,21750,665740,14773329700,498455782200,22760538
051500,CJ푸드시스템,9690,-140,-1.42,9800,9900,9600,56267,545433210,104135523000,10746700
035760,CJ홈쇼핑,65300,200,0.31,65200,66200,64800,82068,5366340800,718530574300,11003531
035710,CL,3400,0,0,3445,3520,3310,261190,899288095,126609978600,37238229
050470,CMS,1395,-5,-0.36,1385,1435,1365,147695,206446350,16649278965,11934967
023460,CNH캐피탈,3210,-65,-1.98,3295,3320,3200,388708,1259994485,119412000000,37200000
068790,DMS,9870,550,5.9,9430,9960,9330,454566,4426351850,196288865010,19887423
065340,DM테크놀로지,4540,-25,-0.55,4600,4700,4510,38910,178535290,37844908820,8335883
064060,EBSI,590,20,3.51,580,615,575,2657321,1569094310,30254465450,51278755
047940,EBT네트웍스,2765,95,3.56,2900,2985,2620,622874,1747880935,40786774910,14751094
037370,EG,17950,2300,14.7,17950,17950,17950,128531,2307131450,80775000000,4500000
080220,EMLSI,4750,50,1.06,4750,4790,4660,27778,130760195,46472556000,9783696
079190,EMW안테나,6510,-230,-3.41,6810,6840,6510,31660,211405440,40823038200,6270820
054020,GK파워,1590,105,7.07,1490,1700,1475,1918225,3068745900,24278105910,15269249
083450,GST,4850,-25,-0.51,4900,4940,4650,349330,1682101535,36472000000,7520000
028150,GS홈쇼핑,81200,1500,1.88,80300,82400,80300,32364,2636921600,532875000000,6562500
053870,GT&T,2700,-80,-2.88,2780,2800,2665,14509,39501335,21600000000,8000000
041590,H&H,4800,10,0.21,4840,5000,4710,226743,1096323945,68348716800,14239316
007640,HK저축은행,10900,-150,-1.36,11500,11500,10500,39704,437964700,211668037400,19419086
036640,HRS,8110,510,6.71,7800,8250,7720,456837,3661055890,132637428000,16354800
053950,HS바이오팜,5700,-270,-4.52,5970,5970,5650,233092,1334273270,127593496800,22384824
025340,HS창투,430,-25,-5.49,460,460,430,2962859,1304802080,23338620230,54275861
007720,HS홀딩스,2005,-15,-0.74,2070,2070,1980,462635,932917705,92561482640,46165328
060910,I.S하이텍,1685,40,2.43,1640,1755,1630,686984,1165457590,92937354500,55155700
038710,ICM,2325,-175,-7,2210,2365,2200,541668,1240045510,57050185050,24537714
080570,IC코퍼레이션,1280,110,9.4,1200,1300,1190,6202206,7673113560,69984702720,54675549
026230,IDH,5380,-20,-0.37,5540,5540,5320,156491,847492290,111152532360,20660322
065310,JH코오스,1065,-55,-4.91,1120,1125,1060,326831,356055310,20729626470,19464438
037110,JS,2400,-150,-5.88,2500,2525,2360,966091,2346508100,106262800800,44276167
067130,JS픽쳐스,1100,-50,-4.35,1175,1175,1060,131981,145642835,20893224000,18993840
021320,KCC건설,71900,0,0,72900,73400,71500,10245,737262900,417020000000,5800000
036670,KCI,4170,-160,-3.7,4400,4430,4140,133378,563016400,26271000000,6300000
068060,KCW,2070,-80,-3.72,2140,2155,2055,109380,230899290,11260800000,5440000
060720,KH바텍,17400,150,0.87,17450,17700,17200,100392,1749600050,139200000000,8000000
039420,KL-Net,12700,-600,-4.51,13300,13300,12600,7117,91387200,30676507100,2415473
036030,KTH,5690,-10,-0.18,5720,5780,5640,43756,248576470,196305000000,34500000
060370,KT서브마린,11200,-550,-4.68,12000,12000,11200,4630,53135700,49056000000,4380000
016990,LG마이크론,32000,250,0.79,32200,32300,31300,92532,2954200750,240000000000,7500000
032640,LG텔레콤,9420,220,2.39,9350,9530,9280,2690782,25369696590,2611962810600,277278430
068150,MCS로직,3800,-85,-2.19,3970,3970,3700,62166,236904850,23902000000,6290000
086960,MDS테크,11650,650,5.91,11100,11800,11050,252188,2892924850,93200000000,8000000
078150,NCB네트웍스,2630,180,7.35,2610,2785,2420,116901,312238000,57781223610,21970047
035420,NHN,258000,15000,6.17,251000,269000,247400,274220,70070990700,12344886942000,47848399
065910,PW제네틱스,5100,-220,-4.14,5350,5450,5070,68821,356103480,41678225100,8172201
091340,S&K폴리텍,5620,-70,-1.23,5610,5800,5550,104257,589767670,44398000000,7900000
046140,SBSi,11200,-300,-2.61,11650,11750,11200,195791,2247986100,127052049600,11343933
021880,SLS캐피탈,1380,30,2.22,1370,1385,1340,88063,119679755,57263217300,41495085
051980,SNH,5830,-20,-0.34,5930,6040,5770,309304,1834461750,101416756100,17395670
071660,SSCP,31000,2000,6.9,29000,31000,29000,206650,6216118350,593805000000,19155000
031800,ST&I,940,-40,-4.08,975,990,915,551596,524227735,63046444840,67070686
036540,STS반도체,6510,-180,-2.69,6700,6740,6510,119695,790529340,98081984070,15066357
032540,TJ미디어,4100,0,0,4080,4165,4060,169872,694588635,52834650000,12886500
048770,TPC,3160,50,1.61,3110,3190,3070,27691,86517445,13588000000,4300000
065810,UC아이콜스,790,-45,-5.39,835,845,785,906701,737495350,12776710290,16173051
057030,YBM시사닷컴,18000,0,0,18150,18200,17550,41520,740842050,201960000000,11220000
023770,YNK코리아,2295,35,1.55,2220,2390,2160,572090,1290246600,57309445620,24971436
040300,YTN,4390,215,5.15,4230,4500,4200,326153,1435378760,184380000000,42000000
052220,iMBC,4190,-40,-0.95,4235,4270,4190,109867,464365220,96370000000,23000000
054150,가드텍,265,-10,-3.64,280,280,255,4081651,1075186305,15957909920,60218528
040610,가로수닷컴,3270,310,10.47,3085,3390,3085,2100424,6815317550,93923516760,28722788
079940,가비아,5190,-40,-0.76,5350,5390,5130,31376,164365560,31140000000,6000000
078890,가온미디어,18900,300,1.61,18950,18950,18150,105288,1959225950,141884889300,7507137
030270,가희,14550,150,1.04,14800,15450,14400,52266,778698700,14550000000,1000000
039240,경남스틸,5570,-100,-1.76,5670,5850,5390,72467,401891700,27850000000,5000000
011040,경동제약,14100,100,0.71,13950,14400,13950,7272,103303950,187177500000,13275000
024910,경창산업,3165,-225,-6.64,3485,3485,3100,255191,829290230,49247400000,15560000
089890,고려반도체,4780,-220,-4.4,5010,5190,4775,49590,243410210,25652768640,5366688
049720,고려신용정보,725,-10,-1.36,735,745,725,152421,111716195,10367500000,14300000
014570,고려제약,2670,-130,-4.64,2800,2835,2660,110842,304663775,29370000000,11000000
038500,골든오일,5380,-110,-2,5550,5560,5320,113314,607978050,75133168740,13965273
036760,골든프레임,1160,-20,-1.69,1180,1225,1070,1608908,1833168965,21946834600,18919685
014200,광림,14700,-600,-3.92,15050,15800,14700,6579,97876050,44714357100,3041793
026910,광진실업,3630,-70,-1.89,3700,3740,3590,53490,193903775,21780000000,6000000
090150,광진윈텍,4770,-80,-1.65,4910,5000,4750,47344,230550200,38160000000,8000000
053270,구영테크,1415,-55,-3.74,1450,1480,1410,73814,105419685,18196723125,12859875
066620,국보디자인,5440,-10,-0.18,5520,5550,5400,15516,84574570,40800000000,7500000
043650,국순당,6210,-90,-1.43,6360,6360,6180,89141,555086450,110900067840,17858304
