단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
060310,3S,1025,-15,-1.44,1040,1050,1025,103309,107163525,13931800000,13592000
036360,3SOFT,4770,185,4.03,4850,5120,4700,448931,2201464435,87097581270,18259451
900010,3노드디지탈,4525,-575,-11.27,4520,5000,4340,15474713,71046734400,181000000000,40000000
013340,AJS,3780,-20,-0.53,3940,3970,3765,396851,1527692220,75906437040,20081068
039790,AMIC,1750,-40,-2.23,1800,1800,1695,890248,1546958010,68675864250,39243351
065770,C&S마이크로,4870,-85,-1.72,5100,5190,4870,152680,763592245,58440000000,12000000
037150,CJ인터넷,23150,400,1.76,23400,23800,23100,296197,6929064100,526906454700,22760538
051500,CJ푸드시스템,9660,120,1.26,9900,9900,9560,9227,88793710,103813122000,10746700
035760,CJ홈쇼핑,70200,2200,3.24,69400,70200,68900,30622,2131653400,772447876200,11003531
035710,CL,3135,65,2.12,3145,3145,3000,201208,616945180,116741847915,37238229
050470,CMS,1400,40,2.94,1390,1440,1350,380709,528816575,16708953800,11934967
023460,CNH캐피탈,3620,85,2.4,3530,3680,3450,1280167,4576817555,134664000000,37200000
068790,DMS,8570,-20,-0.23,8710,8870,8550,112501,974229770,170435215110,19887423
065340,DM테크놀로지,4310,75,1.77,4300,4330,4215,54356,232524425,35927655730,8335883
064060,EBSI,740,-100,-11.9,855,855,725,8795342,6912200325,37946278700,51278755
047940,EBT네트웍스,2400,-15,-0.62,2415,2480,2275,199669,475933135,35402625600,14751094
037370,EG,13800,-600,-4.17,14900,14900,13800,136507,1931491250,62100000000,4500000
080220,EMLSI,5420,150,2.85,5300,5590,5300,24984,135521560,50479907120,9313636
079190,EMW안테나,6820,-80,-1.16,6920,7020,6820,18265,125463760,42766992400,6270820
054020,GK파워,1620,210,14.89,1450,1620,1320,2454808,3508182025,24736183380,15269249
083450,GST,4390,230,5.53,4210,4390,4120,232236,978144645,33012800000,7520000
028150,GS홈쇼핑,84000,0,0,86000,86000,84000,13074,1107060000,551250000000,6562500
053870,GT&T,2805,130,4.86,2695,2910,2695,99934,279048265,22440000000,8000000
041590,H&H,5200,-860,-14.19,5800,5990,5160,829046,4443137260,74044443200,14239316
007640,HK저축은행,10050,50,0.5,9830,10300,9830,36714,371056490,195161814300,19419086
036640,HRS,8400,-80,-0.94,8720,9050,8400,734922,6426153860,137380320000,16354800
053950,HS바이오팜,6890,160,2.38,6800,6930,6580,129643,875011290,154231437360,22384824
025340,HS창투,495,-25,-4.81,540,545,480,10209386,5232827035,26866551195,54275861
007720,HS홀딩스,2135,-75,-3.39,2260,2280,2130,538569,1186724095,96586155295,45239417
060910,I.S하이텍,1520,-265,-14.85,1850,1895,1520,1552714,2695253270,83836664000,55155700
038710,ICM,2650,-210,-7.34,2885,2955,2650,389868,1095720950,54424942100,20537714
080570,IC코퍼레이션,1220,-110,-8.27,1330,1415,1190,18359570,23686997900,66704169780,54675549
026230,IDH,5450,-20,-0.37,5570,5650,5390,171740,941312880,112598754900,20660322
065310,JH코오스,1205,5,0.42,1260,1260,1190,360053,434741785,23454647790,19464438
037110,JS,1995,-15,-0.75,2030,2030,1915,506781,996206635,88330953165,44276167
067130,JS픽쳐스,1250,-45,-3.47,1295,1325,1250,130921,167646295,23742300000,18993840
021320,KCC건설,70200,3200,4.78,67500,70200,65800,10645,721866000,407160000000,5800000
036670,KCI,5300,-210,-3.81,5990,6180,4800,1231952,6834120070,33390000000,6300000
068060,KCW,2420,-80,-3.2,2540,2540,2400,172873,426513555,13164800000,5440000
060720,KH바텍,17350,-250,-1.42,17800,18100,17000,113840,1986531050,138800000000,8000000
039420,KL-Net,13900,50,0.36,14200,14200,13800,9098,127037150,33575074700,2415473
036030,KTH,5240,140,2.75,5110,5240,5110,65387,338255920,180780000000,34500000
060370,KT서브마린,10800,50,0.47,11000,11000,10500,1834,19554650,47304000000,4380000
016990,LG마이크론,29700,1550,5.51,29200,29950,28750,108038,3159981350,222750000000,7500000
032640,LG텔레콤,9030,150,1.69,9040,9080,8980,946961,8543752640,2503824222900,277278430
068150,MCS로직,3830,-140,-3.53,4045,4045,3810,132980,514697290,24090700000,6290000
086960,MDS테크,10700,450,4.39,10600,11000,10200,549522,5393035000,85600000000,8000000
078150,NCB네트웍스,2925,15,0.52,3000,3000,2880,87676,255536730,64262387475,21970047
035420,NHN,210000,9700,4.84,206500,216700,206500,252961,53613544900,10048163790000,47848399
065910,PW제네틱스,5150,120,2.39,5200,5400,5000,160503,829907030,37861352850,7351719
091340,S&K폴리텍,7700,-130,-1.66,7920,8170,7580,94817,748145080,60830000000,7900000
046140,SBSi,12350,50,0.41,12600,12700,12250,101742,1263345250,140097572550,11343933
021880,SLS캐피탈,1350,25,1.89,1365,1365,1330,76330,102524575,56018364750,41495085
051980,SNH,5120,10,0.2,5240,5350,5110,163475,850846140,89065830400,17395670
071660,SSCP,26450,250,0.95,26200,26900,26000,56726,1488795250,506649750000,19155000
031800,ST&I,1020,-40,-3.77,1100,1100,970,1080166,1100003470,68412099720,67070686
036540,STS반도체,6890,-20,-0.29,7200,7200,6890,59582,416416030,103807199730,15066357
032540,TJ미디어,3985,0,0,3980,4145,3945,249088,995207560,51352702500,12886500
048770,TPC,3320,20,0.61,3345,3590,3250,197836,676593155,14276000000,4300000
065810,UC아이콜스,855,-10,-1.16,860,920,825,2042734,1771305110,13827958605,16173051
057030,YBM시사닷컴,17950,200,1.13,18050,18200,17500,60046,1073073650,201399000000,11220000
023770,YNK코리아,2600,0,0,2650,2705,2580,200353,530576120,64925733600,24971436
040300,YTN,4195,80,1.94,4200,4250,4155,93741,393306555,176190000000,42000000
052220,iMBC,4340,65,1.52,4345,4405,4300,65314,283576335,99820000000,23000000
054150,가드텍,305,0,0,310,315,300,4184187,1280653505,18366651040,60218528
040610,가로수닷컴,2325,20,0.87,2470,2470,2290,226131,530693605,66780482100,28722788
079940,가비아,5550,-40,-0.72,5730,5750,5550,63701,357898110,33300000000,6000000
078890,가온미디어,17950,1150,6.85,17200,18100,17200,113907,1995985000,134753109150,7507137
030270,가희,16200,100,0.62,16000,17450,15800,175296,2911327450,16200000000,1000000
039240,경남스틸,5860,-540,-8.44,6600,6700,5730,186714,1123954530,29300000000,5000000
011040,경동제약,14050,-50,-0.35,14000,14300,14000,5537,78161350,186513750000,13275000
024910,경창산업,4050,200,5.19,3905,4250,3890,204986,839664445,63018000000,15560000
089890,고려반도체,5440,50,0.93,5490,5500,5320,25433,137279100,29194782720,5366688
049720,고려신용정보,850,45,5.59,815,905,815,1785625,1523523775,12155000000,14300000
014570,고려제약,2480,-15,-0.6,2545,2545,2470,59142,147081970,27280000000,11000000
038500,골든오일,5770,-550,-8.7,6300,6410,5500,411183,2459481610,80579625210,13965273
036760,골든프레임,1535,200,14.98,1365,1535,1235,3038436,4449138830,29041716475,18919685
014200,광림,14000,250,1.82,13950,14150,13550,17770,248202050,42585102000,3041793
026910,광진실업,4060,10,0.25,4200,4220,4010,65566,268264185,24360000000,6000000
090150,광진윈텍,4730,50,1.07,4880,4880,4725,43772,209285530,37840000000,8000000
053270,구영테크,1435,-25,-1.71,1460,1470,1430,58893,84814365,18453920625,12859875
066620,국보디자인,5270,60,1.15,5220,5300,5220,11138,58449920,39525000000,7500000
043650,국순당,6660,40,0.6,6750,6830,6660,77226,520407570,118936304640,17858304
006050,국영지앤엠,3535,5,0.14,3680,3780,3525,183623,662774865,26276149900,7433140
078130,국일제지,11700,-450,-3.7,12450,12700,11550,5363,64563100,23400000000,2000000
053740,국제엘렉트릭,12900,100,0.78,13150,13150,12750,17578,225989050,127090800000,9852000
037510,굿라이프10-MF,6000,-300,-4.76,5910,6590,5910,3,18500,4504800000,750800
065270,굿센,2440,-145,-5.61,2640,2675,2440,291489,740225835,38628811200,15831480
051530,굿이엠지,5330,-520,-8.89,5850,5850,4980,86986,460813985,31704902710,5948387
019010,그랜드백화점,23200,1300,5.94,22050,23400,22050,50607,1162816200,111824000000,4820000
033880,그랜드포트,1095,5,0.46,1110,1140,1060,883107,969192880,26801098455,24475889
033885,그랜드포트우,1205,155,14.76,1200,1205,1120,196296,236047560,964000000,800000
053260,금강철강,4150,-200,-4.6,4490,4490,4050,61342,255423345,77688000000,18720000
036190,금화피에스시,7620,130,1.74,7550,7650,7400,3421,25643370,45720000000,6000000
004790,기륭전자,2660,110,4.31,2650,2740,2595,909974,2420554595,92361065300,34722205
035460,기산텔레콤,4850,-20,-0.41,5000,5130,4850,353986,1756109435,69536099000,14337340
039860,나노엔텍,3490,0,0,3550,3550,3420,115171,399411190,61482227160,17616684
091970,나노캠텍,8630,30,0.35,8700,8900,8630,26753,232580590,41648380000,4826000
010670,나노트로닉스,11000,700,6.8,10400,11250,10300,129166,1384516400,132631796000,12057436
071360,나노하이텍,1570,0,0,1585,1625,1555,37998,60069585,19625000000,12500000
