단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
005760,ACTS,500,-50,-9.09,550,550,495,1598809,834331000,24087171000,48174342
015670,AP우주통신,635,-105,-14.19,735,755,635,2471920,1698367400,19953179550,31422330
015675,AP우주통신(1우B),345,-35,-9.21,380,385,340,242861,88596995,1856372550,5380790
004560,BNG스틸,2740,-70,-2.49,2815,2890,2725,2440,6850650,21320452380,7781187
004565,BNG스틸(1우),4445,155,3.61,4030,4445,4030,760,3110700,488292140,109852
001460,BYC,57300,-600,-1.04,56600,57300,56500,121,6918300,35790439500,624615
001465,BYC(1우),26000,-550,-2.07,26000,26500,26000,140,3652000,5600010000,215385
001040,CJ,48700,-900,-1.81,49600,49650,48100,51860,2529851000,1091067787200,22403856
001045,CJ(1우),20800,-600,-2.8,21050,21300,20700,12292,257407100,74623244800,3587656
001047,CJ(2우B),29000,-750,-2.52,29200,29500,28500,5610,162539000,27575375000,950875
001049,CJ(3우B),28700,0,0,28700,29300,27500,1170,33664500,24288982200,846306
004530,CKF,4550,50,1.11,4400,4550,4400,1090,4838900,10904134150,2396513
014820,EASTEL,2180,-170,-7.23,2370,2385,2165,313135,700695150,66421460800,30468560
014825,EASTEL(1우),1110,-120,-9.76,1205,1210,1110,23090,26810700,2945473800,2653580
014827,EASTEL(2우B),4350,-410,-8.61,4710,4715,4350,2130,9561300,556191000,127860
007700,F&F,3700,-280,-7.04,3980,4020,3620,164340,628216000,56980000000,15400000
001370,FnC코오롱,13100,-700,-5.07,13750,13800,13000,34570,458292500,150422164800,11482608
001375,FnC코오롱(1우),7510,-220,-2.85,7710,7790,7500,15080,115565900,5441873670,724617
004020,INI스틸,5980,-120,-1.97,6150,6150,5970,359890,2169029200,696059555620,116397919
004025,INI스틸(1우B),4040,-30,-0.74,3965,4095,3965,6460,25950050,1682886240,416556
009070,KCTC,36950,-750,-1.99,36300,36950,35500,242,8652400,14780000000,400000
017300,KDS,275,-35,-11.29,310,315,270,2462580,706779500,14194293025,51615611
006200,KEC,43800,-750,-1.68,45400,45400,43350,35399,1554656200,352800108600,8054797
018590,KNC,635,-75,-10.56,705,715,635,329170,220003500,5899795795,9291017
030200,KT,55000,400,0.73,54700,55300,54300,833992,45718707000,16999271245000,309077659
030210,KTB네트워크,2620,-300,-10.27,2910,2980,2620,369229,1020764780,158022921040,60314092
003550,LGCI,8000,-20,-0.25,8020,8040,7930,480100,3831098100,682343264000,85292908
003555,LGCI(1우),5660,-40,-0.7,5700,5760,5650,25770,145903400,12032843040,2125944
002610,LGEI,14500,0,0,14650,14750,14500,502996,7343896000,1346545284000,92865192
002615,LGEI(1우),8720,20,0.23,8720,8750,8700,51976,453279620,16651319600,1909555
017940,LG가스,19350,-50,-0.26,19350,19400,18650,5920,113703500,132741000000,6860000
006360,LG건설,13950,-600,-4.12,14750,14750,13850,332430,4679861500,711450000000,51000000
010120,LG산전,1575,-110,-6.53,1660,1690,1550,2880847,4679591925,204160297950,129625586
001120,LG상사,5800,-270,-4.45,6020,6070,5790,1259029,7441622600,394400000000,68000000
068870,LG생명과학,20100,50,0.25,20350,21050,19750,696246,14210888100,190487499000,9476990
