지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1678,22,1.33
MKF 보험주 Top10 지수,,,
KTB INDEX(시장가격),10129.42,-13.53,-0.13
FnGuide-RAFI 코리아 대형 지수,5759.24,66.15,1.16
MKF SAMs EW 지수,11211.21,111.27,1
MKF SAMs SW,8467.1,102.19,1.22
MKF F15 VW,,,
코스피 200 선물지수,1238.57,16.26,1.33
스타지수,,,
코스피 200,243.49,3.82,1.59
DJ Brazil 20,29678.4,459.47,1.57
Hang Seng China H,9853.34,268.51,2.8
TOPIX100,505.06,9.94,2.01
KRX 건설,1108.46,31.27,2.9
S&P GSCI Gold Index(TR),925.12,-3.53,-0.38
S&P GSCI North American Copper Index(TR),503.62,-4.55,-0.9
MKF 국고채지수(총수익),143.05,-0.2,-0.14
KRX 반도체,1360.27,14.1,1.05
KRX 보험,1438.91,-16.33,-1.12
삼성그룹,5615.22,32.75,0.59
핵심소비재 지수,,,
KRX 에너지화학,2472.37,104.73,4.42
KRX 운송,1134.84,30.27,2.74
S&P GSCI Silver Index(TR),1172.89,-12.98,-1.09
KRX 은행,802.75,-1.68,-0.21
KRX 자동차,2362.1,51.85,2.24
KRX 기계장비,1757.16,17.54,1.01
KRX 증권,657.3,4.66,0.71
KRX 철강,2238.35,28.37,1.28
S&P GSCI Soybeans Index(TR),3727.32,-53.22,-1.41
FnGuide 태양광 지수,,,
KRX 정보통신,,,
KRX 100,3963.22,60.76,1.56
MKF 웰스 고배당20,7000.42,108.98,1.58
MK 머니마켓 지수(총수익),10449.59,-0.2,0
미국달러선물지수,1252.83,-17.67,-1.39
MKF 블루칩,6164.86,94.06,1.55
MK 통안채지수(총수익),10740.57,-1.8,-0.02
MKF 5대그룹주,5020.61,88.4,1.79
MKF 수출주 지수,10540.34,224.96,2.18
MKF 우량업종대표주 지수,10143.52,161.73,1.62
KOBI 크레딧 지수(총수익),10537.65,-8.32,-0.08
MKF 코스닥 엘리트30,,,
코스피 200 정보기술,1145.31,10.78,0.95
MKF LG그룹+ FW,5833.32,110.5,1.93
S&P 500 Futures Index(ER),100.36,-2.12,-2.07
MKF 순수가치,14718.42,162.6,1.12
코스피 200 건설,614.06,17.62,2.95
S&P GSCI Industrial Metals Select Index(TR),224.97,-0.97,-0.43
코스피 200 금융,722.98,-3.1,-0.43
S&P GSCI Precious Metals Index(TR),2206.25,-10.6,-0.48
NASDAQ 100,2371.94,45.06,1.94
S&P GSCI Agriculture Enhanced Index(ER),123.83,-0.47,-0.38
BNY Latin America 35 ADR,4082.3,63.69,1.58
MKF 중형 가치,8688.51,140.64,1.65
KRX 방송통신,800.85,16.46,2.1
BNY BRIC Select ADR,4363.75,70.04,1.63
MKF 블루칩30 지수,,,
MKF SAMs FW,7505.36,40.24,0.54
코스피 200 에너지/화학,1276.77,52.56,4.29
S&P GSCI Crude Oil Enhanced Index (ER),992.2,-4.35,-0.44
국채선물지수,1149.15,-2.32,-0.2
코스피 200 경기소비재,2154.15,44.82,2.12
KRX 헬스케어,1455.94,64.32,4.62
코스피 200 중공업,576.63,8.86,1.56
Hang Seng China (Hong Kong-listed) 25 Index,6794.69,162.03,2.44
코스피 200 철강/소재,976.53,11.52,1.19
코스닥 프리미어,,,
코스피 200 생활소비재,840.88,21.81,2.66
MKF 현대차그룹+ FW,27716.42,617.68,2.28
MKF 중소형 가치,6330.99,114.85,1.85
FnGuide-RAFI 코리아200 지수,5996.81,71.61,1.21
코스피 200 커버드콜 5% OTM,293.66,3.4,1.17
코스피 100 동일가중지수,1785.85,28.89,1.64
코스피 50,1563.64,21.58,1.4
KRX 100 동일가중지수,1743.35,29.72,1.73
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
코스피 100,1824.77,27.47,1.53
