지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1533,14.5,0.95
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),10122.53,5.2,0.05
MKF SAMs EW 지수,12201.75,-86.46,-0.7
MKF SAMs SW,9522.85,13.56,0.14
스타지수,,,
코스피 200,276.32,-1.03,-0.37
DJ Brazil 20,36092.82,403.62,1.13
Hang Seng China H,13004.31,43.49,0.34
TOPIX100,565.47,-1.81,-0.32
KRX 건설,1241.73,6.14,0.5
S&P GSCI Gold Index(TR),849.25,0,0
S&P GSCI North American Copper Index(TR),630.38,0,0
MKF 국고채지수(총수익),140.5,0.08,0.06
KRX 반도체,1635.11,-48.7,-2.89
KRX 보험,1424.31,-10.08,-0.7
삼성그룹,6213.83,-59.38,-0.95
핵심소비재 지수,,,
KRX 에너지화학,3489.3,44.99,1.31
KRX 운송,1293.73,-13.17,-1.01
KRX 은행,897.78,-9.7,-1.07
코스피 200 선물지수,1396.88,-6.32,-0.45
KRX 자동차,2524.64,8.5,0.34
KRX 기계장비,2723.45,42.6,1.59
KRX 증권,813.68,-8.97,-1.09
KRX 철강,2640.98,-4.62,-0.17
S&P GSCI Soybeans Index(TR),4094.07,0,0
KRX 정보통신,,,
KRX 100,4470.55,-9.28,-0.21
MKF 웰스 고배당20,7010.41,-13.44,-0.19
MK 머니마켓 지수(총수익),10303.63,0.74,0.01
미국달러선물지수,1197.46,-1.77,-0.15
MKF 블루칩,6623.9,-23.31,-0.35
MK 통안채지수(총수익),10577.74,1.54,0.01
MKF 5대그룹주,5838.61,-37.72,-0.64
MKF 수출주 지수,12890.81,76.58,0.6
MKF 우량업종대표주 지수,11156.81,-24.68,-0.22
KOBI 크레딧 지수(총수익),10374.02,5.69,0.05
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
MKF LG그룹+ FW,7502.98,-60.21,-0.8
MKF 순수가치,16427.16,-19.21,-0.12
코스피 200 건설,683.74,1.9,0.28
코스피 200 경기소비재,2325.3,7.59,0.33
S&P GSCI Industrial Metals Select Index(TR),274.68,0,0
코스피 200 금융,798.19,-8.69,-1.08
S&P GSCI Precious Metals Index(TR),2107.49,0,0
NASDAQ 100,2336.09,10.16,0.44
S&P GSCI Agriculture Enhanced Index(ER),138.32,0,0
BNY Latin America 35 ADR,4826.28,58.66,1.23
MKF 중형 가치,9650.2,87.05,0.91
KRX 방송통신,752.95,-1.18,-0.16
BNY BRIC Select ADR,5281.27,69.92,1.34
MKF 블루칩30 지수,,,
MKF SAMs FW,8289.53,-68.85,-0.82
코스피 200 에너지/화학,1775.54,21.53,1.23
S&P GSCI Crude Oil Enhanced Index (ER),1172.31,0,0
코스피 200 정보기술,1292.97,-34.09,-2.57
코스피 200 중공업,793.88,7.55,0.96
Hang Seng China (Hong Kong-listed) 25 Index,8440.61,31.6,0.38
코스피 200 철강/소재,1160.97,-6.55,-0.56
코스닥 프리미어,,,
코스피 200 생활소비재,821.45,-0.71,-0.09
MKF 현대차그룹+ FW,33040.57,-3.44,-0.01
MKF 중소형 가치,6792.59,30.3,0.45
코스피 200 커버드콜 5% OTM,317.32,-1.15,-0.36
코스피 100 동일가중지수,1985.97,-1.58,-0.08
코스피 50,1789.13,-12.32,-0.68
KRX 100 동일가중지수,1886.8,-0.02,0
코스피 100,2071.45,-9.17,-0.44
