지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1478.5,-22.25,-1.48
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),10090.02,0.03,0
MKF SAMs EW 지수,12281.03,134.93,1.11
MKF SAMs SW,9529.62,236.3,2.54
스타지수,,,
코스피 200,281.76,4.61,1.66
DJ Brazil 20,35310.83,437.05,1.25
Hang Seng China H,12870.83,137.62,1.08
TOPIX100,576.51,5.75,1.01
KRX 건설,1240.49,25.07,2.06
S&P GSCI Gold Index(TR),827.03,8.78,1.07
S&P GSCI North American Copper Index(TR),618.17,16.04,2.66
MKF 국고채지수(총수익),140.05,0.03,0.02
KRX 반도체,1751.75,-16.1,-0.91
KRX 보험,1459,5.79,0.4
삼성그룹,6283.01,93.99,1.52
핵심소비재 지수,,,
KRX 에너지화학,3573.76,127.69,3.71
KRX 운송,1331,20.86,1.59
KRX 은행,905.38,2.2,0.24
코스피 200 선물지수,1421.9,21.48,1.53
KRX 자동차,2478.26,69.36,2.88
KRX 기계장비,2816.09,136.34,5.09
KRX 증권,887.02,5.25,0.6
KRX 철강,2710.94,96.48,3.69
S&P GSCI Soybeans Index(TR),4093.29,114.24,2.87
KRX 정보통신,,,
KRX 100,4547.45,77.07,1.72
MKF 웰스 고배당20,7087.93,41.46,0.59
MK 머니마켓 지수(총수익),10290.54,1.6,0.02
미국달러선물지수,1206.76,-1.22,-0.1
MKF 블루칩,6760.18,51.02,0.76
MK 통안채지수(총수익),10564.19,2.1,0.02
MKF 5대그룹주,5935.93,136.43,2.35
MKF 수출주 지수,13163.42,379.68,2.97
MKF 우량업종대표주 지수,11392.81,220.46,1.97
KOBI 크레딧 지수(총수익),10345.13,2.47,0.02
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
MKF LG그룹+ FW,7876.88,77.16,0.99
MKF 순수가치,16738.01,225.63,1.37
코스피 200 건설,689.88,13.03,1.93
코스피 200 경기소비재,2261.73,60.47,2.75
S&P GSCI Industrial Metals Select Index(TR),271.76,6.98,2.64
코스피 200 금융,822.07,3.45,0.42
S&P GSCI Precious Metals Index(TR),2035.57,33.29,1.66
NASDAQ 100,2343.51,5.66,0.24
S&P GSCI Agriculture Enhanced Index(ER),136.47,4.5,3.41
BNY Latin America 35 ADR,4698.77,46.84,1.01
MKF 중형 가치,9786.99,219.78,2.3
KRX 방송통신,758.8,-1.53,-0.2
BNY BRIC Select ADR,5180.98,34.43,0.67
MKF 블루칩30 지수,,,
MKF SAMs FW,8397.54,132.97,1.61
코스피 200 에너지/화학,1816.9,64.58,3.69
S&P GSCI Crude Oil Enhanced Index (ER),1171.96,36.48,3.21
코스피 200 정보기술,1374.44,-7.84,-0.57
코스피 200 중공업,816.47,34.72,4.44
Hang Seng China (Hong Kong-listed) 25 Index,8302.23,72.05,0.88
코스피 200 철강/소재,1206.06,37.9,3.24
코스닥 프리미어,,,
코스피 200 생활소비재,821.62,2.27,0.28
MKF 현대차그룹+ FW,33127.6,1439.73,4.54
MKF 중소형 가치,6887.8,99.68,1.47
코스피 200 커버드콜 5% OTM,322.82,4.98,1.57
코스피 100 동일가중지수,2021.38,2021.38,0
코스피 50,1829.75,30.4,1.69
KRX 100 동일가중지수,1927.22,1927.22,0
코스피 100,2111.48,34.51,1.66
