지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1435.5,17.5,1.23
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),10029.12,-3.31,-0.03
MKF SAMs EW 지수,12373.31,-61.3,-0.49
MKF SAMs SW,9378.04,32.42,0.35
스타지수,,,
코스피 200,282.03,2.02,0.72
DJ Brazil 20,38802.52,120.76,0.31
Hang Seng China H,13586.7,0,0
TOPIX100,585.16,-8.29,-1.4
KRX 건설,1266.74,-0.51,-0.04
S&P GSCI Gold Index(TR),803.03,10.78,1.36
S&P GSCI North American Copper Index(TR),644.92,1.44,0.22
MKF 국고채지수(총수익),139.19,-0.04,-0.03
KRX 반도체,1876.71,4.79,0.26
삼성그룹,6355.86,-8.1,-0.13
핵심소비재 지수,,,
KRX 에너지화학,3342.36,95.85,2.95
KRX 은행,1017.7,-5.19,-0.51
코스피 200 선물지수,1434.79,8.84,0.62
KRX 자동차,2191.62,22.77,1.05
KRX 기계장비,2654.15,41.63,1.59
KRX 증권,983.35,4.81,0.49
KRX 철강,2771.82,15.39,0.56
S&P GSCI Soybeans Index(TR),4109.03,-32.16,-0.78
KRX 정보통신,,,
KRX 100,4558.64,30.36,0.67
MKF 웰스 고배당20,7340.95,14.58,0.2
MK 머니마켓 지수(총수익),10248.86,1.03,0.01
미국달러선물지수,1209.05,3.32,0.28
MKF 블루칩,6800.04,25.78,0.38
MK 통안채지수(총수익),10517.62,1.59,0.02
MKF 5대그룹주,5680.38,48.93,0.87
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
MKF LG그룹+ FW,7593.92,128.7,1.72
MKF 순수가치,17094.89,107.57,0.63
NASDAQ 100,2334.54,-8.38,-0.36
S&P GSCI Agriculture Enhanced Index(ER),140.98,-0.01,-0.01
BNY Latin America 35 ADR,5103.17,22.1,0.43
MKF 중형 가치,9476.17,105.2,1.12
KRX 방송통신,789.59,-5.6,-0.7
BNY BRIC Select ADR,5709.6,48.94,0.86
MKF SAMs FW,8487.97,-5.12,-0.06
S&P GSCI Crude Oil Enhanced Index (ER),1279.1,1.48,0.12
Hang Seng China (Hong Kong-listed) 25 Index,8678.43,0,0
코스닥 프리미어,,,
MKF 현대차그룹+ FW,31756.04,377.56,1.2
MKF 중소형 가치,6817.9,67.13,0.99
코스피 200 커버드콜 5% OTM,321.42,0.31,0.1
코스피 50,1833.3,12.59,0.69
