지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1739,-21,-1.19
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),10121.91,-3.65,-0.04
MKF SAMs EW 지수,11008.89,467.03,4.43
MKF SAMs SW,8229.48,362.84,4.61
스타지수,,,
FnGuide-RAFI 코리아 대형 지수,5721.62,275.12,5.05
코스피 200,242.23,11.85,5.14
DJ Brazil 20,30289.21,393.4,1.32
Hang Seng China H,10946.64,494,4.73
TOPIX100,523.04,7.96,1.55
KRX 건설,1180.02,45.59,4.02
S&P GSCI Gold Index(TR),970.01,3.59,0.37
S&P GSCI North American Copper Index(TR),604.24,3.43,0.57
MKF 국고채지수(총수익),142.02,-0.04,-0.03
KRX 반도체,1354.58,70.03,5.45
KRX 보험,1430.66,52.87,3.84
삼성그룹,5458.11,230.41,4.41
핵심소비재 지수,,,
KRX 에너지화학,2806.51,189.91,7.26
KRX 운송,1209.57,52.75,4.56
S&P GSCI Silver Index(TR),1449.88,23.34,1.64
KRX 은행,809.7,46.37,6.07
코스피 200 선물지수,1217.48,56.44,4.86
KRX 자동차,2282.31,111.25,5.12
KRX 기계장비,2063.13,95.23,4.84
KRX 증권,744.19,39.37,5.59
KRX 철강,2644.53,135.15,5.39
S&P GSCI Soybeans Index(TR),4030.89,58.19,1.46
FnGuide 태양광 지수,,,
KRX 정보통신,,,
KRX 100,3927.15,197.72,5.3
MKF 웰스 고배당20,6892.78,219.29,3.29
MK 머니마켓 지수(총수익),10384.15,0.67,0.01
미국달러선물지수,1180.69,-8.48,-0.71
MKF 블루칩,6099.39,244.19,4.17
MK 통안채지수(총수익),10673.33,0.07,0
MKF 5대그룹주,4959.65,258.18,5.49
MKF 수출주 지수,11404.72,529.01,4.86
MKF 우량업종대표주 지수,10462.97,479.22,4.8
KOBI 크레딧 지수(총수익),10479.61,-2.24,-0.02
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
코스피 200 정보기술,1028.44,35.13,3.54
MKF LG그룹+ FW,5637.42,232.26,4.3
S&P 500 Futures Index(ER),100.24,2.51,2.57
MKF 순수가치,15502.68,596.25,4
코스피 200 건설,653.99,27.93,4.46
S&P GSCI Industrial Metals Select Index(TR),256.66,-1.43,-0.55
코스피 200 금융,735.42,39.88,5.73
S&P GSCI Precious Metals Index(TR),2369.71,13.38,0.57
NASDAQ 100,2182.05,14.98,0.69
S&P GSCI Agriculture Enhanced Index(ER),135.76,1.07,0.79
BNY Latin America 35 ADR,4204.89,38.01,0.91
MKF 중형 가치,9384.3,374.77,4.16
KRX 방송통신,692.31,26.48,3.98
BNY BRIC Select ADR,4570.36,19.21,0.42
MKF 블루칩30 지수,,,
MKF SAMs FW,7295.25,327.32,4.7
코스피 200 에너지/화학,1437.22,97.78,7.3
S&P GSCI Crude Oil Enhanced Index (ER),1015.02,24.18,2.44
국채선물지수,1147.57,-0.55,-0.05
코스피 200 경기소비재,2110.94,103.43,5.15
KRX 헬스케어,1347.47,-8.67,-0.64
코스피 200 중공업,647.67,29.82,4.83
Hang Seng China (Hong Kong-listed) 25 Index,7356.19,260.29,3.67
코스피 200 철강/소재,1157.02,59.7,5.44
코스닥 프리미어,,,
코스피 200 생활소비재,788.82,15.63,2.02
MKF 현대차그룹+ FW,28693.96,1523.12,5.61
MKF 중소형 가치,6739.72,252.96,3.9
코스피 200 커버드콜 5% OTM,283.01,10.91,4.01
코스피 100 동일가중지수,1836.87,74.99,4.26
코스피 50,1529.1,79.39,5.48
KRX 100 동일가중지수,1799.66,73.11,4.23
코스피 100,1804.46,89.89,5.24
