지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1364,10.75,0.79
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),9950.02,-5.18,-0.05
MKF SAMs EW 지수,12092.8,209.16,1.76
MKF SAMs SW,9046.08,207.91,2.35
스타지수,,,
코스피 200,266.02,5.62,2.16
DJ Brazil 20,35248.19,619.47,1.79
Hang Seng China H,12398.05,316.23,2.62
TOPIX100,670.52,10.25,1.55
KRX 건설,1281.49,10.75,0.85
S&P GSCI Gold Index(TR),755.41,2.61,0.35
MKF 국고채지수(총수익),137.04,-0.06,-0.04
KRX 반도체,1789.51,36.13,2.06
삼성그룹,6228.67,138.61,2.28
핵심소비재 지수,,,
KRX 에너지화학,2844.49,58.13,2.09
KRX 은행,967.98,21.51,2.27
코스피 200 선물지수,1348.77,29.71,2.25
KRX 자동차,1856.87,64.58,3.6
KRX 기계장비,2501.81,-38.56,-1.52
KRX 증권,992.02,8.39,0.85
KRX 철강,2492.02,63.94,2.63
KRX 정보통신,,,
KRX 100,4289.48,94.4,2.25
MKF 웰스 고배당20,6953.84,41.69,0.6
MK 머니마켓 지수(총수익),10196.78,2.06,0.02
MKF 블루칩,6446.76,104.29,1.64
MK 통안채지수(총수익),10451.58,-0.19,0
MKF 5대그룹주,5324.98,137.92,2.66
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
MKF 순수가치,16303.19,101.94,0.63
NASDAQ 100,2379.15,14.8,0.63
S&P GSCI Agriculture Enhanced Index(ER),140.64,-0.99,-0.7
BNY Latin America 35 ADR,4730.19,66.11,1.42
MKF 중형 가치,9039.45,2.24,0.02
KRX 방송통신,779.29,-4.41,-0.56
BNY BRIC Select ADR,5265.71,81.57,1.57
S&P GSCI Crude Oil Enhanced Index (ER),1120.96,4.18,0.37
Hang Seng China (Hong Kong-listed) 25 Index,7898.09,157.89,2.04
코스닥 프리미어,,,
MKF 중소형 가치,6494.84,-0.06,0
코스피 50,1736.05,43.73,2.58
