지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1410.25,4.75,0.34
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),10001.83,-2.3,-0.02
MKF SAMs EW 지수,12675.31,-19.62,-0.15
MKF SAMs SW,9362.03,9.52,0.1
스타지수,,,
코스피 200,275.78,1.97,0.72
DJ Brazil 20,37342.84,621.22,1.69
Hang Seng China H,13016.37,131.52,1.02
TOPIX100,634.73,8.83,1.41
KRX 건설,1324.15,18.69,1.43
S&P GSCI Gold Index(TR),763.92,641.67,524.88
MKF 국고채지수(총수익),137.75,-0.04,-0.03
KRX 반도체,1795.14,5.82,0.33
삼성그룹,6461.02,2.01,0.03
핵심소비재 지수,,,
KRX 에너지화학,2750.23,26.64,0.98
KRX 은행,1042.35,7.06,0.68
코스피 200 선물지수,1405.14,7.37,0.53
KRX 자동차,1899.31,29.33,1.57
KRX 기계장비,2665.09,64.08,2.46
KRX 증권,1067.13,3.35,0.31
KRX 철강,2393.21,51.21,2.19
KRX 정보통신,,,
KRX 100,4459.15,33.56,0.76
MKF 웰스 고배당20,7771.85,14.05,0.18
MK 머니마켓 지수(총수익),10179.92,1.99,0.02
MKF 블루칩,6796.47,12.9,0.19
MK 통안채지수(총수익),10453.6,2.08,0.02
MKF 5대그룹주,5483.64,42.59,0.78
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
S&P GSCI Crude Oil Enhanced Index (ER),1089.91,-13.26,-1.2
MKF 순수가치,16869.22,137.65,0.82
NASDAQ 100,2254.23,28.51,1.28
BNY Latin America 35 ADR,5016.61,69.52,1.41
MKF 중형 가치,8882.13,84.43,0.96
KRX 방송통신,851.2,-6.68,-0.78
BNY BRIC Select ADR,5487.44,89.18,1.65
Hang Seng China (Hong Kong-listed) 25 Index,8235.87,55.82,0.68
코스닥 프리미어,,,
MKF 중소형 가치,6452.69,53.22,0.83
코스피 50,1799.89,14.69,0.82
