지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1877.5,29.5,1.6
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),10130.12,-6.03,-0.06
MKF SAMs EW 지수,10381.58,176.62,1.73
MKF SAMs SW,7738.32,256.46,3.43
스타지수,,,
FnGuide-RAFI 코리아 대형 지수,5454.12,172.56,3.27
코스피 200,228.12,8.97,4.09
DJ Brazil 20,29850.89,39.57,0.13
Hang Seng China H,10578.96,333.16,3.25
TOPIX100,500.59,3.93,0.79
KRX 건설,1130.35,59.24,5.53
S&P GSCI Gold Index(TR),1027.01,-16.88,-1.62
S&P GSCI North American Copper Index(TR),598.5,5.89,0.99
MKF 국고채지수(총수익),142.16,-0.05,-0.04
KRX 반도체,1209.2,46.78,4.02
KRX 보험,1399.76,0.37,0.03
삼성그룹,5181.86,138.4,2.74
핵심소비재 지수,,,
KRX 에너지화학,2492.49,240.45,10.68
KRX 운송,1186.9,39.42,3.44
S&P GSCI Silver Index(TR),1560.2,-38.15,-2.39
KRX 은행,777.47,0.69,0.09
코스피 200 선물지수,1150.21,37.8,3.4
KRX 자동차,2066.46,153.71,8.04
KRX 기계장비,1762.68,95.01,5.7
KRX 증권,694.78,29.6,4.45
KRX 철강,2515.35,80.83,3.32
S&P GSCI Soybeans Index(TR),4168.14,35.79,0.87
FnGuide 태양광 지수,,,
KRX 정보통신,,,
KRX 100,3700.5,144.52,4.06
MKF 웰스 고배당20,6878.5,-57.5,-0.83
MK 머니마켓 지수(총수익),10393.33,1.77,0.02
미국달러선물지수,1189.17,-5.94,-0.5
MKF 블루칩,5892.66,109.87,1.9
MK 통안채지수(총수익),10679.37,1.36,0.01
MKF 5대그룹주,4571.74,246.39,5.7
MKF 수출주 지수,10491.37,543.4,5.46
MKF 우량업종대표주 지수,9990.77,273.28,2.81
KOBI 크레딧 지수(총수익),10478.75,-4.16,-0.04
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
코스피 200 정보기술,962.47,38.05,4.12
MKF LG그룹+ FW,5161.85,247.39,5.03
S&P 500 Futures Index(ER),96.89,2.95,3.14
MKF 순수가치,15073.17,274.15,1.85
코스피 200 건설,620.55,30.21,5.12
S&P GSCI Industrial Metals Select Index(TR),254.7,3.1,1.23
코스피 200 금융,711.28,1.86,0.26
S&P GSCI Precious Metals Index(TR),2515.41,-44.56,-1.74
NASDAQ 100,2044.73,6.51,0.32
S&P GSCI Agriculture Enhanced Index(ER),142.62,1.7,1.21
BNY Latin America 35 ADR,4152.91,11.5,0.28
MKF 중형 가치,8906.31,126.9,1.45
KRX 방송통신,739.19,5.12,0.7
BNY BRIC Select ADR,4384.5,-3.38,-0.08
MKF 블루칩30 지수,,,
MKF SAMs FW,6919.02,180.64,2.68
코스피 200 에너지/화학,1297.7,120.9,10.27
S&P GSCI Crude Oil Enhanced Index (ER),983.93,11.75,1.21
국채선물지수,1147.9,-1.1,-0.1
코스피 200 경기소비재,1937.89,104.54,5.7
KRX 헬스케어,1337.2,37.4,2.88
코스피 200 중공업,577.85,24.84,4.49
Hang Seng China (Hong Kong-listed) 25 Index,7146.3,162.56,2.33
코스피 200 철강/소재,1098.71,32.37,3.04
코스닥 프리미어,,,
코스피 200 생활소비재,816.65,-1.79,-0.22
MKF 현대차그룹+ FW,25355.06,1882.56,8.02
MKF 중소형 가치,6438.83,105.48,1.67
코스피 200 커버드콜 5% OTM,271.15,9.88,3.78
코스피 100 동일가중지수,1751.85,44.61,2.61
코스피 50,1434.71,62.89,4.58
KRX 100 동일가중지수,1720.85,35.82,2.13
코스피 100,1697.9,68.15,4.18
