지수명,종가,대비,등락률
MKF 스타우량,,,
MKF 현대차그룹,,,
녹색산업지수,,,
사회책임투자지수,,,
LBMA PM FIX - Gold,1459.5,-2,-0.14
MKF 보험주 Top10 지수,,,
MKF F15 VW,,,
KTB INDEX(시장가격),10012.5,-19.09,-0.19
MKF SAMs EW 지수,12322.89,107.43,0.88
MKF SAMs SW,9476.63,145.69,1.56
스타지수,,,
코스피 200,281.05,0.6,0.21
DJ Brazil 20,38746.97,360.45,0.94
Hang Seng China H,13652.92,5.13,0.04
TOPIX100,590.71,8.15,1.4
KRX 건설,1327.61,51.87,4.07
S&P GSCI Gold Index(TR),814.98,8.19,1.02
S&P GSCI North American Copper Index(TR),680.75,12.84,1.92
MKF 국고채지수(총수익),138.96,-0.26,-0.19
KRX 반도체,1821.86,-14.47,-0.79
삼성그룹,6313.91,50.11,0.8
핵심소비재 지수,,,
KRX 에너지화학,3420.33,13.08,0.38
KRX 은행,982.28,-12.59,-1.27
코스피 200 선물지수,1425.19,-0.25,-0.02
KRX 자동차,2249.71,-6.47,-0.29
KRX 기계장비,2893.82,108.77,3.91
KRX 증권,951.95,6.99,0.74
KRX 철강,2885.84,6.2,0.22
S&P GSCI Soybeans Index(TR),4165.45,85.58,2.1
KRX 정보통신,,,
KRX 100,4545.08,11.81,0.26
MKF 웰스 고배당20,7271.79,5.76,0.08
MK 머니마켓 지수(총수익),10253.47,1.45,0.01
미국달러선물지수,1200.08,-6.65,-0.55
MKF 블루칩,6712.66,7.41,0.11
MK 통안채지수(총수익),10519.69,-2.34,-0.02
MKF 5대그룹주,5713.92,31.72,0.56
MKF 코스닥 엘리트30,,,
MKF 범LG그룹주 지수,,,
MKF 네오밸류 지수,,,
MKF LG그룹+ FW,7669.66,67.5,0.89
MKF 순수가치,17125.18,37.15,0.22
코스피 200 건설,740.44,26.48,3.71
코스피 200 경기소비재,2086.35,2.68,0.13
S&P GSCI Industrial Metals Select Index(TR),288.94,288.94,0
코스피 200 금융,880.78,-8.26,-0.93
S&P GSCI Precious Metals Index(TR),2036.3,2036.3,0
NASDAQ 100,2332.88,0.54,0.02
S&P GSCI Agriculture Enhanced Index(ER),141.64,1.94,1.39
BNY Latin America 35 ADR,5078.97,13.66,0.27
MKF 중형 가치,9768.85,64.48,0.66
KRX 방송통신,768.59,-8.57,-1.1
BNY BRIC Select ADR,5695.38,23.75,0.42
MKF 블루칩30 지수,,,
MKF SAMs FW,8421.75,52.53,0.63
코스피 200 에너지/화학,1739.56,17.53,1.02
S&P GSCI Crude Oil Enhanced Index (ER),1325.93,27.71,2.13
코스피 200 정보기술,1343.92,-4.28,-0.32
코스피 200 중공업,849.76,24.28,2.94
Hang Seng China (Hong Kong-listed) 25 Index,8761.74,44.53,0.51
코스피 200 철강/소재,1293.23,3.79,0.29
코스닥 프리미어,,,
코스피 200 생활소비재,797.96,-3.55,-0.44
MKF 현대차그룹+ FW,33068.25,375.59,1.15
MKF 중소형 가치,6969.43,48.24,0.7
코스피 200 커버드콜 5% OTM,322.92,0.94,0.29
코스피 50,1819.1,1.5,0.08
