단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
068400,AJ렌터카,15100,-150,-0.98,15300,15400,14900,150857,2279221400,334409130000,22146300
006840,AK홀딩스,93100,600,0.65,92400,93700,91400,45519,4213662800,1233347929100,13247561
027410,BGF리테일,218000,-2500,-1.13,218000,238000,214500,185612,41128423000,5371537440000,24640080
138930,BNK금융지주,14750,0,0,14750,14850,14450,491971,7251653850,3775044878500,255935246
001460,BYC,359500,8000,2.28,351500,361000,338000,1916,674022500,224549092500,624615
001465,BYC우,175000,500,0.29,175000,175000,170000,1391,237981500,37692375000,215385
001040,CJ,323500,-500,-0.15,320000,328000,317500,48646,15724847500,9419131784500,29116327
079160,CJ CGV,125000,2000,1.63,123000,126500,122500,148511,18573379000,2645164125000,21161313
000120,CJ대한통운,177000,1000,0.57,175000,178500,174000,21440,3793236000,4037784888000,22812344
011150,CJ씨푸드,5010,280,5.92,4730,5220,4705,3614111,18200433560,180013172730,35930773
011155,CJ씨푸드1우,21550,600,2.86,20900,22350,20650,12278,265269250,4310000000,200000
001045,CJ우,144500,-2500,-1.7,148000,148000,144000,6861,1001247500,326602223500,2260223
097950,CJ제일제당,432500,12500,2.98,422000,435500,416500,68050,29361095000,5688801385000,13153298
097955,CJ제일제당 우,253500,-4500,-1.74,262000,264000,252000,3948,1012974000,336504265500,1327433
037560,CJ헬로비전,11750,-550,-4.47,12300,12300,11650,540048,6401262550,910000663750,77446865
000590,CS홀딩스,79000,-500,-0.63,78400,79400,78000,452,35413600,91204078000,1154482
139130,DGB금융지주,11050,50,0.45,11000,11100,10900,219288,2410318100,1868037351700,169053154
004840,DRB동일,13100,0,0,13000,13150,12900,20104,261472350,235931000000,18010000
155660,DSR,3560,-5,-0.14,3580,3600,3520,6250,22181820,56960000000,16000000
069730,DSR제강,3620,15,0.42,3605,3720,3560,120124,435839620,52128000000,14400000
017940,E1,68500,0,0,68300,68800,67600,1528,104220300,469910000000,6860000
007700,F&F,20750,1250,6.41,19500,20900,19200,129831,2615190650,319550000000,15400000
114090,GKL,31100,-550,-1.74,31650,31650,31050,198340,6201908750,1923711337000,61855670
078930,GS,44450,-100,-0.22,44550,45950,44250,188354,8504205500,4130088552100,92915378
006360,GS건설,24250,50,0.21,24400,24650,24050,429660,10421664900,1721750000000,71000000
001250,GS글로벌,7320,-10,-0.14,7290,7320,7200,36922,266744120,164947152480,22533764
007070,GS리테일,60500,2000,3.42,60300,69600,59700,1188796,73669280300,4658500000000,77000000
078935,GS우,31400,150,0.48,31250,31550,31050,487,15233350,56043536400,1784826
035000,GⅡR,8970,-120,-1.32,8990,9010,8810,15338,136664090,148609658730,16567409
001500,HMC투자증권,10700,-100,-0.93,10650,10800,10600,72062,768406650,313907087700,29337111
011420,IB월드와이드,3725,-25,-0.67,3670,3830,3660,153715,572673855,73093529400,19622424
003560,IHQ,2790,-35,-1.24,2825,2845,2720,655060,1812434440,399834205290,143309751
175330,JB금융지주,6610,110,1.69,6500,6700,6360,590679,3856765590,836191089670,126503947
001060,JW중외제약,37450,5700,17.95,32100,38300,32100,1925539,70607913300,668517403400,17850932
001067,JW중외제약2우B,31850,2700,9.26,29800,34350,29650,17431,559184600,2513251650,78909
