단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
069500,KODEX200,18400,-115,-0.62,18385.25,18515,18550,18235,1055736,19387298800,931040000000,50600000
086630,KODEXKRX100,2885,-25,-0.86,2916.18,2920,2920,2865,25311,72925960,20772000000,7200000
091160,KODEX반도체,10240,-180,-1.73,10302.8,10415,10415,10200,5954,61145275,27648000000,2700000
086800,KODEX스타 상장지수간접투자기구투자신탁,1275,0,0,1289.09,1275,1275,1260,24201,30763770,50617500000,39700000
091170,KODEX은행,9980,-160,-1.58,10061,10140,10140,9980,1020,10230060,22954000000,2300000
091180,KODEX자동차,7335,-170,-2.27,7314.93,7505,7505,7265,2937,21597470,16503750000,2250000
069660,KOSEF200,18260,-50,-0.27,18236.46,18260,18375,18070,225435,4111640120,173470000000,9500000
091190,KOSEFBanks,10070,-130,-1.27,10071.08,10070,10070,10070,1,10070,22556800000,2240000
091200,KOSEFIT,8820,-75,-0.84,8811.48,8865,8905,8730,18756,164877300,22579200000,2560000
091210,TIGERKRX100,29165,-220,-0.75,29115.75,29255,29255,28880,66431,1929494655,32373150000,1110000
091230,TIGER반도체,10350,-110,-1.05,10329.77,10475,10475,10270,48879,506180415,24633000000,2380000
091220,TIGER은행,10055,-80,-0.79,10064.19,10135,10140,9995,42478,430661550,20110000000,2000000
