단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
095570,AJ네트웍스,4510,-55,-1.2,4520,4600,4510,153488,695718690,204089943090,45252759
006840,AK홀딩스,15760,140,0.9,15620,15970,15620,5941,93779480,208781561360,13247561
027410,BGF,3935,120,3.15,3830,3945,3800,171546,665691395,376645572585,95716791
282330,BGF리테일,123400,-3500,-2.76,126300,126900,123400,137917,17172502250,2132834000400,17283906
138930,BNK금융지주,8340,350,4.38,8040,8410,7960,3338537,27480824630,2686217572920,322088438
001460,BYC,479500,9500,2.02,475000,481000,474000,185,88317500,299502892500,624615
001465,BYC우,179700,6600,3.81,175600,180400,175600,635,113985400,38704684500,215385
001040,CJ,95800,3800,4.13,92900,96000,91900,145819,13822019000,2795156408400,29176998
079160,CJ CGV,5730,20,0.35,5730,5800,5700,400649,2303192350,701534357250,122431825
00104K,CJ4우(전환),75200,1600,2.17,73700,75400,73400,13019,971235800,317833702400,4226512
000120,CJ대한통운,126100,5200,4.3,121600,127200,121500,195471,24456151100,2876636578400,22812344
011150,CJ씨푸드,2700,-5,-0.18,2710,2725,2695,54907,148658530,97013087100,35930773
011155,CJ씨푸드1우,19870,-80,-0.4,19890,20100,19870,274,5449840,3974000000,200000
001045,CJ우,57500,600,1.05,56900,57500,56500,2147,122460600,129962822500,2260223
097950,CJ제일제당,287000,4000,1.41,285000,287500,284000,35735,10226589500,4320551382000,15054186
097955,CJ제일제당 우,136200,-1100,-0.8,137300,137300,135600,2306,313752400,180796374600,1327433
000480,CR홀딩스,6300,90,1.45,6210,6300,6160,17324,107610990,295410087000,46890490
000590,CS홀딩스,65500,100,0.15,65100,65700,64800,755,49302700,75618571000,1154482
012030,DB,1578,25,1.61,1557,1770,1541,4955234,8136526411,317452466274,201173933
016610,DB금융투자,4520,80,1.8,4440,4525,4425,108051,484731285,191857678280,42446389
005830,DB손해보험,106200,9300,9.6,97600,110000,97200,513562,53100936600,7518960000000,70800000
000990,DB하이텍,44400,-700,-1.55,45150,45150,44150,438691,19497319550,1971297307200,44398588
139130,DGB금융지주,9300,230,2.54,9140,9380,9070,1407480,13031262510,1573056246900,169145833
001530,DI동일,26300,150,0.57,25950,26400,25950,48963,1279256050,650626310900,24738643
000210,DL,45750,0,0,45000,46300,45000,55114,2523487350,958731693000,20955884
000215,DL우,25600,-50,-0.19,25650,25650,25350,310,7916950,43164544000,1686115
375500,DL이앤씨,35000,800,2.34,34450,35500,34050,261214,9128755300,1354276805000,38693623
37550L,DL이앤씨2우(전환),24500,400,1.66,24000,24550,24000,3150,76289050,51742799500,2111951
37550K,DL이앤씨우,18460,350,1.93,18600,18600,17900,1742,31808040,39022317100,2113885
007340,DN오토모티브,78800,-1400,-1.75,79800,80600,77900,29961,2365914100,787527594000,9994005
004840,DRB동일,6450,100,1.57,6360,6570,6330,139768,902667670,128548500000,19930000
155660,DSR,4305,0,0,4305,4305,4265,12048,51575475,68880000000,16000000
069730,DSR제강,4140,5,0.12,4145,4155,4115,14810,61331455,59616000000,14400000
017860,DS단석,161700,3400,2.15,158100,167000,156200,81072,13189143500,947789026800,5861404
017940,E1,69300,800,1.17,68500,70000,67900,35748,2463038000,475398000000,6860000
365550,ESR켄달스퀘어리츠,4215,5,0.12,4180,4230,4180,251133,1056190150,898170135000,213089000
383220,F&F,67800,-400,-0.59,68600,69500,67800,111431,7619750600,2597219685000,38307075
007700,F&F홀딩스,15610,120,0.77,15410,15620,15410,16093,250044370,610575268870,39114367
114090,GKL,12280,70,0.57,12270,12310,12140,135174,1656018220,759587627600,61855670
078930,GS,49750,2900,6.19,47350,50300,47000,311063,15369548700,4622540055500,92915378
006360,GS건설,15250,140,0.93,15200,15360,15100,535066,8158901890,1305117722500,85581490
001250,GS글로벌,2740,70,2.62,2680,2770,2660,1986698,5442210845,226142513360,82533764
007070,GS리테일,21700,0,0,21700,21750,21550,382440,8272586150,2272378907400,104717922
078935,GS우,39050,750,1.96,37950,39100,37950,11315,439562450,69697455300,1784826
012630,HDC,8000,160,2.04,7800,8050,7720,169754,1339023460,477933768000,59741721
039570,HDC랩스,8190,40,0.49,8160,8190,8040,3764,30747570,212592752190,25957601
089470,HDC현대EP,4680,-30,-0.64,4735,4750,4625,52108,243240790,149292000000,31900000
294870,HDC현대산업개발,17490,700,4.17,16850,17580,16790,521198,9001662520,1152719201700,65907330
009540,HD한국조선해양,118500,5600,4.96,113800,121500,113300,497364,58961016200,8386614246000,70773116
267250,HD현대,69300,3400,5.16,66500,70700,66100,560948,38696832700,5474220790500,78993085
267270,HD현대건설기계,56100,300,0.54,55900,57700,54800,525280,29711970200,1105214487300,19700793
322000,HD현대에너지솔루션,22850,50,0.22,22800,23000,22550,34899,795083500,255920000000,11200000
042670,HD현대인프라코어,8260,-60,-0.72,8260,8550,8200,3814190,31870718560,1648724521780,199603453
267260,HD현대일렉트릭,156300,9300,6.33,146000,157600,145600,866890,133363661000,5634167200500,36047135
329180,HD현대중공업,119800,8700,7.83,111700,122900,111700,514657,61370980300,10635019296800,88773116
097230,HJ중공업,3535,115,3.36,3440,3550,3380,115647,402687090,294374583335,83274281
014790,HL D&I,2000,-5,-0.25,2005,2005,1991,36410,72673429,75717202000,37858601
003580,HLB글로벌,6870,-130,-1.86,7040,7400,6780,1640245,11632014060,305874136680,44523164
204320,HL만도,33100,850,2.64,32300,33100,32150,235481,7727149650,1554280672000,46957120
060980,HL홀딩스,35300,600,1.73,34700,35300,34600,24094,842357150,358980173000,10169410
011200,HMM,16580,330,2.03,16370,16770,16170,2755578,45373207660,11424274843680,689039496
082740,HSD엔진,9570,800,9.12,8770,9750,8770,1753653,16518463490,684676022580,71543994
035000,HS애드,6280,-10,-0.16,6290,6300,6230,23519,147100420,104043328520,16567409
003560,IHQ,10760,0,0,0,0,0,0,0,58906362440,5474569
175330,JB금융지주,13330,-20,-0.15,13350,13510,13230,772433,10311145420,2600459029340,195083198
234080,JW생명과학,12580,-50,-0.4,12630,12740,12520,15258,191948300,199198689320,15834554
001060,JW중외제약,33000,100,0.3,32700,33200,32400,98464,3236938950,768435690000,23285930
001067,JW중외제약2우B,60900,900,1.5,60300,61000,60300,31,1876600,12787355700,209973
001065,JW중외제약우,30450,-50,-0.16,30500,30500,30450,215,6556450,10412407950,341951
096760,JW홀딩스,3240,-15,-0.46,3260,3260,3200,19181,61905095,239516812080,73924942
105560,KB금융,78600,1100,1.42,75900,78600,75500,2287531,177004449600,31715970259200,403511072
432320,KB스타리츠,4120,-10,-0.24,4130,4130,4085,97448,399972485,417826854200,101414285
002380,KCC,281500,3000,1.08,280500,285500,274500,32698,9205745500,2501541586500,8886471
344820,KCC글라스,40800,50,0.12,40800,41200,40400,21138,864502200,651596889600,15970512
009070,KCTC,3830,45,1.19,3785,3835,3770,42242,160459125,114900000000,30000000
009440,KC그린홀딩스,2815,-25,-0.88,2840,2860,2780,12487,35225745,63154468700,22434980
119650,KC코트렐,1378,-9,-0.65,1386,1400,1368,132798,183162565,70189022540,50935430
092220,KEC,1517,-39,-2.51,1555,1555,1510,1275401,1940430487,304557684897,200763141
003620,KG모빌리티,7890,-30,-0.38,7960,7970,7860,633179,4997181160,1475083029360,186956024
016380,KG스틸,7190,50,0.7,7140,7270,7120,308857,2220182560,719063969430,100008897
001390,KG케미칼,6050,20,0.33,6060,6080,6010,365802,2207201550,414237692000,68469040
033180,KH 필룩스,6630,0,0,0,0,0,0,0,120578742570,18186839
015590,KIB플러그에너지,376,3,0.8,370,376,367,2233155,828842186,89105060544,236981544
001940,KISCO홀딩스,26900,200,0.75,26700,27100,26500,51769,1385972500,435144622000,16176380
025000,KPX케미칼,45550,-50,-0.11,45500,45650,45500,6061,276164000,220462000000,4840000
092230,KPX홀딩스,56700,0,0,56900,56900,56300,688,38825000,239537428200,4224646
000040,KR모터스,465,0,0,0,0,0,0,0,44704386225,96138465
044450,KSS해운,8440,50,0.6,8420,8480,8290,82602,691035970,194844827200,23085880
030200,KT,38550,550,1.45,38450,38900,38250,990675,38228193800,9940532298000,257860760
033780,KT&G,95200,1200,1.28,94200,96000,93900,389450,37060693600,12406701714400,130322497
058850,KTcs,3740,-45,-1.19,3800,3810,3710,435071,1623961820,159641900000,42685000
058860,KTis,2955,20,0.68,2940,2955,2920,131442,386166100,102839910000,34802000
093050,LF,14140,110,0.78,14030,14160,13970,28544,402524690,413453600000,29240000
003550,LG,101400,1600,1.6,100200,101500,98200,443284,44565060300,15950320690200,157300993
034220,LG디스플레이,11550,570,5.19,11020,11550,10970,2418347,27508677150,4132771335000,357815700
051900,LG생활건강,347000,5000,1.46,343500,351000,343500,99001,34421121500,5419514359000,15618197
051905,LG생활건강우,159100,2800,1.79,157800,160800,156000,8400,1339680400,334061792700,2099697
373220,LG에너지솔루션,416000,-2500,-0.6,416500,417000,405000,306911,126501488000,97344000000000,234000000
003555,LG우,67400,200,0.3,67000,67800,66900,4498,302720700,203657188000,3021620
032640,LG유플러스,10090,50,0.5,10070,10140,10060,1773168,17894169130,4405408632490,436611361
011070,LG이노텍,191900,-3000,-1.54,194500,194600,191500,152179,29238962400,4541717833300,23667107
066570,LG전자,99300,1700,1.74,98100,99300,97800,671971,66401073525,16250227930200,163647814
066575,LG전자우,44550,900,2.06,43650,44550,43600,32940,1454310500,765635943600,17185992
037560,LG헬로비전,3475,20,0.58,3430,3485,3430,121740,421333990,269127855875,77446865
051910,LG화학,440000,-10000,-2.22,450000,454000,438500,410324,181675083294,31060630920000,70592343
051915,LG화학우,311000,5000,1.63,306000,311000,302500,21769,6653732880,2391216800000,7688800
079550,LIG넥스원,165400,-6800,-3.95,172400,176600,164500,608756,101851528100,3638800000000,22000000
006260,LS,101300,2600,2.63,100500,107800,100000,816061,85108884100,3261860000000,32200000
010120,LS ELECTRIC,86800,1500,1.76,87900,91500,85400,1005282,89048389500,2604000000000,30000000
000680,LS네트웍스,4340,95,2.24,4255,4440,4220,1213771,5243209795,342005089440,78803016
229640,LS에코에너지,18010,-50,-0.28,18060,18450,17780,353491,6373507290,551554070790,30624879
108320,LX세미콘,79000,600,0.77,77700,79100,76900,103765,8092706600,1284879700000,16264300
001120,LX인터내셔널,26450,-150,-0.56,26700,26800,26400,278784,7398500450,1025202000000,38760000
108670,LX하우시스,39900,500,1.27,39400,40100,39050,13618,541941950,357810033000,8967670
108675,LX하우시스우,20950,-300,-1.41,21250,21250,20550,2547,53219600,21627313500,1032330
383800,LX홀딩스,7030,50,0.72,6970,7050,6960,93626,655767760,536253250700,76280690
