단축코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
069110,3H,940,20,2.17,915,975,910,53600,50125775,9339956560,9936124
060310,3S,1800,0,0,1810,1835,1775,137232,247760030,54066610800,30037006
900010,3노드디지탈,1525,40,2.69,1495,1565,1495,152934,234594935,73200000000,48000000
038120,AD모터스,1280,-15,-1.16,1330,1350,1255,1224063,1606531080,38031116800,29711810
013340,AJS,2120,45,2.17,2080,2135,2065,322268,677831330,69019951720,32556581
054620,AP시스템,8400,600,7.69,7990,8780,7870,3532467,29819535970,153501784800,18274022
038710,BRN사이언스,4320,-80,-1.82,4410,4550,4265,84153,368278920,50719681440,11740667
048550,BT&I,745,-25,-3.25,850,850,725,64025,47905305,22685168050,30449890
032040,C&S자산관리,535,20,3.88,520,540,520,392107,206991535,33662273295,62920137
035760,CJ오쇼핑,89300,7300,8.9,83700,89300,82300,76623,6630585300,983456345700,11012949
037150,CJ인터넷,10700,-50,-0.47,10800,11100,10650,338969,3687650950,243973514100,22801263
051500,CJ프레시웨이,11600,50,0.43,12500,12500,11550,169,1962300,125006240000,10776400
050470,CMS,1890,0,0,0,0,0,0,0,154043009820,81504238
023460,CNH,1250,20,1.63,1245,1250,1215,8575,10559045,46500000000,37200000
065770,CS,2870,5,0.17,2975,2975,2870,53418,154980880,34440000000,12000000
056340,CU전자,1455,20,1.39,1480,1530,1440,2635495,3912330820,41503175145,28524519
068790,DMS,15250,-550,-3.48,16000,16050,15100,674532,10468166000,303283200750,19887423
009730,DS제강,670,30,4.69,645,675,630,228915,148211090,13385615100,19978530
037370,EG,17000,700,4.29,16700,17050,16500,89136,1491344250,127500000000,7500000
080220,EMLSI,2580,25,0.98,2555,2640,2555,143476,370744165,40979935680,15883696
079190,EMW,3470,80,2.36,3460,3535,3430,34671,120435345,43588890800,12561640
900070,GSMT,3305,115,3.61,3190,3375,3190,60684,199827280,111634148360,33777352
083450,GST,3870,150,4.03,3830,4070,3705,759903,2936295215,29102400000,7520000
028150,GS홈쇼핑,74400,900,1.22,74500,75700,73100,11825,881454500,488250000000,6562500
053870,GT&T,1470,-50,-3.29,1475,1525,1460,22761,33721375,11760000000,8000000
032800,G러닝,735,45,6.52,670,735,665,41689,28583525,17346165375,23600225
041590,H&H,1055,0,0,1135,1135,1030,93302,98388445,16630507270,15763514
036640,HRS,3915,340,9.51,3645,3935,3630,561601,2137957635,64029042000,16354800
007720,HS홀딩스,515,10,1.98,515,530,500,569278,294737340,36337982335,70559189
095340,ISC,4645,-25,-0.54,4850,4870,4610,59511,280937040,35720050000,7690000
036420,ISPLUS,1990,25,1.27,2010,2010,1945,42329,83627100,65807065230,33068877
099520,ITX시큐리티,3795,95,2.57,3770,3880,3715,107939,410161040,26311099320,6933096
067000,JCE,4860,-40,-0.82,5050,5050,4860,22069,108401755,49854788820,10258187
065310,JH코오스,975,-35,-3.47,1040,1045,955,32372,31586985,6407635650,6571934
024120,KB오토시스,11100,-500,-4.31,11850,12100,11100,839634,9819976000,127650000000,11500000
021320,KCC건설,23700,800,3.49,22950,23700,22950,4754,110692250,137460000000,5800000
036670,KCI,3605,-30,-0.83,3635,3635,3525,1558,5523900,39655000000,11000000
068060,KCW,2095,155,7.99,1965,2140,1965,18174,37163675,11396800000,5440000
060720,KH바텍,16550,550,3.44,16500,17100,16250,285245,4783439500,264800000000,16000000
083470,KJ프리텍,4975,-15,-0.3,5060,5460,4800,274452,1419623435,30556450000,6142000
