단축코드,종목명,종가,대비,등락률,순자산가치,시가,고가,저가,거래량,거래대금,시가총액,상장좌수
105190,ACE 200,31940,360,1.14,32020.15,32040,32040,31720,68517,2184042145,410429000000,12850000
332500,ACE 200TR,19815,225,1.15,19864.58,19745,19865,19705,916,18136305,27741000000,1400000
448870,ACE 23-12 회사채(AA-이상)액티브,102960,30,0.03,102936.98,102930,102960,102920,60971,6276302705,148983120000,1447000
448880,ACE 24-12 회사채(AA-이상)액티브,104950,-30,-0.03,104975.78,104995,105000,104910,11901,1249383110,88682750000,845000
385590,ACE ESG액티브,7085,-10,-0.14,7116.61,7175,7175,7085,512,3646100,23380500000,3300000
380340,ACE Fn5G플러스,6905,150,2.22,6883.84,6900,6910,6820,1132,7736125,4833500000,700000
226380,ACE Fn성장소비주도주,6125,140,2.34,6130.65,6030,6125,6030,352,2131355,6125000000,1000000
414270,ACE G2전기차&자율주행액티브,8480,135,1.62,8405.97,8345,8520,8345,37452,316533690,79712000000,9400000
411060,ACE KRX금현물,11595,5,0.04,11550.04,11605,11605,11450,55691,642848625,56815500000,4900000
225130,ACE 골드선물 레버리지(합성 H),17045,360,2.16,16933.29,16725,17120,16690,11475,193400125,11931500000,700000
365780,ACE 국고채10년,87470,-190,-0.22,87479.95,87265,87510,87155,1947,170014645,96304470000,1101000
114460,ACE 국고채3년,102575,-80,-0.08,102573.32,102450,102575,102370,403,41265090,27695250000,270000
299070,ACE 국채선물10년인버스,107435,190,0.18,107359.8,107470,107470,107435,6,644715,5371750000,50000
299080,ACE 국채선물3년인버스,105330,40,0.04,105354.73,0,0,0,0,0,5266500000,50000
411050,ACE 글로벌메타버스테크액티브,7045,200,2.92,7133.89,7000,7080,6985,1660,11640065,11976500000,1700000
446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,11895,395,3.43,11872.23,11850,11900,11630,88365,1048309695,33900750000,2850000
435040,ACE 글로벌브랜드TOP10블룸버그,10875,40,0.37,10944.48,10995,10995,10870,183113,1997944565,9243750000,850000
440640,ACE 단기채권알파액티브,102065,30,0.03,102048.27,102055,102065,102040,111,11327200,45520990000,446000
190620,ACE 단기통안채,100945,15,0.01,100949.04,100940,100945,100930,732,73887195,199063540000,1972000
265690,ACE 러시아MSCI(합성),9590,0,0,43.57,0,0,0,0,0,17741500000,1850000
152500,ACE 레버리지,5770,145,2.58,5794.63,5750,5795,5700,6449,37084825,8078000000,1400000
291130,ACE 멕시코MSCI(합성),13080,175,1.36,13057.79,13530,13530,12930,159,2073880,10464000000,800000
452250,ACE 미국30년국채선물레버리지(합성 H),9420,-120,-1.26,9339.01,9375,9420,9270,170627,1599758120,12246000000,1300000
453850,ACE 미국30년국채액티브(H),10010,-50,-0.5,9977.8,9990,10010,9930,151359,1510437145,14014000000,1400000
280320,ACE 미국IT인터넷S&P(합성 H),11515,275,2.45,11554.48,11400,11525,11400,827,9489005,9212000000,800000
360200,ACE 미국S&P500,13100,110,0.85,13079.27,13065,13135,13045,100181,1311612295,524000000000,40000000
438080,ACE 미국S&P500채권혼합액티브,9690,-15,-0.15,9689.34,9705,9705,9640,2083,20154840,7752000000,800000
309230,ACE 미국WideMoat가치주,18715,160,0.86,18763.1,18890,18890,18685,8802,164758760,71117000000,3800000
402970,ACE 미국고배당S&P,10160,-15,-0.15,10157.44,10185,10195,10125,675470,6861646095,69088000000,6800000
367380,ACE 미국나스닥100,12635,250,2.02,12593.77,12540,12655,12530,177134,2234127615,439698000000,34800000
438100,ACE 미국나스닥100채권혼합액티브,9730,5,0.05,9738.38,9725,9730,9700,674,6546830,7784000000,800000
181480,ACE 미국다우존스리츠(합성 H),74890,-90,-0.12,74775.82,74925,74925,74530,44,3289315,13480200000,180000
440650,ACE 미국달러단기채권액티브,9830,-50,-0.51,9814.37,9795,9850,9790,10829,106445025,10813000000,1100000
391590,ACE 미국스팩&IPO INDXX,5435,20,0.37,5391.65,5435,5435,5430,57,309785,6522000000,1200000
391600,ACE 미국친환경그린테마INDXX,9615,-65,-0.67,9568.65,9680,9680,9555,2813,27014300,25960500000,2700000
143460,ACE 밸류대형,8260,110,1.35,8273.2,8270,8270,8245,21,173545,7434000000,900000
245710,ACE 베트남VN30(합성),16820,-5,-0.03,16694.88,16895,16910,16770,416641,7014118455,185020000000,11000000
371130,ACE 베트남VN30선물블룸버그레버리지(H),8720,5,0.06,8670.89,8795,8870,8690,116565,1026819185,6976000000,800000
131890,ACE 삼성그룹동일가중,15800,170,1.09,15803.81,15750,15800,15750,28,441730,7900000000,500000
108450,ACE 삼성그룹섹터가중,15355,145,0.95,15353.98,15350,15405,15205,43787,671756205,38387500000,2500000
322130,ACE 스마트로우볼,13845,170,1.24,13867.24,13855,13855,13810,31,429060,6922500000,500000
272220,ACE 스마트모멘텀,13450,170,1.28,13467.96,13485,13485,13415,21,282765,6725000000,500000
272230,ACE 스마트밸류,12135,140,1.17,12150.9,12165,12165,12100,21,255100,7281000000,600000
322120,ACE 스마트퀄리티,14220,205,1.46,14241.52,14220,14220,14130,92,1303660,7110000000,500000
322150,ACE 스마트하이베타,11815,130,1.11,11818.94,11855,11855,11765,21,248465,5907500000,500000
316300,ACE 싱가포르리츠,12310,-100,-0.81,12485.83,12410,12410,12155,6155,75085865,8617000000,700000
342140,ACE 싱가포르리츠채권혼합모닝스타,9560,5,0.05,9547.98,9495,9560,9490,65,617230,5736000000,600000
277540,ACE 아시아TOP50S&P,12130,170,1.42,11895.19,11940,12130,11885,737,8857310,18195000000,1500000
448540,ACE 엔비디아채권혼합블룸버그,11880,180,1.54,11799.78,11895,11895,11825,50642,601238695,10692000000,900000
433500,ACE 원자력테마딥서치,10795,70,0.65,10816.54,10800,10880,10725,19143,206601160,9715500000,900000
256440,ACE 인도네시아MSCI(합성),10085,80,0.8,9988.93,9950,10130,9950,10857,109097200,40340000000,4000000
145670,ACE 인버스,6035,-70,-1.15,6024.97,6040,6065,6020,8908,53939270,3621000000,600000
238720,ACE 일본Nikkei225(H),18585,350,1.92,18230.9,18220,18585,18215,6,110140,13009500000,700000
196030,ACE 일본TOPIX레버리지(H),21475,490,2.34,21022.72,21700,21745,21255,527,11299220,10737500000,500000
205720,ACE 일본TOPIX인버스(합성 H),3875,-45,-1.15,3979.81,3860,3910,3860,4388,17064145,6587500000,1700000
356540,ACE 종합채권(AA-이상)KIS액티브,95835,-215,-0.22,95874.83,95390,95835,95390,163,15615375,519042360000,5416000
416090,ACE 중국과창판STAR50,7525,100,1.35,7594.73,7425,7600,7350,2140,15966210,7525000000,1000000
168580,ACE 중국본토CSI300,26485,-15,-0.06,26363.09,26585,26725,26370,9301,247118455,166855500000,6300000
219900,ACE 중국본토CSI300레버리지(합성),3555,5,0.14,3500.05,3690,3690,3535,2543,9098445,7465500000,2100000
272910,ACE 중장기국공채액티브,97870,-120,-0.12,97967.98,97815,97870,97815,14,1370015,8710430000,89000
447430,ACE 차세대가치주액티브,10365,80,0.78,10367.24,10325,10365,10325,34,351100,5182500000,500000
371870,ACE 차이나항셍테크,5570,160,2.96,5364.2,5500,5635,5450,27590,154619225,4456000000,800000
385600,ACE 친환경자동차밸류체인액티브,10590,-140,-1.3,10580.76,10830,10830,10475,4062,43031565,15885000000,1500000
251890,ACE 코스닥(합성),11360,235,2.11,11342.66,11250,11360,11250,14,158560,6816000000,600000
354500,ACE 코스닥150,11780,160,1.38,11826.57,11710,11785,11625,918,10745820,16492000000,1400000
305050,ACE 코스피,24845,205,0.83,24875.53,24940,24940,24755,23,572205,7453500000,300000
261920,ACE 필리핀MSCI(합성),13330,180,1.37,13048.49,13555,13555,13330,8,107765,5332000000,400000
152100,ARIRANG 200,32240,365,1.15,32317.66,32170,32300,32020,327903,10558082055,598052000000,18550000
295820,ARIRANG 200동일가중,9250,120,1.31,9240.16,9195,9270,9195,26,240390,4625000000,500000
253150,ARIRANG 200선물레버리지,26475,695,2.7,26497.61,26290,26725,26100,1126,29838705,9266250000,350000
253160,ARIRANG 200선물인버스2X,6070,-140,-2.25,6057.23,5995,6140,5995,86096,523599395,11533000000,1900000
447660,ARIRANG Apple채권혼합Fn,10210,140,1.39,10280.64,10125,10210,10080,33256,338007300,7657500000,750000
395750,ARIRANG ESG가치주액티브,7565,50,0.67,7564.35,7595,7595,7550,41,310330,48037750000,6350000
395760,ARIRANG ESG성장주액티브,7410,70,0.95,7411.02,7380,7415,7375,191,1413740,15561000000,2100000
278420,ARIRANG ESG우수기업,8895,50,0.57,8890.94,8840,8920,8840,293,2602490,2223750000,250000
436180,ARIRANG K-유니콘투자기업액티브,9635,155,1.64,9629.68,9515,9635,9490,41,390715,5781000000,600000
453010,ARIRANG KOFR금리,100080,10,0.01,100090.28,100070,100080,100070,3612,361479380,10308240000,103000
292750,ARIRANG KRX300,14735,185,1.27,14737.44,14640,14740,14640,21,308790,8841000000,600000
309210,ARIRANG KRX300헬스케어,8165,330,4.21,8164.91,7965,8175,7890,233,1873795,2122900000,260000
333940,ARIRANG KS로우볼가중TR,11715,125,1.08,11702.16,11655,11735,11655,22,257440,5857500000,500000
333950,ARIRANG KS로우사이즈가중TR,14310,105,0.74,14305.1,14255,14340,14255,35,500115,7155000000,500000
333960,ARIRANG KS모멘텀가중TR,12430,70,0.57,12424,12435,12475,12415,35,435255,6215000000,500000
333970,ARIRANG KS밸류가중TR,14060,120,0.86,14055.66,14015,14095,14015,21,295125,7030000000,500000
333980,ARIRANG KS퀄리티가중TR,12760,155,1.23,12758.17,12695,12780,12695,21,267715,5104000000,400000
429740,ARIRANG K리츠Fn,7515,-40,-0.53,7515.79,7600,7600,7500,383,2884025,4509000000,600000
449450,ARIRANG K방산Fn,10000,25,0.25,9998.59,10045,10170,9965,57792,580791085,23500000000,2350000
269530,ARIRANG S&P글로벌인프라,13900,5,0.04,13922.08,13900,14010,13895,80,1112060,10425000000,750000
433850,ARIRANG TDF2030액티브,10105,0,0,10327.68,10295,10295,10100,125,1263165,2021000000,200000
433860,ARIRANG TDF2040액티브,10095,5,0.05,10300.05,10095,10095,10095,1,10095,2119950000,210000
433870,ARIRANG TDF2050액티브,10050,90,0.9,10214.58,10005,10050,9985,27,269680,1809000000,180000
433880,ARIRANG TDF2060액티브,10095,35,0.35,10259.71,10095,10095,10070,115,1159745,2119950000,210000
251590,ARIRANG 고배당저변동50,11165,55,0.5,11157.23,11095,11205,11095,1006,11229120,6699000000,600000
161510,ARIRANG 고배당주,11580,90,0.78,11612.6,11590,11650,11560,70162,814211465,173352600000,14970000
251600,ARIRANG 고배당주채권혼합,10820,20,0.19,10823.06,10665,10845,10665,1987,21482435,11902000000,1100000
451600,ARIRANG 국고채30년액티브,97365,-1350,-1.37,97612.26,97160,97400,97085,282,27425215,169123005000,1737000
289670,ARIRANG 국채선물10년,51975,-135,-0.26,52053.41,52080,52080,51975,10,519990,8108100000,156000
298340,ARIRANG 국채선물3년,52845,-110,-0.21,52902.4,52835,52845,52790,13,686440,3593460000,68000
442580,ARIRANG 글로벌D램반도체iSelect,10740,390,3.77,10830.21,10625,10740,10625,931,9941220,4296000000,400000
189400,ARIRANG 글로벌MSCI(합성 H),14720,135,0.93,14705.97,14875,14875,14720,13,191595,5740800000,390000
419650,ARIRANG 글로벌수소&차세대연료전지MV,7595,-25,-0.33,7374.81,7620,7620,7575,2841,21552745,3797500000,500000
438210,ARIRANG 글로벌인공지능산업MV,9200,150,1.66,9167.92,9190,9220,9150,11754,107872285,2760000000,300000
415920,ARIRANG 글로벌희토류전략자원기업MV,7715,50,0.65,7525.68,7665,7715,7635,1278,9774420,3471750000,450000
278620,ARIRANG 단기채권액티브,108135,50,0.05,108098.04,0,0,0,0,0,5623020000,52000
429760,ARIRANG 미국S&P500,9830,30,0.31,9838.08,9860,9880,9830,76,749530,8847000000,900000
269540,ARIRANG 미국S&P500(H),16700,265,1.61,16655.98,16710,16720,16670,5467,91272795,58450000000,3500000
287180,ARIRANG 미국나스닥테크,21190,465,2.24,21164.76,21010,21205,21010,3808,80550745,27547000000,1300000
213630,ARIRANG 미국다우존스고배당주(합성 H),14930,45,0.3,14985.68,15165,15165,14865,2486,37053715,15377900000,1030000
332610,ARIRANG 미국단기우량회사채,107520,-400,-0.37,107463.24,107905,107945,107520,15,1618245,24729600000,230000
426410,ARIRANG 미국대체투자Top10MV,10615,105,1,10517.22,10605,10620,10590,382,4054630,2123000000,200000
332620,ARIRANG 미국장기우량회사채,86740,5,0.01,86221.35,86735,86800,86020,673,58268350,29057900000,335000
195970,ARIRANG 선진국MSCI(합성 H),10210,30,0.29,10201.74,10265,10265,10155,24642,251145795,12047800000,1180000
238670,ARIRANG 스마트베타Quality채권혼합,10560,25,0.24,10561.34,10530,10560,10520,1383,14569770,5280000000,500000
195980,ARIRANG 신흥국MSCI(합성 H),8720,165,1.93,8630.09,8670,8770,8655,20924,182118005,72201600000,8280000
373530,ARIRANG 신흥국MSCI인버스(합성 H),11815,-265,-2.19,12080.18,11845,12035,11785,448,5282825,6143800000,520000
256450,ARIRANG 심천차이넥스트(합성),10045,-35,-0.35,10226.49,10610,10610,9965,147,1474980,6027000000,600000
239660,ARIRANG 우량회사채50 1년,111140,10,0.01,111107.37,111135,111140,111100,195,21666820,8891200000,80000
421320,ARIRANG 우주항공&UAM iSelect,9815,230,2.4,9827.73,9585,9890,9585,16832,164383960,12759500000,1300000
451000,ARIRANG 종합채권(AA-이상)액티브,102325,-605,-0.59,102601.81,102325,102325,102325,10,1023250,498015775000,4867000
280920,ARIRANG 주도업종,8575,-15,-0.17,8574.48,8555,8600,8530,23,197055,3001250000,350000
266550,ARIRANG 중형주저변동50,10240,70,0.69,10228.99,10210,10270,10210,23,235605,4096000000,400000
301400,ARIRANG 코스닥150,11950,300,2.58,11947.05,11790,11950,11725,970,11417720,2390000000,200000
301410,ARIRANG 코스닥150선물인버스,7135,-120,-1.65,7194.14,7215,7225,7085,4767,33976950,4281000000,600000
227830,ARIRANG 코스피,25215,205,0.82,25208.57,25280,25280,25110,44,1109720,6303750000,250000
122090,ARIRANG 코스피50,22035,280,1.29,22038.48,21915,22040,21890,432,9483355,21814650000,990000
328370,ARIRANG 코스피TR,12635,140,1.12,12631.76,12600,12655,12580,42,529850,195210750000,15450000
301440,ARIRANG 코스피중형주,10175,70,0.69,10163.84,10125,10200,10125,21,213645,4070000000,400000
376250,ARIRANG 탄소효율그린뉴딜,7875,95,1.22,7866.18,7830,7885,7810,25,196260,1968750000,250000
445690,BNK 주주가치액티브,11115,95,0.86,11161.85,11150,11180,11095,8902,99251510,12226500000,1100000
448570,FOCUS AI코리아액티브,10585,90,0.86,10611.42,10620,10630,10570,57,604940,7409500000,700000
285690,FOCUS ESG리더스,9550,60,0.63,9566.7,9565,9565,9550,2,19115,13370000000,1400000
292730,FOCUS KRX300,14875,170,1.16,14890.85,14815,14875,14795,3,44485,14875000000,1000000
402520,FOCUS 혁신기업액티브,7640,20,0.26,7629.91,7585,7640,7585,3,22860,8404000000,1100000
293180,HANARO 200,31650,345,1.1,31731.31,31775,31775,31440,44269,1398991755,533302500000,16850000
407310,HANARO 200 TOP10,8135,60,0.74,8132.98,8195,8195,8065,124,1006450,80943250000,9950000
332930,HANARO 200TR,38665,475,1.24,38732.18,38700,38730,38415,67,2583990,152726750000,3950000
304780,HANARO 200선물레버리지,15910,400,2.58,15948.5,15850,15960,15705,354,5614345,29433500000,1850000
306520,HANARO 200선물인버스,11290,-120,-1.05,11274.63,11230,11305,11230,108,1217545,5080500000,450000
448490,HANARO 32-10 국고채액티브,52705,-150,-0.28,52772.46,52635,52760,52535,1036,54572095,52705000000,1000000
395290,HANARO Fn K-POP&미디어,8410,180,2.19,8436.74,8240,8460,8240,10379,87357825,20184000000,2400000
395280,HANARO Fn K-게임,4805,190,4.12,4820.68,4665,4805,4665,4202,19814545,15135750000,3150000
368190,HANARO Fn K-뉴딜디지털플러스,8905,-5,-0.06,8898.23,8990,8990,8800,3596,31835355,44970250000,5050000
402460,HANARO Fn K-메타버스MZ,7160,155,2.21,7158.7,7060,7160,7060,1838,13109580,7518000000,1050000
395270,HANARO Fn K-반도체,7735,235,3.13,7743.39,7705,7760,7685,2306,17759675,7735000000,1000000
438900,HANARO Fn K-푸드,9455,150,1.61,9469.9,9355,9475,9355,37,349580,7091250000,750000
367740,HANARO Fn5G산업,10895,185,1.73,10887.56,10920,10920,10845,3155,34370145,6537000000,600000
407300,HANARO Fn골프테마,6495,110,1.72,6496.85,6435,6495,6425,946,6088910,4546500000,700000
381560,HANARO Fn전기&수소차,8590,-100,-1.15,8585.7,8695,8695,8550,7919,68198285,30924000000,3600000
441540,HANARO Fn조선해운,8700,35,0.4,8691.79,8700,8770,8660,19290,167656770,6090000000,700000
381570,HANARO Fn친환경에너지,8975,-100,-1.1,8969.46,9145,9150,8880,2780,24844960,6282500000,700000
346000,HANARO KAP초장기국고채,38090,-300,-0.78,38104.36,38060,38105,38015,4776,181819475,7922720000,208000
453060,HANARO KOFR금리액티브(합성),100070,0,0,100066.66,100070,100070,100070,1,100070,10007000000,100000
304760,HANARO KRX300,14480,220,1.54,14477.77,14485,14500,14380,51,736915,7964000000,550000
404470,HANARO KRX기후변화솔루션,10610,-155,-1.44,10610.4,10825,10825,10570,88,935515,5835500000,550000
332940,HANARO MSCI Korea TR,13235,200,1.53,13234.2,13250,13250,13135,51,673350,166761000000,12600000
322400,HANARO e커머스,11555,70,0.61,11548.39,11500,11700,11500,5801,66974995,63552500000,5500000
322410,HANARO 고배당,10940,35,0.32,10963.29,11000,11000,10940,1307,14320535,6017000000,550000
354350,HANARO 글로벌럭셔리S&P(합성),17920,195,1.1,17932.08,18155,18155,17875,5174,92870245,53939200000,3010000
432850,HANARO 글로벌백신치료제MSCI,10090,40,0.4,10106.21,10045,10090,10045,7,70540,5045000000,500000
448510,HANARO 글로벌신재생에너지MSCI(합성),9140,-20,-0.22,9128.11,9150,9150,9135,58,530140,6398000000,700000
424460,HANARO 글로벌워터MSCI(합성),9805,5,0.05,9844.84,0,0,0,0,0,7844000000,800000
401590,HANARO 글로벌탄소배출권선물ICE(합성),11840,-230,-1.91,11717.29,12035,12035,11780,16877,199797820,11840000000,1000000
314700,HANARO 농업융복합산업,11595,170,1.49,11581.64,11550,11625,11440,121,1395110,6377250000,550000
390950,HANARO 단기채권액티브,102600,0,0,102573.72,102620,102620,102600,580,59513800,23290200000,227000
432840,HANARO 미국S&P500,9780,75,0.77,9820.78,9780,9780,9780,31,303180,6846000000,700000
419170,HANARO 미국메타버스iSelect,8950,245,2.81,9067.11,8940,8970,8925,486,4353305,4475000000,500000
434730,HANARO 원자력iSelect,10010,0,0,9998.32,10050,10070,9950,7649,76621485,5505500000,550000
304770,HANARO 코스닥150,11670,180,1.57,11762.85,11595,11680,11515,120,1392805,20772600000,1780000
306530,HANARO 코스닥150선물레버리지,8270,245,3.05,8336.72,8370,8370,8085,4112,33927410,3638800000,440000
375760,HANARO 탄소효율그린뉴딜,7810,110,1.43,7807.77,7810,7810,7750,6626,51587345,9372000000,1200000
215620,HK S&P코리아로우볼,11745,85,0.73,11735.32,11730,11745,11730,3,35220,5285250000,450000
391670,HK 베스트일레븐액티브,7455,85,1.15,7455.9,7410,7455,7410,2,14865,5218500000,700000
391680,HK 하이볼액티브,7480,25,0.34,7520.74,7480,7480,7480,51,381480,4114000000,550000
148020,KBSTAR 200,31770,350,1.11,31858.8,31680,31850,31560,135292,4294274510,1243795500000,39150000
285000,KBSTAR 200IT,13420,190,1.44,13450.06,13525,13525,13355,4129,55335490,5636400000,420000
361580,KBSTAR 200TR,16730,180,1.09,16763.4,16775,16775,16620,3980,66452645,194068000000,11600000
287300,KBSTAR 200건설,12020,-65,-0.54,12010.06,12195,12195,11990,776,9355725,2404000000,200000
287310,KBSTAR 200경기소비재,9345,135,1.47,9379.41,9235,9355,9235,8,74375,2990400000,320000
290080,KBSTAR 200고배당커버드콜ATM,7415,25,0.34,7411.61,7405,7445,7400,7242,53727110,5190500000,700000
284980,KBSTAR 200금융,7910,70,0.89,7927.12,7985,7995,7905,7282,57789130,3164000000,400000
287320,KBSTAR 200산업재,11560,185,1.63,11584.66,11585,11600,11525,1005,11587890,1156000000,100000
287330,KBSTAR 200생활소비재,6410,150,2.4,6417.08,6330,6425,6330,957,6127820,1410200000,220000
252400,KBSTAR 200선물레버리지,13190,265,2.05,13222.35,13155,13260,13020,11820,155595720,17147000000,1300000
252410,KBSTAR 200선물인버스,6260,-70,-1.11,6251.7,6250,6290,6240,1824,11418250,17528000000,2800000
252420,KBSTAR 200선물인버스2X,2990,-75,-2.45,2987.98,3010,3040,2980,209165,627681325,29003000000,9700000
284990,KBSTAR 200에너지화학,10345,-45,-0.43,10342.85,10500,10500,10320,112,1162080,5172500000,500000
285010,KBSTAR 200중공업,8855,45,0.51,8837.83,8870,8915,8850,1657,14711115,4250400000,480000
285020,KBSTAR 200철강소재,8195,5,0.06,8180.21,8260,8260,8170,1665,13703675,4261400000,520000
315480,KBSTAR 200커뮤니케이션서비스,11175,180,1.64,11173.32,11155,11190,11105,37,413070,1564500000,140000
448590,KBSTAR 23-11 회사채(AA-이상)액티브,51385,-5,-0.01,51388.25,51390,51390,51380,10416,535232930,536356630000,10438000
448600,KBSTAR 25-11 회사채(AA-이상)액티브,52835,-10,-0.02,52823.1,52760,52835,52745,15082,796313385,104930310000,1986000
422420,KBSTAR 2차전지액티브,11325,-330,-2.83,11326.84,11745,11775,11280,252060,2882583135,93091500000,8220000
105780,KBSTAR 5대그룹주,6280,10,0.16,6303.31,6330,6330,6255,567,3556990,6280000000,1000000
290130,KBSTAR ESG사회책임투자,10080,170,1.72,10081.68,9955,10080,9955,10438,104831015,218736000000,21700000
368200,KBSTAR Fn K-뉴딜디지털플러스,8945,-5,-0.06,8938.1,8980,8980,8885,6,53615,4472500000,500000
367760,KBSTAR Fn5G테크,8025,255,3.28,8035.79,7870,8045,7870,14603,116761215,87472500000,10900000
367770,KBSTAR Fn수소경제테마,9520,135,1.44,9538.88,9430,9520,9430,23825,226199300,265132000000,27850000
427110,KBSTAR Fn창업투자회사,6685,280,4.37,6693.91,6540,6695,6525,26,172245,4679500000,700000
388280,KBSTAR Fn컨택트대표,7900,95,1.22,7907.78,7890,7900,7875,486,3840900,56090000000,7100000
427120,KBSTAR Fn플랫폼테마,7130,215,3.11,7121.23,7000,7130,7000,1788,12556785,3850200000,540000
326240,KBSTAR IT플러스,16505,140,0.86,16514.18,16550,16595,16385,61137,1009381445,164389800000,9960000
385560,KBSTAR KIS국고채30년Enhanced,71430,-215,-0.3,71501.98,71640,71640,70915,74936,5340309410,197861100000,2770000
385550,KBSTAR KIS단기종합채권(AA-이상)액티브,103545,20,0.02,103539.61,103535,103545,103520,28,2898770,256998690000,2482000
385540,KBSTAR KIS종합채권(A-이상)액티브,97315,-60,-0.06,97402.32,97105,97345,97105,1439,139976165,1093917915000,11241000
270800,KBSTAR KQ고배당,12450,115,0.93,12468.34,12410,12485,12410,42,522345,8092500000,650000
292050,KBSTAR KRX300,15045,225,1.52,15064.58,15050,15070,14970,59,885045,9779250000,650000
307010,KBSTAR KRX300레버리지,11450,275,2.46,11449.61,11410,11505,11330,612,6991600,8015000000,700000
319870,KBSTAR KRX300미국달러선물혼합,14125,20,0.14,14123.12,14035,14125,14035,6,84595,7062500000,500000
403990,KBSTAR KRX기후변화솔루션,10590,-155,-1.44,10606.6,10765,10765,10565,7,74415,6354000000,600000
442550,KBSTAR TDF2030액티브,9965,90,0.91,9986.28,9955,9975,9955,10,99640,4982500000,500000
442560,KBSTAR TDF2040액티브,9900,100,1.02,9924.49,9905,9915,9895,43,425920,4950000000,500000
442570,KBSTAR TDF2050액티브,9880,120,1.23,9892.21,9875,9885,9820,1837,18128635,4940000000,500000
234310,KBSTAR V&S셀렉트밸류,13035,165,1.28,13043.55,13055,13075,13000,7,91250,6517500000,500000
241390,KBSTAR V&S셀렉트밸류채권혼합,11360,45,0.4,11371.27,11360,11360,11320,1626,18410025,13632000000,1200000
401170,KBSTAR iSelect메타버스,6980,175,2.57,6979.61,6810,6980,6810,18287,126492425,150628400000,21580000
300640,KBSTAR 게임테마,10665,460,4.51,10700.15,10315,10675,10315,21047,221767650,35727750000,3350000
266160,KBSTAR 고배당,11255,100,0.9,11300.47,11350,11350,11240,2288,25800790,70906500000,6300000
114100,KBSTAR 국고채3년,108520,-110,-0.1,108541.47,108395,108530,108295,200,21692065,24417000000,225000
282000,KBSTAR 국고채3년선물인버스,105320,155,0.15,105283.31,105450,105450,105305,4,421445,135441520000,1286000
451670,KBSTAR 국채30년레버리지KAP(합성),19790,-70,-0.35,19826.58,19655,19835,19570,8124,159768215,2473750000,125000
295000,KBSTAR 국채선물10년,51150,-125,-0.24,51198.23,51095,51155,51050,528,26985445,37544100000,734000
295020,KBSTAR 국채선물10년인버스,53195,135,0.25,53167.58,53325,53325,53195,7,372660,25639990000,482000
432600,KBSTAR 국채선물3년,51530,35,0.07,51499.57,51465,51530,51455,54,2778665,7214200000,140000
397420,KBSTAR 국채선물5년추종,48255,75,0.16,48218.16,48175,48255,48175,35,1686205,11002140000,228000
397410,KBSTAR 국채선물5년추종인버스,53985,105,0.19,53960.32,54070,54070,53980,7,378100,75471030000,1398000
276650,KBSTAR 글로벌4차산업IT(합성 H),18600,505,2.79,18536.6,18210,18660,18210,2758,51168930,21390000000,1150000
437370,KBSTAR 글로벌농업경제MV,9505,5,0.05,9618.99,9535,9595,9500,408,3887650,6653500000,700000
375270,KBSTAR 글로벌데이터센터리츠나스닥(합성),10085,35,0.35,10036.82,10070,10130,10040,1756,17771430,6555250000,650000
411720,KBSTAR 글로벌메타버스Moorgate,7940,210,2.72,8037.61,7825,7940,7755,2676,21014785,13895000000,1750000
417450,KBSTAR 글로벌수소경제Indxx,8810,-115,-1.29,8789.78,8745,8860,8745,3738,32980105,7488500000,850000
442320,KBSTAR 글로벌원자력iSelect,9235,-135,-1.44,9373.04,9170,9270,9145,860,7890860,2770500000,300000
399580,KBSTAR 글로벌클린에너지S&P,9295,-130,-1.38,9268.77,9440,9440,9240,4247,39420205,13942500000,1500000
336160,KBSTAR 금융채액티브,101640,-75,-0.07,101686.44,101635,101640,101565,25,2539345,56715120000,558000
326230,KBSTAR 내수주플러스,7890,170,2.2,7912.65,7805,7925,7805,1579,12443145,28404000000,3600000
272560,KBSTAR 단기국공채액티브,104620,10,0.01,104619.53,104600,104620,104575,715,74782750,80871260000,773000
196230,KBSTAR 단기통안채,107200,20,0.02,107200.11,107200,107210,107185,1632186,174954516325,510057600000,4758000
315960,KBSTAR 대형고배당10TR,14290,210,1.49,14291.55,14360,14360,14150,529,7540865,50729500000,3550000
252730,KBSTAR 모멘텀로우볼,13310,210,1.6,13318.64,13315,13335,13285,7,93145,4658500000,350000
252720,KBSTAR 모멘텀밸류,12740,165,1.31,12755.99,12795,12795,12740,21,268230,4459000000,350000
