지수명,종가,대비,등락률
코스피 200,352.73,0.61,0.17
코스피 200 동일가중지수,2053.63,7.89,0.39
코스피 200 선물지수,1739.84,3.45,0.2
WISE ESG우수기업 지수,,,
KRX 300,1621.35,4.47,0.28
KRX300 정보기술,2417.71,15.17,0.63
KRX300 헬스케어,4179.94,74.95,1.83
FnGuide KS 로우볼 가중 TR 지수,,,
FnGuide KS 로우사이즈 가중 TR 지수,,,
FnGuide KS 모멘텀 가중 TR 지수,,,
FnGuide KS 밸류 가중 TR 지수,,,
FnGuide KS 퀄리티 가중 TR 지수,,,
S&P Global Infrastructure Index,2520.27,-2.88,-0.11
FnGuide 고배당저변동50 지수,1672.15,10.76,0.65
FnGuide 배당주 지수,10481.49,-46.97,-0.45
FnGuide 고배당 채권혼합 지수,2615.41,-4.26,-0.16
10년국채선물지수,1371.5,1.36,0.1
국채선물지수,1269.79,0,0
MSCI ACWI Index,623.76,2.44,0.39
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",127.35,0.03,0.02
S&P 500,3638.35,8.7,0.24
NASDAQ 100 Technology Sector Index,7122.22,88.16,1.25
Dow Jones U.S Select Dividend Index(시장가격지수),681.82,-5.1,-0.74
ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),527.1,0.12,0.02
ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),1458.1,11.29,0.78
MSCI EAFE Index,2080.15,13.56,0.66
WISE-KAP 스마트베타 Quality 채권혼합지수,1265.75,2.51,0.2
MSCI EM Index,1230.72,1.14,0.09
SZSE ChiNext Price Index,2618.99,9.6,0.37
KOBI HALF CREDIT Index(총수익),11004.8,1.67,0.02
FnGuide 주도업종 지수,1514.55,4.07,0.27
FnGuide 중형주저변동50지수,1910.71,0.82,0.04
코스닥 150,1349.95,21.52,1.62
F-코스닥150 지수,1461.87,23.49,1.63
코스피,2633.45,7.54,0.29
코스피 50,2458.13,2.21,0.09
코스피 TR,3067.85,8.79,0.29
코스피 중형주,2786.6,26.38,0.96
KRX ESG Leaders 150,1473.44,4.05,0.28
코스피 200 TR,412.87,0.71,0.17
FnGuide K-뉴딜 디지털 플러스 지수,2674.59,28.39,1.07
FnGuide 5G 산업 지수,1867.94,20.06,1.09
KAP 초장기 국고채 지수(총수익),14915.97,49.51,0.33
MSCI Korea TR Index,1426.02,1.62,0.11
FnGuide E커머스 지수,2441.06,-1.62,-0.07
FnGuide 고배당 알파 지수,1313.33,0.64,0.05
S&P Global Luxury Index,3821.68,14.45,0.38
FnGuide 농업융복합산업 지수(시장가격),1311.33,1.62,0.12
KAP 단기 통안채 지수(총수익),12655.29,0.54,0
코스피 200 정보기술,2998.38,7.19,0.24
코스피 200 건설,218.67,2.78,1.29
코스피 200 경기소비재,1554.1,9.06,0.59
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1055.3,-7.25,-0.68
코스피 200 금융,626.04,-6.91,-1.09
코스피 200 산업재,490.37,-1.66,-0.34
코스피 200 생활소비재,1089.03,-3.04,-0.28
코스피 200 에너지/화학,1741.82,8.66,0.5
코스피 200 중공업,274.89,1.49,0.54
코스피 200 철강/소재,664.79,-1.73,-0.26
코스피 200 커뮤니케이션서비스,2497.82,10.19,0.41
MKF 5대그룹주,6965.77,10.77,0.15
KRX ESG 사회책임경영지수(S),1883.76,3.28,0.17
FnGuide 5G 테크 지수,1572.38,14.76,0.95
FnGuide 수소 경제 테마 지수,1402.05,16.46,1.19
FnGuide IT플러스 지수,2514.54,11.42,0.46
FnGuide KQ고배당포커스 지수,6750.02,65.38,0.98
KRX 300 미국달러 선물혼합지수,1266.71,3.48,0.28
KRX 300 선물지수,1127.84,4.6,0.41
국채선물 3년/10년 일드커브 스티프닝 지수(총수익지수),1239.17,-0.39,-0.03
국채선물 3년/10년 일드커브 플래트닝 지수(총수익지수),1216.03,0.43,0.04
FnGuide 셀렉트 밸류 지수,2634.37,4.5,0.17
FnGuide 셀렉트벨류 채권혼합지수,1861.7,1.57,0.08
WISE 게임 테마 지수 (시장가격지수),6062.87,41.64,0.69
FnGuide 고배당포커스 지수,7452.52,-13.84,-0.19
KTB INDEX(시장가격),10797.83,3.95,0.04
S&P Global 1200 Information Technology and Interactive Media & Services(PR),1661.39,10.33,0.63
KIS 종합채권금융채 2.5Y-3Y 지수 (총수익),124.11,0.04,0.03
FnGuide 내수주플러스 지수,1366.52,5.12,0.38
KIS 종합채권국공채3M~1.5Y지수,122.56,0.02,0.02
KIS 통안채 5개월 지수(총수익),11602.58,0.63,0.01
WISE 대형고배당10 TR 지수,1566.17,-2.75,-0.18
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),2201.62,-33.16,-1.48
ICE BofAML Core Plus Fixed Rate Preferred Securities Index,178.93,0.1,0.06
NASDAQ 100,12258.21,105.99,0.87
S&P U.S. Treasury Bond Futures Excess Return Index,307.4,1.81,0.59
MKF 수출주 지수,10381.22,29.71,0.29
MKF 우량업종대표주 지수,10514.42,-7.28,-0.07
주식국채혼합(주식형)지수,1593.33,2.1,0.13
MSCI China NTR Index(USD) (Net Total Return),783.81,4.24,0.54
CSI A100,5136.26,69.71,1.38
KOBI 크레딧 지수(총수익),14247.31,4.03,0.03
FnGuide 중소형고배당포커스 지수,9630.87,146.7,1.55
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,138.37,0.05,0.04
