지수명,종가,대비,등락률
코스피 200,338.98,-1.48,-0.43
코스피 200 TR,424.34,-1.81,-0.42
KIS 크레딧 2312만기형 총수익지수,109.7,0.03,0.03
KIS 크레딧 2412만기형 총수익지수,107.7,0.02,0.02
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),113.76,0.01,0.01
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),111.48,-0.01,-0.01
FnGuide 친환경 자동차 밸류체인 지수,1888.68,-22.31,-1.17
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1574.85,-12.21,-0.77
FnGuide 5G플러스 지수 (시장가격),1707.15,0.06,0
FnGuide 성장소비주도 지수,2097.14,18.51,0.89
FactSet US-China Electric&Autonomous Vehicle Price Return Index,256.73,-4.79,-1.83
KRX 금현물지수,1915.8,7.75,0.41
S&P GSCI GOLD Index Excess Return,133.41,-0.16,-0.12
KIS 10년 국고채 지수 (총수익),14753.88,-37.01,-0.25
KTB INDEX(시장가격),10234.8,-0.94,-0.01
10년국채선물지수,1168.2,-3.2,-0.27
국채선물지수,1216.25,-0.59,-0.05
Bloomberg Global Digital Media & Tech Select Price Return Index,3052.08,-18.24,-0.59
Solactive Global Semiconductor TOP4 Plus Price Return Index,2818.95,1.71,0.06
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3258.04,-20.88,-0.64
Solactive Global Superior Income TOP 10 Price Return Index,756.32,-0.24,-0.03
KIS 단기채권알파AA-이상 총수익지수,112.36,0.03,0.03
KIS MSB 단기지수(총수익),12045.14,3.31,0.03
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,10782.96,-131.03,-1.2
S&P Ultra T-Bond Futures Index(ER),123.16,-0.79,-0.64
Bloomberg U.S Treasury 20+ Year Total Return Index,581.56,-1.69,-0.29
다우존스 인터넷 종합지수,749.39,-3.93,-0.52
S&P 500,4464.05,-4.78,-0.11
S&P500 and Short-Term Treasury 30/70 Blend Index,164.01,-0.01,-0.01
MorningStar Wide Moat Focus Index,12197,-42.8,-0.35
