지수명,종가,대비,등락률
코스피 200,334.94,1.18,0.35
코스피 200 TR,419.29,1.48,0.35
KIS 크레딧 2312만기형 총수익지수,109.9,0.01,0.01
KIS 크레딧 2412만기형 총수익지수,107.89,0.01,0.01
KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),113.95,0.02,0.02
KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),111.64,0.03,0.03
FnGuide 친환경 자동차 밸류체인 지수,1882.23,4.03,0.21
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1549.44,6.98,0.45
FnGuide 5G플러스 지수 (시장가격),1836.18,31.07,1.72
FnGuide 성장소비주도 지수,2054.47,4.88,0.24
FactSet US-China Electric&Autonomous Vehicle Price Return Index,252.97,-0.1,-0.04
KRX 금현물지수,1937.08,12.44,0.65
S&P GSCI GOLD Index Excess Return,135.22,0.54,0.4
KIS 10년 국고채 지수 (총수익),14743.87,-11.39,-0.08
KTB INDEX(시장가격),10241.39,-0.09,0
10년국채선물지수,1165.22,-1.28,-0.11
국채선물지수,1215.2,0.12,0.01
Bloomberg Global Digital Media & Tech Select Price Return Index,3158.44,22.73,0.72
Solactive Global Semiconductor TOP4 Plus Price Return Index,2899.21,57.21,2.01
Bloomberg Global Select Industry Leaders TOP10 Index(PR),3285.97,4.16,0.13
Solactive Global Superior Income TOP 10 Price Return Index,750.14,0.38,0.05
KIS 단기채권알파AA-이상 총수익지수,112.55,0.01,0.01
KIS MSB 단기지수(총수익),12064.24,1.17,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,10982.27,37.46,0.34
S&P Ultra T-Bond Futures Index(ER),123.72,0.12,0.1
Bloomberg U.S Treasury 20+ Year Total Return Index,587.04,-0.38,-0.06
다우존스 인터넷 종합지수,761.96,3.86,0.51
S&P 500,4514.87,17.24,0.38
S&P500 and Short-Term Treasury 30/70 Blend Index,164.86,0.2,0.12
MorningStar Wide Moat Focus Index,12219.53,38.76,0.32
NASDAQ 100,15462.43,85.88,0.56
