지수명,종가,대비,등락률
코스피 200,320.55,1.72,0.54
코스피 200 TR,399.36,2.14,0.54
KIS 크레딧 2312만기형 총수익지수,107.59,0.04,0.04
KIS 크레딧 2412만기형 총수익지수,105.9,0.08,0.08
MSCI Korea Country ESG Leaders Custom Capped Price return Index,1528.74,13.75,0.91
FnGuide 5G플러스 지수 (시장가격),1440.7,20.71,1.46
FnGuide 성장소비주도 지수,2180.17,6.98,0.32
FactSet US-China Electric&Autonomous Vehicle Price Return Index,268.96,4.13,1.56
KRX 금현물지수,1780.58,3.99,0.22
S&P GSCI GOLD Index Excess Return,134.21,0.38,0.28
KIS 10년 국고채 지수 (총수익),15082.32,20.18,0.13
KTB INDEX(시장가격),10361.68,1.97,0.02
10년국채선물지수,1223.07,1.08,0.09
국채선물지수,1231.96,-0.23,-0.02
Bloomberg Global Digital Media & Tech Select Price Return Index,2511.61,54.67,2.23
Solactive Global Semiconductor TOP4 Plus Price Return Index,2249.01,-40.09,-1.75
Bloomberg Global Select Industry Leaders TOP10 Index(PR),2928.24,51.15,1.78
KIS 단기채권알파AA-이상 총수익지수,110.34,0.02,0.02
KIS MSB 단기지수(총수익),11838.59,1.18,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,10942.46,-170.05,-1.53
S&P Ultra T-Bond Futures Index(ER),137.95,137.95,0
다우존스 인터넷 종합지수,678.23,13.92,2.1
S&P 500,4164,52.92,1.29
S&P500 and Short-Term Treasury 30/70 Blend Index,157.8,0.62,0.39
MorningStar Wide Moat Focus Index,11513.7,182.62,1.61
Dow Jones U.S. Dividend 100 Price Return Index,5474.68,28.29,0.52
NASDAQ 100,12728.27,263.75,2.12
NASDAQ-100 US T-Bills 30/70 Index,1395.01,8.91,0.64
Dow Jones U.S. Real Estate Index,0,0,0
Bloomberg Short-Term Treasury Total Return Index,130.44,0.01,0.01
Indxx SPAC & NEXTGEN IPO Price return Index,,,
Indxx US Green Infrastructure Price return Index,3506.34,-11.91,-0.34
FnGuide-RAFI 코리아 대형 지수,8214.91,11.8,0.14
VN30 Index(PR),1069.5,-24.87,-2.27
Bloomberg VN30 Futures Excess Return Index,151.42,-3.31,-2.14
MKF SAMs EW 지수,15735.74,7.75,0.05
MKF SAMs SW,15162.92,73.38,0.49
FnGuide 스마트 로우볼 지수,,,
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
FnGuide 스마트 퀄리티 지수,,,
FnGuide 스마트 하이베타 지수,,,
Morningstar Singapore REIT Yield Focus Index(PR),1430.59,-15.21,-1.05
Morningstar Singapore REIT Yield Focus Income Protection Index,,,
S&P ASIA50 Price Return Index,3665,38.33,1.06
Bloomberg Blended NVIDIA Equity and Korean Bond Index,4122.71,2.22,0.05
