지수명,종가,대비,등락률
코스피 200,317.31,2.89,0.92
코스피 200 선물지수,1530.61,8.69,0.57
WISE ESG우수기업 지수,,,
KRX 300,1468.05,12.46,0.86
S&P Global Infrastructure Index,2522.6,11.7,0.47
S&P KOREA Dividend Opportunity Index,4449.6,34.61,0.78
FnGuide 고배당저변동50 지수,2013.82,1.68,0.08
FnGuide 배당주 지수,12988.45,94.53,0.73
FnGuide 고배당 채권혼합 지수,2677.67,9.29,0.35
10년국채선물지수,1240.89,2.5,0.2
MSCI ACWI Index,517.23,3.61,0.7
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),115.56,0,0
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",120.27,0.01,0.01
S&P 500,2723.07,25.28,0.94
NASDAQ 100 Technology Sector Index,4348.75,62.01,1.45
Dow Jones U.S Select Dividend Index(시장가격지수),693.04,6.15,0.9
KAP Barbell Index(총수익),119.14,0.08,0.07
MSCI EAFE Index,2043.79,4.64,0.23
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6989.85,79.31,1.15
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1217.75,4.84,0.4
MSCI EM Index,1156.55,12.79,1.12
SZSE ChiNext Price Index,1865.36,9.55,0.51
KOBI HALF CREDIT Index(총수익),10405.58,2.09,0.02
FnGuide 주도업종 지수,1486.41,18.05,1.23
FnGuide 중형주저변동50지수,2093.98,17.78,0.86
Hang Seng China H,12233.96,48.52,0.4
코스피,2464.16,20.18,0.83
코스피 100 동일가중지수,2145.95,18.44,0.87
코스피 50,2111.01,16.78,0.8
KRX ESG Leaders 150,1633.27,13.64,0.84
코스피 200 정보기술,2249.77,29.66,1.34
코스피 200 건설,325.46,4.55,1.42
코스피 200 경기소비재,1555.49,-4.82,-0.31
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1452.59,3.78,0.26
코스피 200 금융,840.56,5.68,0.68
코스피 200 산업재,578.01,8.51,1.49
코스피 200 생활소비재,1327.65,4.55,0.34
코스피 200 에너지/화학,1510.94,10.68,0.71
코스피 200 중공업,338.81,8.25,2.5
코스피 200 철강/소재,1028.16,27.09,2.71
MKF 5대그룹주,5856.33,18.37,0.31
KRX ESG 사회책임경영지수(S),1703.96,11.03,0.65
FnGuide KQ고배당포커스 지수,6286.82,-29.73,-0.47
FnGuide 셀렉트 밸류 지수,2309.03,10.82,0.47
FnGuide 셀렉트벨류 채권혼합지수,1665.45,4.02,0.24
FnGuide 고배당포커스 지수,7851.28,52.63,0.67
KTB INDEX(시장가격),10478.48,7.74,0.07
국채선물지수,1223.14,0.91,0.07
S&P Global 1200 Information Technology Index (Price Return),4301.79,57.55,1.36
KIS 종합채권국공채3M~1.5Y지수,116.89,0.01,0.01
KIS 통안채 5개월 지수(총수익),11153.82,0.74,0.01
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),6334.9,25.39,0.4
S&P U.S. Treasury Bond Futures Excess Return Index,239.01,0.88,0.37
MKF 수출주 지수,10046.5,160.59,1.62
MKF 우량업종대표주 지수,11562.73,158.06,1.39
TOPIX,1777.62,4.71,0.27
주식국채혼합(주식형)지수,1429.6,9.45,0.67
CSI A100,3943.08,22.42,0.57
KOBI 크레딧 지수(총수익),13149.77,7.1,0.05
FnGuide 중소형고배당포커스 지수,10416.91,-18.35,-0.18
KIS 종합채권국공채4~5Y지수,125.02,0.13,0.1
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China Enterprises Futures Index(Price Return),14194.36,38.48,0.27
주식국채혼합(채권형)지수,1398.85,4.57,0.33
코스닥 150,1420.08,-4.48,-0.31
F-코스닥150 지수,1491.23,-6.84,-0.46
FnGuide 헬스케어 지수,3177.57,-28.11,-0.88
FnGuide 헬스케어 채권혼합 지수,1728.79,-3.45,-0.2
S&P ASIA50 Price Return Index,3274.46,15.09,0.46
S&P WCI Gold Excess Return Index,314.18,1.95,0.62
KIS MSB 단기지수(총수익),11107.01,0.72,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,9423.75,71.82,0.77
다우존스 인터넷 종합지수,596.88,6.29,1.07
Dow Jones U.S. Real Estate Index,1162.81,10.35,0.9
코스피 배당성장 50,3324.1,-1.43,-0.04
FnGuide-RAFI 코리아 대형 지수,7828.75,79.75,1.03
VN30 Index(PR),1019.69,-26.7,-2.55
MKF SAMs EW 지수,13817.34,35.09,0.25
MKF SAMs SW,10156.21,46.45,0.46
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
MSCI Indonesia Index,6677.7,0,0
Nikkei 225,22497.18,88.3,0.39
CSI 300 Index,3893.06,21.44,0.55
KIS 종합채권국공채1-10Y지수,130.81,0.13,0.1
코스닥,854.93,4.08,0.48
MSCI Philippines IMI Index,1757.45,4.93,0.28
FnGuide 성장소비주도 지수,2568.18,2.03,0.08
코스피 200 중소형주지수,1147.93,14,1.23
코스피 200 TR,352.55,3.21,0.92
코스피 200 가치저변동성,4685.57,54.68,1.18
코스피 200 동일가중지수,2246.52,21.48,0.97
코스피 200 미국채 혼합지수,2485.58,-4.74,-0.19
S&P GSCI Grains Select Index ER,19.99,-0.03,-0.15
KRX 미디어&엔터테인먼트,1780.3,17.96,1.02
KRX 정보기술,1052.68,5.29,0.51
KTOP 30,7917.14,11.66,0.15
iEdge Emerging Markets Futures Index(ER),1248.8,26.46,2.16
MSCI Korea ESG Universal Capped Index,1355.49,11.55,0.86
MSCI Korea Index,742.45,6.54,0.89
MSCI Korea TR Index,1206.74,10.64,0.89
MSCI Korea IMI Momentum Capped,3552.84,34.47,0.98
MSCI Korea IMI Enhanced Value Capped,6222.83,66.55,1.08
MSCI Korea IMI Quality Capped,5773.44,4.97,0.09
S&P GSCI Crude Oil Index ER,211.52,0.72,0.34
FnGuide 가치투자형 지수,,,
KRX 건설,698.92,8.75,1.27
KRX 경기소비재,1452.61,11.05,0.77
FnGuide 고배당 Plus 지수,15288.93,15.27,0.1
S&P GSCI Gold Index(TR),700.77,4.95,0.71
S&P GSCI GOLD Index Excess Return,106.45,0.75,0.71
S&P GSCI North American Copper Index(TR),426.68,7.22,1.72
MKF 국고채지수(총수익),173.47,0.16,0.09
ROBO Global Robotics & Automation UCITS Price Return Index,675.18,1.79,0.27
KRX 기계장비,645.2,18.37,2.93
KAP 단기변동금리부은행채권지수,122.51,0.01,0.01
KRW Cash 지수(총수익),147.32,0.01,0.01
KRW Cash PLUS 지수(총수익),140.19,0,0
MSCI Germany Index,1045.46,0.82,0.08
FnGuide 모멘텀 Plus 지수,3637.45,-11.7,-0.32
S&P Select Sector Technology Index,,,
S&P 500 Futures Total Return Index,375.42,3.16,0.85
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,122.7,0.78,0.64
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,6926.03,-59.49,-0.85
