지수명,종가,대비,등락률
코스피 200,288.61,0.04,0.01
코스피 200 동일가중지수,2075.22,9.8,0.47
코스피 200 로우볼 가중 지수,1348.57,-0.27,-0.02
코스피 200 모멘텀 가중 지수,1267.69,-2.92,-0.23
코스피 200 밸류 가중 지수,1372.39,4.09,0.3
코스피 200 선물지수,1395.31,2.18,0.16
코스피 200 퀄리티 가중 지수,1418.86,1.47,0.1
WISE ESG우수기업 지수,,,
KRX 300,1336.32,-0.83,-0.06
S&P Global Infrastructure Index,2479.98,1.14,0.05
S&P KOREA Dividend Opportunity Index,4135.23,14.48,0.35
FnGuide 고배당저변동50 지수,1895.82,9.19,0.49
FnGuide 배당주 지수,12362.22,-4.09,-0.03
FnGuide 고배당 채권혼합 지수,2651.68,0.39,0.01
10년국채선물지수,1282.28,2.3,0.18
국채선물지수,1238.09,0.79,0.06
MSCI ACWI Index,515.19,2.11,0.41
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),116.18,0.01,0.01
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",121.28,0.02,0.02
S&P 500,2857.05,6.92,0.24
NASDAQ 100 Technology Sector Index,4259.25,2.14,0.05
Dow Jones U.S Select Dividend Index(시장가격지수),726.71,3.18,0.44
KAP Barbell Index(총수익),121.04,0.08,0.07
MSCI EAFE Index,1938.11,10.33,0.54
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6541.62,11.77,0.18
WISE 스마트베타 VALUE INDEX,,,
WISE 스마트베타 지수,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1207.64,1.08,0.09
MSCI EM Index,1033.65,10.71,1.05
SZSE ChiNext Price Index,1435.69,1.38,0.1
KOBI HALF CREDIT Index(총수익),10494.68,1.51,0.01
FnGuide 주도업종 지수,1331.36,-6.41,-0.48
FnGuide 중형주저변동50지수,1952.79,12.03,0.62
Hang Seng China H,10632.36,118.53,1.13
코스닥 150,1266.92,-9.48,-0.74
F-코스닥150 지수,1324.67,-12.4,-0.93
코스피,2247.88,0.83,0.04
코스피 100 동일가중지수,1967.35,4.87,0.25
코스피 50,1918.66,-1.06,-0.06
코스피 중형주,2654.38,12.02,0.45
KRX ESG Leaders 150,1506.1,2.43,0.16
코스피 200 정보기술,2111.26,-13.88,-0.65
코스피 200 건설,293.4,2.4,0.82
코스피 200 경기소비재,1448,4.32,0.3
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1437.41,4.1,0.29
코스피 200 금융,760.43,0.71,0.09
코스피 200 산업재,503.14,4.48,0.9
코스피 200 생활소비재,1234.67,-3.34,-0.27
코스피 200 에너지/화학,1449.05,4.72,0.33
코스피 200 중공업,309.71,11.13,3.73
코스피 200 철강/소재,880.18,21.44,2.5
MKF 5대그룹주,5478.74,-0.66,-0.01
KRX ESG 사회책임경영지수(S),1547.82,-2.39,-0.15
FnGuide KQ고배당포커스 지수,5867.56,-16.31,-0.28
FnGuide KQ 모멘텀&로우볼 지수,,,
FnGuide KQ 모멘텀&밸류 지수,,,
FnGuide 셀렉트 밸류 지수,2181.94,-0.79,-0.04
FnGuide 셀렉트벨류 채권혼합지수,1644.32,0.21,0.01
WISE 게임 테마 지수 (시장가격지수),4510.38,-37.73,-0.83
FnGuide 고배당포커스 지수,7311.87,3.43,0.05
KTB INDEX(시장가격),10581.94,5.03,0.05
S&P Global 1200 Information Technology Index (Price Return),4358.53,4.82,0.11
KIS 종합채권국공채3M~1.5Y지수,117.66,0.02,0.02
KIS 통안채 5개월 지수(총수익),11211.52,0.68,0.01
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),6102.5,56.25,0.93
S&P U.S. Treasury Bond Futures Excess Return Index,244.26,1.58,0.65
MKF 수출주 지수,9456.68,125.68,1.35
MKF 우량업종대표주 지수,11141.92,15.99,0.14
TOPIX,1692.15,-5.38,-0.32
주식국채혼합(주식형)지수,1344.75,0.32,0.02
CSI A100,3409.42,47.55,1.41
KOBI 크레딧 지수(총수익),13351.74,4.29,0.03
FnGuide 중소형고배당포커스 지수,9758.17,19.1,0.2
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,128.08,0.13,0.1
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China Enterprises Futures Index(Price Return),12680.16,148.12,1.18
주식국채혼합(채권형)지수,1375.29,0.51,0.04
FnGuide 헬스케어 지수,3085.56,-9.69,-0.31
FnGuide 헬스케어 채권혼합 지수,1736.19,-1.07,-0.06
S&P ASIA50 Price Return Index,3073.44,26.29,0.86
S&P WCI Gold Excess Return Index,281.77,2.07,0.74
KIS MSB 단기지수(총수익),11160.24,0.52,0
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,9649.45,89.82,0.94
다우존스 인터넷 종합지수,626.23,3.36,0.54
Dow Jones U.S. Real Estate Index,1254.64,0.48,0.04
코스피 배당성장 50,3104.6,0.07,0
FnGuide-RAFI 코리아 대형 지수,7130.15,30.87,0.43
VN30 Index(PR),945.65,-3.58,-0.38
MKF SAMs EW 지수,13234.12,-41.86,-0.32
MKF SAMs SW,9780.68,-71.83,-0.73
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
MSCI Indonesia Index,6550.77,166.59,2.61
Nikkei 225,22199,-71.38,-0.32
CSI 300 Index,3267.25,37.63,1.17
KIS 종합채권국공채1-10Y지수,133.62,0.12,0.09
코스닥,769.78,-2.52,-0.33
MSCI Philippines IMI Index,1730.94,-19.8,-1.13
FnGuide 성장소비주도 지수,2301.74,-19.21,-0.83
코스피 200 중소형주지수,1056.35,8.71,0.83
코스피 200 TR,321.57,0.04,0.01
코스피 200 가치저변동성,4217.29,11.82,0.28
코스피 200 미국채 혼합지수,2477.91,-3.37,-0.14
S&P GSCI Grains Select Index ER,18.32,-0.22,-1.19
FnKorea 50 지수,,,
KRX 미디어&엔터테인먼트,1725.66,-16.04,-0.92
KRX 정보기술,1065.85,-12.55,-1.16
KTOP 30,7393.45,3.05,0.04
iEdge Emerging Markets Futures Index(ER),1116,13.15,1.19
MSCI Korea ESG Universal Capped Index,1225.06,0.13,0.01
MSCI Korea Index,669.39,-0.28,-0.04
MSCI Korea TR Index,1091.58,-0.45,-0.04
MSCI Korea IMI Momentum Capped,3157.72,-8.46,-0.27
MSCI Korea IMI Enhanced Value Capped,5492.75,27.65,0.51
MSCI Korea IMI Quality Capped,5191.29,-19.7,-0.38
S&P GSCI Crude Oil Index ER,200.18,0.65,0.33
FnGuide 가치투자형 지수,,,
KRX 건설,650.79,2.68,0.41
FnGuide 게임 산업 지수,1087.81,-10.09,-0.92
KRX 경기소비재,1308.96,-8.91,-0.68
FnGuide 고배당 Plus 지수,14369.85,10.37,0.07
S&P GSCI Gold Index(TR),627.96,5.57,0.89
S&P GSCI GOLD Index Excess Return,94.87,0.83,0.88
S&P GSCI North American Copper Index(TR),365.55,5.3,1.47
MKF 국고채지수(총수익),176.2,0.08,0.05
ROBO Global Robotics & Automation UCITS Price Return Index,656.76,3.72,0.57
KRX 기계장비,569.86,16.67,3.01
KAP 단기변동금리부은행채권지수,123.1,0.01,0.01
KRW Cash 지수(총수익),148.09,0.01,0.01
KRW Cash PLUS 지수(총수익),141.02,0.01,0.01
MSCI Germany Index,991.98,9.68,0.99
FnGuide 모멘텀 Plus 지수,3483.53,-25.66,-0.73
S&P Select Sector Technology Index,,,
S&P 500 Futures Total Return Index,396.36,0.93,0.24
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,129.24,0.35,0.27
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,7249.87,-53.26,-0.73
S&P Select Sector Industrial Index,767.21,4.88,0.64
S&P Select Sector Energy Index,734.78,4.82,0.66
미국달러선물지수,1144.46,-2.04,-0.18
FTSE Russell 2000 Index,1698.69,5.74,0.34
FnGuide 바이오 지수,3821.11,27.62,0.73
KRX 반도체,2304.04,-20.45,-0.88
배당성장채권혼합지수,1700.63,0.58,0.03
FnGuide 벨류 Plus 지수,1922.02,4.35,0.23
KRX 보험,1642.1,-0.67,-0.04
삼성그룹,6665.02,-50.27,-0.75
WISE 삼성그룹 밸류 인덱스,7166.54,-8.88,-0.12
