지수명,종가,대비,등락률
코스피 200,267.31,2.13,0.8
코스피 200 동일가중지수,1978.36,15.11,0.77
코스피 200 로우볼 가중 지수,1269.06,11.38,0.9
코스피 200 모멘텀 가중 지수,1152.61,8.02,0.7
코스피 200 밸류 가중 지수,1279.76,9.24,0.73
코스피 200 선물지수,1288.84,9.26,0.72
코스피 200 퀄리티 가중 지수,1305.77,11.4,0.88
WISE ESG우수기업 지수,,,
KRX 300,1236.36,11.9,0.97
KRX300 정보기술,1479.8,20.01,1.37
KRX300 금융,886.5,2.56,0.29
KRX300 산업재,628.13,-5.78,-0.91
KRX300 자유소비재,1207.69,20.74,1.75
KRX300 헬스케어,3090.28,80.69,2.68
S&P Global Infrastructure Index,2332.2,12.79,0.55
FnGuide 고배당저변동50 지수,1812.94,9.4,0.52
FnGuide 배당주 지수,12318.33,20.44,0.17
FnGuide 고배당 채권혼합 지수,2671.81,2.88,0.11
10년국채선물지수,1335.66,5.33,0.4
국채선물지수,1248.67,0.79,0.06
MSCI ACWI Index,457.65,-3.03,-0.66
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),116.87,0.01,0.01
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",122.11,0.01,0.01
S&P 500,2506.96,-39.2,-1.54
NASDAQ 100 Technology Sector Index,3668.37,-115.27,-3.05
Dow Jones U.S Select Dividend Index(시장가격지수),644.93,-6.71,-1.03
KAP Barbell Index(총수익),123.39,0.17,0.14
MSCI EAFE Index,1740.55,8.45,0.49
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6193.35,46.36,0.75
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1200.62,3.19,0.27
MSCI EM Index,967.65,4.66,0.48
SZSE ChiNext Price Index,1268.81,-24.53,-1.9
KOBI HALF CREDIT Index(총수익),10571.42,1.8,0.02
FnGuide 주도업종 지수,1219.6,11.13,0.92
FnGuide 중형주저변동50지수,1747.07,15.8,0.91
Hang Seng China H,10195.59,-34.93,-0.34
코스닥 150,1154.45,31.38,2.79
F-코스닥150 지수,1214.05,33.28,2.82
코스피,2078.84,16.73,0.81
코스피 50,1758.5,15.97,0.92
코스피 중형주,2443.41,9.06,0.37
KRX ESG Leaders 150,1406.52,8.19,0.59
KAP 단기 통안채 지수(총수익),12324.57,0.8,0.01
코스피 200 정보기술,1869.11,12.21,0.66
코스피 200 건설,289.92,-5.89,-1.99
