지수명,종가,대비,등락률
코스피 200,259.65,-1.92,-0.73
코스피 200 동일가중지수,1925.14,-6.97,-0.36
코스피 200 로우볼 가중 지수,1231.86,-6.67,-0.54
코스피 200 모멘텀 가중 지수,1123.96,-6.45,-0.57
코스피 200 밸류 가중 지수,1239.2,-7.16,-0.57
코스피 200 선물지수,1270.81,-9.99,-0.78
코스피 200 퀄리티 가중 지수,1267.63,-8.55,-0.67
WISE ESG우수기업 지수,,,
KRX 300,1202.29,-8.51,-0.7
KRX300 정보기술,1453.06,-4.01,-0.28
KRX300 금융,833.65,-2.9,-0.35
KRX300 산업재,616.53,-3.93,-0.63
KRX300 자유소비재,1152.32,-16.7,-1.43
KRX300 헬스케어,3084.63,-22.25,-0.72
S&P Global Infrastructure Index,2368.59,27.89,1.19
FnGuide 고배당저변동50 지수,1762.64,-1,-0.06
FnGuide 배당주 지수,11501.86,-41.35,-0.36
FnGuide 고배당 채권혼합 지수,2599.87,-4.14,-0.16
10년국채선물지수,1326.78,-1.88,-0.14
국채선물지수,1246.85,-0.57,-0.05
MSCI ACWI Index,467.27,3.28,0.71
KAP Money Market Credit Index(Total Retrun),,,
KAP Money Market Index(총수익),117,0,0
"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",122.31,0.01,0.01
S&P 500,2574.41,24.72,0.97
NASDAQ 100 Technology Sector Index,3780.87,18.1,0.48
Dow Jones U.S Select Dividend Index(시장가격지수),657.3,6.9,1.06
KAP Barbell Index(총수익),123.24,-0.04,-0.03
MSCI EAFE Index,1762.37,9.66,0.55
WISE 스마트베타 LowVOL 지수,,,
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,6059.73,23.93,0.4
WISE 스마트베타 VALUE INDEX,,,
WISE-KAP 스마트베타 Quality 채권혼합지수,1192.84,1.19,0.1
MSCI EM Index,975.51,-2.46,-0.25
SZSE ChiNext Price Index,1263.51,-4.55,-0.36
KOBI HALF CREDIT Index(총수익),10585.95,0.16,0
FnGuide 주도업종 지수,1174.13,-3.14,-0.27
FnGuide 중형주저변동50지수,1709.81,4.58,0.27
Hang Seng China H,10133.74,9.89,0.1
코스닥 150,1130.92,-10.09,-0.88
F-코스닥150 지수,1191.53,-14.37,-1.19
코스피,2025.27,-11.83,-0.58
코스피 50,1709.31,-12.48,-0.72
코스피 중형주,2410.37,1.13,0.05
KRX ESG Leaders 150,1358.03,-10.92,-0.8
FnGuide 농업융복합산업 지수(시장가격),1187.86,12.18,1.04
KAP 단기 통안채 지수(총수익),12338.1,0.59,0
코스피 200 정보기술,1832.95,-14.2,-0.77
코스피 200 건설,283.29,-1.61,-0.57
코스피 200 경기소비재,1307.62,-19.51,-1.47
코스피 200 고배당커버드콜 ATM 지수(시장가격지수),1444.18,-2.28,-0.16
코스피 200 금융,685.89,-2.67,-0.39
코스피 200 산업재,495.65,1.67,0.34
코스피 200 생활소비재,1217.86,9.41,0.78
코스피 200 에너지/화학,1275.44,3.18,0.25
코스피 200 중공업,313.75,-5.9,-1.85
코스피 200 철강/소재,789.51,-1.1,-0.14
MKF 5대그룹주,4922.14,-22.16,-0.45
KRX ESG 사회책임경영지수(S),1346.71,-5.78,-0.43
FnGuide KQ고배당포커스 지수,4928.28,-8.23,-0.17
FnGuide KQ 모멘텀&로우볼 지수,,,
FnGuide KQ 모멘텀&밸류 지수,,,
KRX 300 선물지수,835.4,-3.73,-0.44
FnGuide 셀렉트 밸류 지수,2025.81,-10.24,-0.5
FnGuide 셀렉트벨류 채권혼합지수,1610.68,-3.5,-0.22
WISE 게임 테마 지수 (시장가격지수),4203.98,-60.33,-1.41
FnGuide 고배당포커스 지수,6596.56,-43.47,-0.65
KTB INDEX(시장가격),10612.67,-2.98,-0.03
S&P Global 1200 Information Technology and Interactive Media & Services(PR),873.62,6.68,0.77
KIS 종합채권국공채3M~1.5Y지수,118.57,0,0
KIS 통안채 5개월 지수(총수익),11289.6,0.54,0
FnGuide 모멘텀&로우볼 지수,,,
FnGuide 모멘텀&밸류 지수,,,
S&P Oil & Gas Exploration & Production Select Industry Index(PR),4555.06,42.49,0.94
S&P U.S. Treasury Bond Futures Excess Return Index,247.59,-0.79,-0.32
MKF 수출주 지수,8553.09,-90.89,-1.05
MKF 우량업종대표주 지수,10053.55,-89.3,-0.88
TOPIX,1518.43,5.9,0.39
주식국채혼합(주식형)지수,1255.24,-6.59,-0.52
MSCI China NTR Index(USD) (Net Total Return),494.02,1.44,0.29
CSI A100,3210.17,-7.97,-0.25
KOBI 크레딧 지수(총수익),13512.61,-2.02,-0.01
FnGuide 중소형고배당포커스 지수,8622.56,3.61,0.04
FnGuide 중소형 모멘텀&로우볼 지수,,,
FnGuide 중소형모멘텀&밸류 지수(시장가격 지수),,,
KIS 종합채권국공채4~5Y지수,130.63,-0.08,-0.06
WISE 지주회사테마지수(시장가격지수),,,
Hang Seng China Enterprises Futures Index(Price Return),12047,13.06,0.11
주식국채혼합(채권형)지수,1346.39,-3.24,-0.24
FnGuide 헬스케어 지수,2809.11,-18.49,-0.65
FnGuide 헬스케어 채권혼합 지수,1710.62,-3.69,-0.22
S&P ASIA50 Price Return Index,2794.33,-1.11,-0.04
S&P WCI Gold Excess Return Index,302.29,-0.68,-0.22
KIS MSB 단기지수(총수익),11233.6,0.58,0.01
MSCI Russia 25% Capped Price Return Index,,,
MSCI MEXICO IMI 25/50 Price return Index,8656.94,144.14,1.69
다우존스 인터넷 종합지수,562.21,9.86,1.79
MorningStar Wide Moat Focus Index,6543.24,56.82,0.88
Dow Jones U.S. Real Estate Index,1176.6,21.74,1.88
코스피 배당성장 50,2837.61,-12.44,-0.44
FnGuide-RAFI 코리아 대형 지수,6545.93,-34.9,-0.53
VN30 Index(PR),845.43,-5.98,-0.7
MKF SAMs EW 지수,12692.55,-137.1,-1.07
MKF SAMs SW,9063.5,-92.28,-1.01
FnGuide 스마트 모멘텀 지수,,,
FnGuide 스마트 밸류 지수,,,
MSCI Indonesia Index,7156.55,-15.02,-0.21
Nikkei 225,20204.04,165.07,0.82
CSI 300 Index,3047.7,-6.6,-0.22
KIS 종합채권국공채1-10Y지수,136.28,-0.06,-0.04
코스닥,668.49,-4.35,-0.65
MSCI Philippines IMI Index,1781.78,-21.21,-1.18
FnGuide 성장소비주도 지수,2252.43,-2.28,-0.1
코스피 200 중소형주지수,972.96,-3.8,-0.39
코스피 200 TR,294.83,-2.18,-0.73
코스피 200 가치저변동성,3797.25,-23.41,-0.61
코스피 200 미국채 혼합지수,2407.12,-3.78,-0.16
FnGuide 2차전지 산업 지수,1474.65,-0.49,-0.03
S&P GSCI Grains Select Index ER,17.59,-0.06,-0.34
FnKorea 50 지수,,,
KRX 정보기술,879.88,-3.03,-0.34
KTOP 30,6547.84,-53.24,-0.81
iEdge Emerging Markets Futures Index(ER),1056.85,3.1,0.29
MSCI Korea ESG Universal Capped Index,1087.66,-8.13,-0.74
MSCI Korea Index,596.74,-5.42,-0.9
MSCI Korea TR Index,990.82,-9.01,-0.9
MSCI Korea IMI Momentum Capped,2818.08,-12.73,-0.45
MSCI Korea IMI Enhanced Value Capped,4965.51,-41.94,-0.84
MSCI Korea IMI Quality Capped,4573.7,-32.78,-0.71
S&P GSCI Crude Oil Index ER,151.98,3.85,2.6
FnGuide 가치투자형 지수,,,
KRX 건설,634.97,-3.57,-0.56
FnGuide 게임 산업 지수,1123.57,-14.87,-1.31
KRX 경기소비재,1186,-6.68,-0.56
FnGuide 고배당 Plus 지수,12916.67,-50.17,-0.39
S&P GSCI Gold Index(TR),678.63,-2.07,-0.3
S&P GSCI GOLD Index Excess Return,101.61,-0.32,-0.31
S&P GSCI North American Copper Index(TR),362.49,2.62,0.73
MKF 국고채지수(총수익),178.59,-0.04,-0.02
ROBO Global Robotics & Automation UCITS Price Return Index,544.43,6.84,1.27
KRX 기계장비,545.39,-7.38,-1.34
KAP 단기변동금리부은행채권지수,123.95,0.01,0.01
KRW Cash 지수(총수익),149.12,0.01,0.01
KRW Cash PLUS 지수(총수익),142.08,0.01,0.01
FnGuide 모멘텀 Plus 지수,2868.55,10.82,0.38
S&P Select Sector Technology Index,,,
S&P 500 Futures Total Return Index,358.76,3.09,0.87
S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,116.62,0.95,0.82
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,6257.11,62.89,1.02
S&P Select Sector Industrial Index,667.74,9.27,1.41
S&P Select Sector Energy Index,619.2,5.14,0.84
NASDAQ 100,6551.85,63.6,0.98
미국달러선물지수,1149.75,6.24,0.55
